dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,13,20,8,0.4,7,1,0.875,196.0,0.3888888888888889,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,14,20,8,0.4,4,4,0.5,-96.0,-0.1935483870967742,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,15,13,5,0.38461538461538464,4,1,0.8,105.0,0.3559322033898305,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,0,20,4,0.2,3,1,0.75,70.0,0.30434782608695654,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,1,20,3,0.15,3,0,1.0,120.0,0.6666666666666666,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,2,20,3,0.15,2,1,0.6666666666666666,21.0,0.11731843575418995,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,3,20,2,0.1,2,0,1.0,74.0,0.5873015873015873,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,4,20,2,0.1,0,2,0.0,-115.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,5,20,3,0.15,2,1,0.6666666666666666,29.0,0.1695906432748538,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,6,20,3,0.15,2,1,0.6666666666666666,13.0,0.06951871657754011,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,7,20,2,0.1,0,2,0.0,-109.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,8,20,3,0.15,3,0,1.0,125.0,0.7142857142857143,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,9,20,6,0.3,6,0,1.0,219.0,0.5748031496062992,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,10,20,2,0.1,2,0,1.0,86.0,0.7543859649122807,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=95; sec>=600,11,1,0,0.0,0,0,,0.0,,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,0,20,16,0.8,12,4,0.75,221.0,0.2257405515832482,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,1,20,15,0.75,9,6,0.6,-6.0,-0.006622516556291391,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,2,20,11,0.55,8,3,0.7272727272727273,121.0,0.17820324005891017,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,3,20,13,0.65,9,4,0.6923076923076923,58.0,0.0688836104513064,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,4,20,16,0.8,7,9,0.4375,-254.0,-0.2662473794549266,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,5,20,17,0.85,8,9,0.47058823529411764,-240.0,-0.23076923076923078,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,6,20,12,0.6,9,3,0.75,111.0,0.14068441064638784,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,7,20,13,0.65,11,2,0.8461538461538461,266.0,0.31894484412470026,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,8,20,13,0.65,9,4,0.6923076923076923,8.0,0.008968609865470852,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,9,20,12,0.6,10,2,0.8333333333333334,166.0,0.19904076738609114,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,10,20,13,0.65,9,4,0.6923076923076923,73.0,0.08827085852478839,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,11,20,13,0.65,7,6,0.5384615384615384,-172.0,-0.19724770642201836,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,12,20,12,0.6,7,5,0.5833333333333334,-75.0,-0.0967741935483871,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,13,20,10,0.5,8,2,0.8,173.0,0.2759170653907496,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,14,20,14,0.7,8,6,0.5714285714285714,-78.0,-0.0888382687927107,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,15,13,8,0.6153846153846154,7,1,0.875,221.0,0.4613778705636743,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,0,20,5,0.25,4,1,0.8,115.0,0.40350877192982454,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,1,20,4,0.2,4,0,1.0,150.0,0.6,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,2,20,4,0.2,3,1,0.75,59.0,0.24481327800829875,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,3,20,5,0.25,5,0,1.0,167.0,0.5015015015015015,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,4,20,2,0.1,0,2,0.0,-115.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,5,20,4,0.2,3,1,0.75,62.0,0.2605042016806723,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,6,20,3,0.15,2,1,0.6666666666666666,13.0,0.06951871657754011,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,7,20,3,0.15,0,3,0.0,-174.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,8,20,6,0.3,6,0,1.0,245.0,0.6901408450704225,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,9,20,8,0.4,7,1,0.875,172.0,0.32575757575757575,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,10,20,2,0.1,2,0,1.0,86.0,0.7543859649122807,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=120,11,1,0,0.0,0,0,,0.0,,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,0,20,14,0.7,10,4,0.7142857142857143,142.0,0.1655011655011655,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,1,20,15,0.75,9,6,0.6,-6.0,-0.006622516556291391,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,2,20,10,0.5,8,2,0.8,193.0,0.31795716639209226,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,3,20,13,0.65,9,4,0.6923076923076923,58.0,0.0688836104513064,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,4,20,14,0.7,6,8,0.42857142857142855,-239.0,-0.28486293206197855,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,5,20,17,0.85,8,9,0.47058823529411764,-240.0,-0.23076923076923078,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,6,20,10,0.5,8,2,0.8,138.0,0.2084592145015106,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,7,20,13,0.65,11,2,0.8461538461538461,266.0,0.31894484412470026,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,8,20,12,0.6,8,4,0.6666666666666666,-32.0,-0.038461538461538464,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,9,20,11,0.55,9,2,0.8181818181818182,145.0,0.19205298013245034,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,10,20,11,0.55,7,4,0.6363636363636364,13.0,0.018922852983988356,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,11,20,13,0.65,7,6,0.5384615384615384,-172.0,-0.19724770642201836,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,12,20,11,0.55,7,4,0.6363636363636364,-20.0,-0.027777777777777776,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,13,20,9,0.45,7,2,0.7777777777777778,141.0,0.2522361359570662,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,14,20,12,0.6,6,6,0.5,-136.0,-0.18478260869565216,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,15,13,7,0.5384615384615384,6,1,0.8571428571428571,207.0,0.5267175572519084,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,0,20,5,0.25,4,1,0.8,115.0,0.40350877192982454,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,1,20,3,0.15,3,0,1.0,120.0,0.6666666666666666,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,2,20,3,0.15,2,1,0.6666666666666666,21.0,0.11731843575418995,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,3,20,4,0.2,4,0,1.0,135.0,0.5094339622641509,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,4,20,2,0.1,0,2,0.0,-115.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,5,20,3,0.15,2,1,0.6666666666666666,29.0,0.1695906432748538,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,6,20,3,0.15,2,1,0.6666666666666666,13.0,0.06951871657754011,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,7,20,3,0.15,0,3,0.0,-174.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,8,20,6,0.3,6,0,1.0,245.0,0.6901408450704225,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,9,20,7,0.35,7,0,1.0,235.0,0.5053763440860215,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,10,20,2,0.1,2,0,1.0,86.0,0.7543859649122807,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=300,11,1,0,0.0,0,0,,0.0,,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,0,20,10,0.5,7,3,0.7,97.0,0.16086235489220563,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,1,20,9,0.45,5,4,0.5555555555555556,-17.0,-0.03288201160541586,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,2,20,5,0.25,4,1,0.8,114.0,0.3986013986013986,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,3,20,9,0.45,6,3,0.6666666666666666,48.0,0.08695652173913043,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,4,20,11,0.55,4,7,0.36363636363636365,-252.0,-0.38650306748466257,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,5,20,11,0.55,5,6,0.45454545454545453,-172.0,-0.25595238095238093,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,6,20,8,0.4,7,1,0.875,167.0,0.3133208255159475,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,7,20,9,0.45,7,2,0.7777777777777778,154.0,0.28205128205128205,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,8,20,7,0.35,4,3,0.5714285714285714,-53.0,-0.11699779249448124,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,9,20,5,0.25,3,2,0.6,-20.0,-0.0625,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,10,20,8,0.4,5,3,0.625,2.0,0.004016064257028112,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,11,20,9,0.45,4,5,0.4444444444444444,-178.0,-0.3079584775086505,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,12,20,7,0.35,4,3,0.5714285714285714,-36.0,-0.08256880733944955,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,13,20,8,0.4,7,1,0.875,196.0,0.3888888888888889,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,14,20,8,0.4,4,4,0.5,-96.0,-0.1935483870967742,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,15,13,5,0.38461538461538464,4,1,0.8,105.0,0.3559322033898305,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,0,20,4,0.2,3,1,0.75,70.0,0.30434782608695654,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,1,20,3,0.15,3,0,1.0,120.0,0.6666666666666666,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,2,20,3,0.15,2,1,0.6666666666666666,21.0,0.11731843575418995,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,3,20,2,0.1,2,0,1.0,74.0,0.5873015873015873,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,4,20,2,0.1,0,2,0.0,-115.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,5,20,3,0.15,2,1,0.6666666666666666,29.0,0.1695906432748538,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,6,20,3,0.15,2,1,0.6666666666666666,13.0,0.06951871657754011,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,7,20,2,0.1,0,2,0.0,-109.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,8,20,3,0.15,3,0,1.0,125.0,0.7142857142857143,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,9,20,6,0.3,6,0,1.0,219.0,0.5748031496062992,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,10,20,2,0.1,2,0,1.0,86.0,0.7543859649122807,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=5c; ask<=98; sec>=600,11,1,0,0.0,0,0,,0.0,,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,0,20,10,0.5,6,4,0.6,2.0,0.0033444816053511705,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,1,20,11,0.55,5,6,0.45454545454545453,-140.0,-0.21875,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,2,20,10,0.5,6,4,0.6,-51.0,-0.07834101382488479,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,3,20,9,0.45,8,1,0.8888888888888888,213.0,0.3628620102214651,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,4,20,10,0.5,5,5,0.5,-115.0,-0.18699186991869918,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,5,20,9,0.45,5,4,0.5555555555555556,-4.0,-0.007936507936507936,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,6,20,10,0.5,6,4,0.6,30.0,0.05263157894736842,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,7,20,8,0.4,7,1,0.875,204.0,0.4112903225806452,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,8,20,6,0.3,3,3,0.5,-75.0,-0.2,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,9,20,10,0.5,9,1,0.9,220.0,0.3235294117647059,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,10,20,7,0.35,4,3,0.5714285714285714,-46.0,-0.1031390134529148,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,11,20,8,0.4,4,4,0.5,-107.0,-0.21104536489151873,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,12,20,7,0.35,3,4,0.42857142857142855,-149.0,-0.33184855233853006,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,13,20,4,0.2,3,1,0.75,59.0,0.24481327800829875,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,14,20,10,0.5,5,5,0.5,-85.0,-0.1452991452991453,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,15,13,7,0.5384615384615384,5,2,0.7142857142857143,119.0,0.3123359580052493,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,0,20,3,0.15,2,1,0.6666666666666666,46.0,0.2987012987012987,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,1,20,2,0.1,2,0,1.0,83.0,0.7094017094017094,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,2,20,1,0.05,1,0,1.0,51.0,1.0408163265306123,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,3,20,1,0.05,1,0,1.0,16.0,0.19047619047619047,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,4,20,1,0.05,0,1,0.0,-56.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,5,20,2,0.1,1,1,0.5,-18.0,-0.15254237288135594,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,6,20,1,0.05,1,0,1.0,31.0,0.4492753623188406,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,7,20,0,0.0,0,0,,0.0,,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,8,20,0,0.0,0,0,,0.0,,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,9,20,2,0.1,2,0,1.0,87.0,0.7699115044247787,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,10,20,2,0.1,2,0,1.0,75.0,0.6,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=120,11,1,0,0.0,0,0,,0.0,,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,0,20,8,0.4,4,4,0.5,-60.0,-0.13043478260869565,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,1,20,10,0.5,4,6,0.4,-178.0,-0.3079584775086505,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,2,20,8,0.4,5,3,0.625,-17.0,-0.03288201160541586,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,3,20,9,0.45,8,1,0.8888888888888888,213.0,0.3628620102214651,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,4,20,7,0.35,4,3,0.5714285714285714,-57.0,-0.12472647702407003,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,5,20,9,0.45,5,4,0.5555555555555556,-4.0,-0.007936507936507936,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,6,20,7,0.35,5,2,0.7142857142857143,92.0,0.22549019607843138,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,7,20,8,0.4,7,1,0.875,204.0,0.4112903225806452,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,8,20,5,0.25,2,3,0.4,-115.0,-0.36507936507936506,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,9,20,9,0.45,8,1,0.8888888888888888,199.0,0.33111480865224624,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,10,20,6,0.3,3,3,0.5,-87.0,-0.2248062015503876,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,11,20,8,0.4,4,4,0.5,-107.0,-0.21104536489151873,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,12,20,4,0.2,1,3,0.25,-176.0,-0.6376811594202898,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,13,20,4,0.2,3,1,0.75,59.0,0.24481327800829875,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,14,20,9,0.45,4,5,0.4444444444444444,-111.0,-0.2172211350293542,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,15,13,5,0.38461538461538464,4,1,0.8,150.0,0.6,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,0,20,2,0.1,1,1,0.5,5.0,0.05263157894736842,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,1,20,1,0.05,1,0,1.0,53.0,1.127659574468085,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,2,20,1,0.05,1,0,1.0,51.0,1.0408163265306123,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,3,20,1,0.05,1,0,1.0,16.0,0.19047619047619047,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,4,20,1,0.05,0,1,0.0,-56.0,-1.0,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,5,20,2,0.1,1,1,0.5,-18.0,-0.15254237288135594,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,6,20,1,0.05,1,0,1.0,31.0,0.4492753623188406,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,7,20,0,0.0,0,0,,0.0,,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,8,20,0,0.0,0,0,,0.0,,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,9,20,1,0.05,1,0,1.0,41.0,0.6949152542372882,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,10,20,2,0.1,2,0,1.0,75.0,0.6,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=300,11,1,0,0.0,0,0,,0.0,,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,0,20,5,0.25,3,2,0.6,29.0,0.1070110701107011,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,1,20,6,0.3,3,3,0.5,-39.0,-0.11504424778761062,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,2,20,3,0.15,1,2,0.3333333333333333,-84.0,-0.45652173913043476,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,3,20,5,0.25,5,0,1.0,177.0,0.5479876160990712,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,4,20,3,0.15,1,2,0.3333333333333333,-86.0,-0.46236559139784944,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,5,20,4,0.2,1,3,0.25,-104.0,-0.5098039215686274,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,6,20,5,0.25,4,1,0.8,87.0,0.2779552715654952,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,7,20,4,0.2,4,0,1.0,162.0,0.680672268907563,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,8,20,3,0.15,1,2,0.3333333333333333,-80.0,-0.4444444444444444,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,9,20,4,0.2,3,1,0.75,35.0,0.1320754716981132,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,10,20,5,0.25,3,2,0.6,-18.0,-0.05660377358490566,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,11,20,5,0.25,3,2,0.6,-54.0,-0.15254237288135594,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,12,20,2,0.1,0,2,0.0,-126.0,-1.0,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,13,20,4,0.2,3,1,0.75,59.0,0.24481327800829875,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,14,20,7,0.35,3,4,0.42857142857142855,-118.0,-0.2822966507177033,False,False
current,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,15,13,3,0.23076923076923078,2,1,0.6666666666666666,48.0,0.3157894736842105,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,0,20,2,0.1,1,1,0.5,5.0,0.05263157894736842,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,1,20,1,0.05,1,0,1.0,53.0,1.127659574468085,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,2,20,1,0.05,1,0,1.0,51.0,1.0408163265306123,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,3,20,0,0.0,0,0,,0.0,,False,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=8c; ask<=90; sec>=600,4,20,1,0.05,0,1,0.0,-56.0,-1.0,False,False
