policy,market,source,side,p_raw,p_eff,ask_prob_norm,eff_edge_prob_after_fee,n_eff,uncertainty_tags,side_won,net_gross_cents_after_entry_fee
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY052230-30,rejected_actionable,no,0.730624,0.7185626929146965,0.65,0.04856269291469652,84.555936,thin_depth,True,66.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY052245-45,rejected_actionable,no,0.643789,0.6293177412070488,0.57,0.0393177412070488,68.441304,thin_depth,False,-118.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY052300-00,approved_entry,yes,0.918967,0.9123093022389032,0.85,0.052309302238903184,105.00106399999999,thin_depth,True,26.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY052315-15,approved_entry,yes,0.884999,0.8770219191930909,0.81,0.05202191919309086,99.96234399999999,thin_depth,True,-41.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY052330-30,rejected_actionable,no,0.699662,0.6861902600488563,0.5,0.16619026004885631,72.36543999999999,thin_depth,False,-104.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY052345-45,rejected_actionable,no,0.640384,0.6201265894759452,0.54,0.060126589475945194,35.074512,high_recross,True,88.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060000-00,rejected_actionable,no,0.678147,0.6648474539562612,0.63,0.01484745395626121,77.123688,,False,-130.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060015-15,rejected_actionable,no,0.643392,0.6288615336746672,0.56,0.04886153367466718,67.918432,thin_depth,True,84.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060030-30,rejected_actionable,yes,0.617077,0.5937727638202049,0.51,0.06377276382020493,27.193247999999997,"first_observation,high_recross,thin_depth",False,-106.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060045-45,rejected_actionable,no,0.826505,0.8140805388853016,0.79,0.009080538885301595,58.057368,expensive_thin_edge,True,39.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060100-00,rejected_actionable,yes,0.851837,0.8424211500156429,0.82,0.007421150015642933,88.97279200000001,"expensive_thin_edge,thin_depth",False,-167.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060115-15,rejected_actionable,no,0.72616,0.7137641745987073,0.68,0.013764174598707286,80.88319999999999,,True,60.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060145-45,rejected_actionable,no,0.723254,0.7106347729215169,0.69,0.005634772921516942,78.557328,,True,59.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060200-00,rejected_actionable,yes,0.858683,0.8494910503440621,0.82,0.014491050344062187,89.761896,"expensive_thin_edge,thin_depth",True,33.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060215-15,rejected_actionable,yes,0.583024,0.5516532984266309,0.53,0.0016532984266308844,15.439351199999999,"first_observation,weak_raw,near_boundary",False,-110.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060230-30,rejected_actionable,no,0.717693,0.7051361007142735,0.67,0.015136100714273421,80.31109599999999,,False,-138.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060245-45,rejected_actionable,yes,0.852976,0.8435814813982427,0.82,0.008581481398242788,88.8088,"expensive_thin_edge,thin_depth",True,33.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060300-00,rejected_actionable,yes,0.82366,0.8133863483068468,0.79,0.008386348306846717,86.00608,expensive_thin_edge,True,39.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060315-15,rejected_actionable,yes,0.783841,0.7726863660595364,0.73,0.027686366059536463,85.108056,thin_depth,True,51.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060330-30,rejected_actionable,no,0.63088,0.6103412059070099,0.57,0.020341205907009958,34.502016000000005,first_observation,False,-118.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060345-45,rejected_actionable,no,0.702712,0.6876716704527646,0.66,0.007671670452764529,57.719167999999996,thin_depth,True,64.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060400-00,rejected_actionable,yes,0.560697,0.539161803086825,0.48,0.039161803086825056,33.1951568,"weak_raw,near_boundary",False,-100.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060415-15,rejected_actionable,yes,0.916604,0.9092818175839478,0.87,0.029281817583947774,89.109888,expensive_thin_edge,True,24.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060445-45,rejected_actionable,no,0.636374,0.6168420830060002,0.45,0.14684208300600018,37.910336,first_observation,False,-94.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060500-00,rejected_actionable,no,0.674136,0.6550750264949176,0.61,0.02507502649491757,37.789728,"first_observation,thin_depth",False,-126.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060515-15,approved_entry,no,0.882737,0.8741937995758595,0.79,0.07419379957585949,88.640288,thin_depth,True,-28.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060530-30,rejected_actionable,yes,0.590382,0.5697657865969892,0.43,0.11976578659698918,35.561032000000004,"weak_raw,near_boundary",False,-90.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060545-45,rejected_actionable,no,0.626642,0.6070124909715482,0.44,0.1470124909715482,37.949504,"first_observation,thin_depth",False,-92.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060600-00,rejected_actionable,no,0.792357,0.7771722785911321,0.75,0.012172278591132138,44.596888,"first_observation,expensive_thin_edge,thin_depth",True,47.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060615-15,rejected_actionable,yes,0.777865,0.7666599737813159,0.73,0.021659973781315914,86.01525600000001,thin_depth,True,51.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060630-30,rejected_actionable,yes,0.732609,0.7203234485016535,0.69,0.015323448501653583,81.1166,thin_depth,True,59.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060645-45,rejected_actionable,yes,0.689754,0.673361171910132,0.64,0.013361171910131992,49.77057599999999,,True,68.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060700-00,rejected_actionable,no,0.860281,0.8512824429061974,0.81,0.026282442906197315,92.774808,expensive_thin_edge,False,-165.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060715-15,rejected_actionable,yes,0.706716,0.694096228349858,0.65,0.024096228349857935,81.34115200000001,,True,66.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060730-30,rejected_actionable,yes,0.782699,0.7698666444085538,0.75,0.004866644408553791,64.55408800000001,"expensive_thin_edge,thin_depth",True,47.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060745-45,rejected_actionable,yes,0.62726,0.6113765101045259,0.53,0.06137651010452584,57.92176,,False,-110.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060800-00,rejected_actionable,yes,0.729396,0.7169828114011179,0.69,0.011982811401117913,80.05913600000001,,True,59.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060815-15,rejected_actionable,no,0.774676,0.7632534649658025,0.73,0.018253464965802504,83.614688,thin_depth,True,51.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060830-30,rejected_actionable,no,0.702743,0.6867334781829062,0.65,0.016733478182906176,50.939176,,False,-134.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060900-00,rejected_actionable,yes,0.80276,0.7919194010273986,0.77,0.0069194010273985335,84.20816,expensive_thin_edge,False,-157.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060915-15,rejected_actionable,no,0.672099,0.6507950142700354,0.6,0.03079501427003541,30.348294000000003,"first_observation,high_recross",True,76.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060930-30,rejected_actionable,no,0.76695,0.7556345969110105,0.68,0.055634596911010484,87.248128,,True,60.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY060945-45,rejected_actionable,no,0.761891,0.7442064457090243,0.5,0.2242064457090243,36.254376,first_observation,True,96.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY061000-00,rejected_actionable,no,0.661616,0.6391484856449915,0.54,0.07914848564499145,27.719524800000006,"high_recross,thin_depth",True,88.0
ulb_z0.25_p50_edge0_fee1,KXBTC15M-26MAY061015-15,rejected_actionable,no,0.595554,0.5679182517211586,0.52,0.0279182517211586,19.7114808,"first_observation,weak_raw,high_recross",True,92.0
