model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,path_points,min_bid_after_entry,max_bid_after_entry,min_p_side_after_entry,max_p_side_after_entry,bid_drawdown_cents,bid_runup_cents,p_side_drawdown,p_side_runup,first_prob52_elapsed_sec,first_prob56_elapsed_sec,first_bid_drop20_elapsed_sec,first_bid_drop40_elapsed_sec,last_path_seconds_to_close,w30_min_bid,w30_min_p_side,w30_bid_drawdown_cents,w30_p_side_drawdown,w60_min_bid,w60_min_p_side,w60_bid_drawdown_cents,w60_p_side_drawdown,w120_min_bid,w120_min_p_side,w120_bid_drawdown_cents,w120_p_side_drawdown,w240_min_bid,w240_min_p_side,w240_bid_drawdown_cents,w240_p_side_drawdown,fee_1c_entry_cents,settlement_fee_1c_entry_cents,exit_over_hold_cents
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022300-00,train,2026-05-03 02:53:30.252000+00:00,yes,yes,True,93.0,92.0,0.940892839120309,0.940892839120309,1.0892839120308935,389.748,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,26,92.0,100.0,0.9348255464778984,0.999999,1.0,7.0,0.006067292642410571,0.059106160879691005,,,,,14.281,92.0,0.940892839120309,1.0,0.0,92.0,0.940892839120309,1.0,0.0,92.0,0.940892839120309,1.0,0.0,92.0,0.9348255464778984,1.0,0.006067292642410571,11.0,11.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022315-15,train,2026-05-03 03:08:31.476000+00:00,no,no,True,58.0,57.0,0.6844410938520691,0.3155589061479309,10.444109385206914,388.524,probability_reduce,2026-05-03 03:10:01.585000+00:00,298.415,48.0,0.5011281557977426,2.1128155797742636,-20.0,False,116.0,4.0,4.0,8.0,26,48.0,100.0,0.5005280770868301,0.999999,10.0,42.0,0.18391301676523897,0.3155579061479309,90.109,90.109,,,13.076,57.0,0.6844410938520691,1.0,0.0,55.0,0.5964156322231684,3.0,0.08802546162890068,48.0,0.5011281557977426,10.0,0.18331293805432647,48.0,0.5005280770868301,10.0,0.18391301676523897,-30.0,78.0,-108.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022330-30,train,2026-05-03 03:27:18.255000+00:00,no,no,True,45.0,41.0,0.7635599012187236,0.23644009878127636,31.355990121872367,161.745,probability_reduce,2026-05-03 03:29:03.354000+00:00,56.646,15.0,0.1334148226591405,-1.6585177340859492,-60.0,False,90.0,4.0,2.0,6.0,11,15.0,97.0,8.128549522801176e-05,0.8119458930783461,30.0,52.0,0.7634786157234956,0.048385991859622446,105.099,105.099,105.099,,11.619,35.0,0.7635599012187236,10.0,0.0,35.0,0.6139105299003427,10.0,0.14964937131838096,15.0,0.1334148226591405,30.0,0.6301450785595831,15.0,8.128549522801176e-05,30.0,0.7634786157234956,-68.0,104.0,-172.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY022345-45,train,2026-05-03 03:36:18.785000+00:00,yes,yes,True,90.0,89.0,0.9205171903471644,0.9205171903471644,2.0517190347164416,521.215,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,35,64.0,100.0,0.8120471779956133,0.999999,26.0,10.0,0.10847001235155107,0.07948180965283558,,,465.958,,10.186,87.0,0.9205171903471644,3.0,0.0,87.0,0.8120471779956133,3.0,0.10847001235155107,87.0,0.8120471779956133,3.0,0.10847001235155107,87.0,0.8120471779956133,3.0,0.10847001235155107,16.0,16.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030000-00,train,2026-05-03 03:53:20.641000+00:00,yes,yes,True,94.0,94.0,0.9584950321690392,0.9584950321690392,1.8495032169039263,399.359,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,27,94.0,100.0,0.9584950321690392,0.999999,0.0,6.0,0.0,0.041503967830960775,,,,,8.64,94.0,0.9584950321690392,0.0,0.0,94.0,0.9584950321690392,0.0,0.0,94.0,0.9584950321690392,0.0,0.0,94.0,0.9584950321690392,0.0,0.0,9.0,9.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030015-15,train,2026-05-03 04:10:37.270000+00:00,no,no,True,98.0,97.0,0.9897639667547616,0.010236033245238363,0.9763966754761668,262.73,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,18,97.0,100.0,0.9794544131610845,0.999999,1.0,2.0,0.010309553593677134,0.010235033245238334,,,,,7.451,97.0,0.9897639667547616,1.0,0.0,97.0,0.9794544131610845,1.0,0.010309553593677134,97.0,0.9794544131610845,1.0,0.010309553593677134,97.0,0.9794544131610845,1.0,0.010309553593677134,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030030-30,train,2026-05-03 04:25:53.675000+00:00,yes,yes,True,97.0,97.0,0.979151252665466,0.979151252665466,0.9151252665465961,246.325,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,17,97.0,100.0,0.9541425441711648,0.999999,0.0,3.0,0.025008708494301146,0.020847747334533984,,,,,6.013,97.0,0.9541425441711648,0.0,0.025008708494301146,97.0,0.9541425441711648,0.0,0.025008708494301146,97.0,0.9541425441711648,0.0,0.025008708494301146,97.0,0.9541425441711648,0.0,0.025008708494301146,3.0,3.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030045-45,train,2026-05-03 04:36:54.688000+00:00,no,no,True,67.0,66.0,0.6884500870961896,0.3115499129038104,1.8450087096189662,485.312,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,33,42.0,100.0,0.5283940403318623,0.999999,25.0,33.0,0.16005604676432728,0.31154891290381037,,75.133,60.132,,4.464,66.0,0.5947053344344353,1.0,0.0937447526617543,66.0,0.5947053344344353,1.0,0.0937447526617543,42.0,0.5283940403318623,25.0,0.16005604676432728,42.0,0.5283940403318623,25.0,0.16005604676432728,60.0,60.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030100-00,train,2026-05-03 04:52:56.372000+00:00,no,no,True,70.0,69.0,0.7386913942336203,0.2613086057663797,3.8691394233620287,423.628,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,29,62.0,100.0,0.5951676329967321,0.999999,8.0,30.0,0.14352376123688815,0.2613076057663797,,,,,2.863,69.0,0.6420233990403824,1.0,0.09666799519323788,62.0,0.6420233990403824,8.0,0.09666799519323788,62.0,0.5951676329967321,8.0,0.14352376123688815,62.0,0.5951676329967321,8.0,0.14352376123688815,55.0,55.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030115-15,train,2026-05-03 05:11:28.608000+00:00,yes,yes,True,99.0,99.0,0.994325586605112,0.994325586605112,0.43255866051120506,211.392,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,15,99.0,100.0,0.9929884130177168,0.999999,0.0,1.0,0.0013371735873952684,0.005673413394887916,,,,,1.025,99.0,0.994325586605112,0.0,0.0,99.0,0.993543020521284,0.0,0.0007825660838280957,99.0,0.9929884130177168,0.0,0.0013371735873952684,99.0,0.9929884130177168,0.0,0.0013371735873952684,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030130-30,train,2026-05-03 05:29:00.240000+00:00,no,no,True,99.0,98.0,0.9933566546039576,0.006643345396042388,0.3356654603957594,59.76,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,4,98.0,100.0,0.9933566546039576,0.999999,1.0,1.0,0.0,0.0066423453960423595,,,,,14.68,98.0,0.9933566546039576,1.0,0.0,98.0,0.9933566546039576,1.0,0.0,98.0,0.9933566546039576,1.0,0.0,98.0,0.9933566546039576,1.0,0.0,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030145-45,train,2026-05-03 05:44:16.510000+00:00,no,no,True,98.0,97.0,0.9824224598827404,0.01757754011725965,0.24224598827403554,43.49,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,3,97.0,99.0,0.9824224598827404,0.999999,1.0,1.0,0.0,0.01757654011725962,,,,,13.461,97.0,0.9824224598827404,1.0,0.0,97.0,0.9824224598827404,1.0,0.0,97.0,0.9824224598827404,1.0,0.0,97.0,0.9824224598827404,1.0,0.0,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030215-15,train,2026-05-03 06:10:18.859000+00:00,no,no,True,97.0,97.0,0.9860108600806666,0.013989139919333371,1.601086008066659,281.141,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,19,97.0,100.0,0.985693956145117,0.999999,0.0,3.0,0.00031690393554961727,0.013988139919333342,,,,,10.458,97.0,0.9860108600806666,0.0,0.0,97.0,0.985693956145117,0.0,0.00031690393554961727,97.0,0.985693956145117,0.0,0.00031690393554961727,97.0,0.985693956145117,0.0,0.00031690393554961727,3.0,3.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030230-30,train,2026-05-03 06:27:50.664000+00:00,no,no,True,99.0,99.0,0.9918452111970484,0.008154788802951618,0.18452111970483998,129.336,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,9,98.0,100.0,0.9694311082916413,0.999999,1.0,1.0,0.02241410290540713,0.00815378880295159,,,,,9.162,98.0,0.9918452111970484,1.0,0.0,98.0,0.9694311082916413,1.0,0.02241410290540713,98.0,0.9694311082916413,1.0,0.02241410290540713,98.0,0.9694311082916413,1.0,0.02241410290540713,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030245-45,train,2026-05-03 06:41:37.156000+00:00,yes,yes,True,86.0,85.0,0.927492696688016,0.927492696688016,6.7492696688016025,202.844,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,14,85.0,100.0,0.7826634585456281,0.999999,1.0,14.0,0.1448292381423879,0.07250630331198393,,,,,7.506,85.0,0.927492696688016,1.0,0.0,85.0,0.7826634585456281,1.0,0.1448292381423879,85.0,0.7826634585456281,1.0,0.1448292381423879,85.0,0.7826634585456281,1.0,0.1448292381423879,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030300-00,train,2026-05-03 06:53:08.118000+00:00,yes,yes,True,99.0,99.0,0.9937354906130572,0.9937354906130572,0.37354906130572374,411.882,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,28,99.0,100.0,0.9937354906130572,0.999999,0.0,1.0,0.0,0.006263509386942756,,,,,6.15,99.0,0.9937354906130572,0.0,0.0,99.0,0.9937354906130572,0.0,0.0,99.0,0.9937354906130572,0.0,0.0,99.0,0.9937354906130572,0.0,0.0,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030315-15,train,2026-05-03 07:07:09.545000+00:00,yes,yes,True,98.0,97.0,0.9917689574018568,0.9917689574018568,1.176895740185671,470.455,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,32,97.0,100.0,0.75,0.999999,1.0,2.0,0.24176895740185678,0.008230042598143195,,,,,4.847,97.0,0.75,1.0,0.24176895740185678,97.0,0.75,1.0,0.24176895740185678,97.0,0.75,1.0,0.24176895740185678,97.0,0.75,1.0,0.24176895740185678,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030330-30,train,2026-05-03 07:25:26.232000+00:00,yes,yes,True,93.0,92.0,0.9453100648326912,0.9453100648326912,1.531006483269124,273.768,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,19,92.0,100.0,0.9440043813375067,0.999999,1.0,7.0,0.001305683495184451,0.05468893516730877,,,,,3.49,92.0,0.9453100648326912,1.0,0.0,92.0,0.9440043813375067,1.0,0.001305683495184451,92.0,0.9440043813375067,1.0,0.001305683495184451,92.0,0.9440043813375067,1.0,0.001305683495184451,11.0,11.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030345-45,train,2026-05-03 07:41:27.681000+00:00,yes,yes,True,69.0,66.0,0.6901942079254128,0.6901942079254128,0.019420792541268384,212.319,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,15,66.0,99.0,0.6901942079254128,0.99,3.0,30.0,0.0,0.29980579207458724,,,,,2.026,66.0,0.6901942079254128,3.0,0.0,66.0,0.6901942079254128,3.0,0.0,66.0,0.6901942079254128,3.0,0.0,66.0,0.6901942079254128,3.0,0.0,57.0,57.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030400-00,train,2026-05-03 07:51:13.686000+00:00,no,no,True,79.0,77.0,0.794868331652606,0.20513166834739405,0.4868331652605917,526.314,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,36,74.0,100.0,0.7638112307331625,0.999999,5.0,21.0,0.03105710091944347,0.20513066834739402,,,,,0.572,77.0,0.794868331652606,2.0,0.0,77.0,0.794868331652606,2.0,0.0,74.0,0.794868331652606,5.0,0.0,74.0,0.7638112307331625,5.0,0.03105710091944347,37.0,37.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030415-15,train,2026-05-03 08:06:14.950000+00:00,yes,yes,True,96.0,95.0,0.9848989112792548,0.9848989112792548,2.4898911279254747,525.05,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,34,95.0,100.0,0.9808293545292096,0.999999,1.0,4.0,0.004069556750045167,0.015100088720745197,,,,,14.348,95.0,0.9848989112792548,1.0,0.0,95.0,0.9848989112792548,1.0,0.0,95.0,0.9808293545292096,1.0,0.004069556750045167,95.0,0.9808293545292096,1.0,0.004069556750045167,5.0,5.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030430-30,train,2026-05-03 08:28:02.079000+00:00,no,no,True,98.0,98.0,0.98,0.02,0.0,117.921,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,8,94.0,100.0,0.965,0.999999,4.0,2.0,0.015000000000000013,0.01999899999999999,,,,,12.746,97.0,0.97,1.0,0.010000000000000009,97.0,0.97,1.0,0.010000000000000009,94.0,0.965,4.0,0.015000000000000013,94.0,0.965,4.0,0.015000000000000013,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030445-45,train,2026-05-03 08:35:03.022000+00:00,no,yes,False,80.0,79.0,0.808338241761346,0.19166175823865395,0.8338241761346126,596.978,probability_reduce,2026-05-03 08:37:03.194000+00:00,476.806,50.0,0.5179315633057533,1.7931563305753286,-60.0,False,160.0,3.0,4.0,7.0,38,1.0,79.0,1.6049672850404484e-05,0.8191474502503446,79.0,-1.0,0.8083221920884957,0.010809208488998578,120.172,120.172,60.037,195.401,41.23,79.0,0.808338241761346,1.0,0.0,65.0,0.6799999999999999,15.0,0.12833824176134612,47.0,0.6799999999999999,33.0,0.12833824176134612,40.0,0.5179315633057533,40.0,0.29040667845559276,-69.0,-165.0,96.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030500-00,train,2026-05-03 08:54:04.881000+00:00,no,no,True,69.0,68.0,0.6944434710174336,0.30555652898256636,0.4443471017433609,355.119,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,24,68.0,100.0,0.6944434710174336,0.999999,1.0,31.0,0.0,0.3055555289825663,,,,,9.658,68.0,0.6944434710174336,1.0,0.0,68.0,0.6944434710174336,1.0,0.0,68.0,0.6944434710174336,1.0,0.0,68.0,0.6944434710174336,1.0,0.0,57.0,57.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030515-15,train,2026-05-03 09:08:06.075000+00:00,yes,yes,True,69.0,68.0,0.6991635928947312,0.6991635928947312,0.916359289473121,413.925,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,28,68.0,99.0,0.6991635928947312,0.999999,1.0,30.0,0.0,0.3008354071052688,,,,,8.226,68.0,0.6991635928947312,1.0,0.0,68.0,0.6991635928947312,1.0,0.0,68.0,0.6991635928947312,1.0,0.0,68.0,0.6991635928947312,1.0,0.0,57.0,57.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030530-30,train,2026-05-03 09:24:07.704000+00:00,yes,yes,True,97.0,95.0,0.9878234156529996,0.9878234156529996,1.7823415652999586,352.296,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,24,95.0,100.0,0.9878234156529996,0.999999,2.0,3.0,0.0,0.01217558434700039,,,,,6.5440000000000005,95.0,0.9878234156529996,2.0,0.0,95.0,0.9878234156529996,2.0,0.0,95.0,0.9878234156529996,2.0,0.0,95.0,0.9878234156529996,2.0,0.0,3.0,3.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030545-45,train,2026-05-03 09:36:23.935000+00:00,yes,yes,True,65.0,64.0,0.665,0.665,1.5,516.065,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,35,57.0,100.0,0.6,0.999999,8.0,35.0,0.06500000000000006,0.33499899999999994,,,,,5.318,57.0,0.6,8.0,0.06500000000000006,57.0,0.6,8.0,0.06500000000000006,57.0,0.6,8.0,0.06500000000000006,57.0,0.6,8.0,0.06500000000000006,64.0,64.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030600-00,train,2026-05-03 09:53:55.568000+00:00,yes,yes,True,43.0,42.0,0.6536471970031539,0.6536471970031539,22.36471970031539,364.432,probability_reduce,2026-05-03 09:54:25.599000+00:00,334.401,58.0,0.4667746711471531,-11.322532885284687,30.0,False,86.0,4.0,4.0,8.0,25,42.0,99.0,0.46242598600240137,0.999999,1.0,56.0,0.1912212110007525,0.3463518029968461,14.999,14.999,,,4.023,42.0,0.4675970781201691,1.0,0.18605011888298478,42.0,0.4634254795544128,1.0,0.19022171744874106,42.0,0.46242598600240137,1.0,0.1912212110007525,42.0,0.46242598600240137,1.0,0.1912212110007525,20.0,108.0,-88.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030615-15,train,2026-05-03 10:05:11.591000+00:00,no,no,True,88.0,87.0,0.9215683166909121,0.0784316833090879,4.156831669091204,588.409,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,40,87.0,100.0,0.75,0.999999,1.0,12.0,0.1715683166909121,0.07843068330908787,,,,,2.396,87.0,0.9215683166909121,1.0,0.0,87.0,0.75,1.0,0.1715683166909121,87.0,0.75,1.0,0.1715683166909121,87.0,0.75,1.0,0.1715683166909121,20.0,20.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030630-30,train,2026-05-03 10:22:58.509000+00:00,no,no,True,65.0,64.0,0.6521099254189822,0.34789007458101784,0.21099254189822148,421.491,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,29,56.0,100.0,0.6169514309003608,0.999999,9.0,35.0,0.03515849451862141,0.3478890745810178,,,,,0.868,64.0,0.6169514309003608,1.0,0.03515849451862141,56.0,0.6169514309003608,9.0,0.03515849451862141,56.0,0.6169514309003608,9.0,0.03515849451862141,56.0,0.6169514309003608,9.0,0.03515849451862141,64.0,64.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030645-45,train,2026-05-03 10:35:14.513000+00:00,yes,yes,True,78.0,77.0,0.8520210332070688,0.8520210332070688,7.2021033207068825,585.487,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,39,64.0,99.0,0.6643178200552395,0.999999,14.0,21.0,0.18770321315182925,0.14797796679293118,,,,,14.702,77.0,0.8520210332070688,1.0,0.0,71.0,0.8520210332070688,7.0,0.0,64.0,0.7613696984654628,14.0,0.09065133474160603,64.0,0.6760088106296329,14.0,0.17601222257743587,39.0,39.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030700-00,train,2026-05-03 10:51:30.935000+00:00,no,no,True,83.0,82.0,0.8380266196978237,0.16197338030217634,0.8026619697823634,509.065,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,34,77.0,100.0,0.7175928089273814,0.999999,6.0,17.0,0.12043381077044224,0.1619723803021763,,,,,13.304,77.0,0.8380266196978237,6.0,0.0,77.0,0.7175928089273814,6.0,0.12043381077044224,77.0,0.7175928089273814,6.0,0.12043381077044224,77.0,0.7175928089273814,6.0,0.12043381077044224,30.0,30.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030730-30,train,2026-05-03 11:29:34.751000+00:00,no,no,True,99.0,99.0,0.99,0.01,0.0,25.249,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,2,99.0,99.0,0.99,0.995,0.0,0.0,0.0,0.0050000000000000044,,,,,10.241,99.0,0.99,0.0,0.0,99.0,0.99,0.0,0.0,99.0,0.99,0.0,0.0,99.0,0.99,0.0,0.0,-1.0,-1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030745-45,train,2026-05-03 11:35:05.237000+00:00,yes,yes,True,90.0,89.0,0.9377315875778984,0.9377315875778984,3.7731587577898438,594.763,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,40,89.0,100.0,0.9377315875778984,0.999999,1.0,10.0,0.0,0.06226741242210154,,,,,8.786,89.0,0.9377315875778984,1.0,0.0,89.0,0.9377315875778984,1.0,0.0,89.0,0.9377315875778984,1.0,0.0,89.0,0.9377315875778984,1.0,0.0,16.0,16.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030800-00,train,2026-05-03 11:51:06.609000+00:00,yes,no,False,66.0,64.0,0.6637354753588258,0.6637354753588258,0.3735475358825795,533.391,probability_reduce,2026-05-03 11:55:22.042000+00:00,277.958,42.0,0.4384650779854678,1.8465077985467815,-48.0,False,132.0,4.0,4.0,8.0,32,1.0,65.0,0.01,0.6637354753588258,65.0,-1.0,0.6537354753588258,0.0,255.433,30.072,255.433,270.434,67.744,56.0,0.565,10.0,0.09873547535882587,50.0,0.5413961342209749,16.0,0.12233934113785094,50.0,0.5413961342209749,16.0,0.12233934113785094,50.0,0.5413961342209749,16.0,0.12233934113785094,-58.0,-138.0,80.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030815-15,train,2026-05-03 12:05:07.967000+00:00,yes,yes,True,89.0,88.0,0.905,0.905,1.5,592.033,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,40,88.0,100.0,0.905,0.999999,1.0,11.0,0.0,0.09499899999999994,,,,,6.127,88.0,0.905,1.0,0.0,88.0,0.905,1.0,0.0,88.0,0.905,1.0,0.0,88.0,0.905,1.0,0.0,18.0,18.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030830-30,train,2026-05-03 12:20:09.389000+00:00,no,no,True,86.0,85.0,0.9306551708973722,0.06934482910262785,7.065517089737213,590.611,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,40,85.0,100.0,0.9306551708973722,0.999999,1.0,14.0,0.0,0.06934382910262782,,,,,4.652,85.0,0.9306551708973722,1.0,0.0,85.0,0.9306551708973722,1.0,0.0,85.0,0.9306551708973722,1.0,0.0,85.0,0.9306551708973722,1.0,0.0,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030845-45,validation,2026-05-03 12:35:10.810000+00:00,no,no,True,86.0,84.0,0.8639351411362143,0.13606485886378572,0.3935141136214213,589.19,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,40,53.0,100.0,0.595,0.999999,33.0,14.0,0.2689351411362143,0.1360638588637857,,,465.834,,3.116,84.0,0.8639351411362143,2.0,0.0,84.0,0.8639351411362143,2.0,0.0,80.0,0.7835558434503174,6.0,0.08037929768589691,80.0,0.7835558434503174,6.0,0.08037929768589691,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030900-00,validation,2026-05-03 12:50:12.440000+00:00,yes,no,False,71.0,69.0,0.7591725235228095,0.7591725235228095,4.917252352280954,587.56,probability_reduce,2026-05-03 12:55:12.889000+00:00,287.111,39.0,0.4521733362816139,6.217333628161391,-64.0,False,142.0,3.0,4.0,7.0,37,1.0,75.0,0.000397365332199473,0.8495285824323411,70.0,4.0,0.75877515819061,0.09035605890953158,300.449,300.449,255.402,345.497,31.808,69.0,0.7591725235228095,2.0,0.0,69.0,0.7591725235228095,2.0,0.0,69.0,0.7439741049732708,2.0,0.01519841854953874,61.0,0.7439741049732708,10.0,0.01519841854953874,-73.0,-147.0,74.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030915-15,validation,2026-05-03 13:06:13.860000+00:00,no,yes,False,64.0,61.0,0.6769068769456719,0.32309312305432814,3.6906876945671883,526.14,probability_reduce,2026-05-03 13:10:14.254000+00:00,285.746,34.0,0.4190250954252538,7.9025095425253795,-60.0,False,128.0,4.0,4.0,8.0,35,4.0,78.0,1.0000000000287557e-06,0.8602046283773451,60.0,14.0,0.6769058769456718,0.18329775143167326,240.394,240.394,225.39,255.403,15.386,61.0,0.6769068769456719,3.0,0.0,61.0,0.6769068769456719,3.0,0.0,61.0,0.6740738348732029,3.0,0.0028330420724689276,44.0,0.6740738348732029,20.0,0.0028330420724689276,-70.0,-134.0,64.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030930-30,validation,2026-05-03 13:20:14.969000+00:00,no,no,True,90.0,89.0,0.952430541338285,0.047569458661715025,5.243054133828494,585.031,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,39,89.0,100.0,0.952430541338285,0.999999,1.0,10.0,0.0,0.047568458661714996,,,,,14.168,89.0,0.952430541338285,1.0,0.0,89.0,0.952430541338285,1.0,0.0,89.0,0.952430541338285,1.0,0.0,89.0,0.952430541338285,1.0,0.0,16.0,16.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY030945-45,validation,2026-05-03 13:37:01.482000+00:00,yes,no,False,87.0,86.0,0.8713378116015885,0.8713378116015885,0.133781160158847,478.518,probability_reduce,2026-05-03 13:42:46.921000+00:00,133.079,13.0,0.18931935852419945,5.931935852419947,-148.0,False,174.0,2.0,2.0,4.0,27,2.0,97.0,0.02064051204236361,0.97,85.0,10.0,0.8506972995592249,0.09866218839841145,345.439,345.439,330.425,345.439,88.002,86.0,0.75,1.0,0.12133781160158852,86.0,0.75,1.0,0.12133781160158852,86.0,0.75,1.0,0.12133781160158852,86.0,0.75,1.0,0.12133781160158852,-154.0,-178.0,24.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031000-00,validation,2026-05-03 13:51:02.647000+00:00,yes,yes,True,79.0,78.0,0.796811795240948,0.796811795240948,0.6811795240948015,537.353,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,36,78.0,100.0,0.796811795240948,0.999999,1.0,21.0,0.0,0.20318720475905194,,,,,11.486,78.0,0.796811795240948,1.0,0.0,78.0,0.796811795240948,1.0,0.0,78.0,0.796811795240948,1.0,0.0,78.0,0.796811795240948,1.0,0.0,37.0,37.0,0.0
