policy,model,edge_floor_cents,ask_cap_cents,pside_floor,book_side_floor,cost_cents,all_coverage,all_selected,all_net_after_cost_cents,train_coverage,train_selected,train_net_after_cost_cents,validation_coverage,validation_selected,validation_net_after_cost_cents,holdout_coverage,holdout_selected,holdout_net_after_cost_cents,block10_positive,block10_worst_net_cents
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.52,book_time_v32drift85,0.5,60.0,0.65,0.52,0.0,0.0030303030303030303,1,40.0,0.0,0,0.0,0.015151515151515152,1,40.0,0.0,0,0.0,1,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.52,book_time_v32drift85,0.5,60.0,0.65,0.52,1.0,0.0030303030303030303,1,39.0,0.0,0,0.0,0.015151515151515152,1,39.0,0.0,0,0.0,1,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.52,book_time_v32drift85,0.5,60.0,0.65,0.52,2.0,0.0030303030303030303,1,38.0,0.0,0,0.0,0.015151515151515152,1,38.0,0.0,0,0.0,1,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.55,book_time_v32drift85,0.5,60.0,0.65,0.55,0.0,0.0030303030303030303,1,40.0,0.0,0,0.0,0.015151515151515152,1,40.0,0.0,0,0.0,1,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.55,book_time_v32drift85,0.5,60.0,0.65,0.55,1.0,0.0030303030303030303,1,39.0,0.0,0,0.0,0.015151515151515152,1,39.0,0.0,0,0.0,1,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.55,book_time_v32drift85,0.5,60.0,0.65,0.55,2.0,0.0030303030303030303,1,38.0,0.0,0,0.0,0.015151515151515152,1,38.0,0.0,0,0.0,1,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.6,book_time_v32drift85,0.5,60.0,0.65,0.6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.6,book_time_v32drift85,0.5,60.0,0.65,0.6,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.6,book_time_v32drift85,0.5,60.0,0.65,0.6,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.65,book_time_v32drift85,0.5,60.0,0.65,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.65,book_time_v32drift85,0.5,60.0,0.65,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.65_book0.65,book_time_v32drift85,0.5,60.0,0.65,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0,book_time_v32drift85,0.5,60.0,0.7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0,book_time_v32drift85,0.5,60.0,0.7,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0,book_time_v32drift85,0.5,60.0,0.7,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.52,book_time_v32drift85,0.5,60.0,0.7,0.52,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.52,book_time_v32drift85,0.5,60.0,0.7,0.52,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.52,book_time_v32drift85,0.5,60.0,0.7,0.52,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.55,book_time_v32drift85,0.5,60.0,0.7,0.55,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.55,book_time_v32drift85,0.5,60.0,0.7,0.55,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.55,book_time_v32drift85,0.5,60.0,0.7,0.55,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.6,book_time_v32drift85,0.5,60.0,0.7,0.6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.6,book_time_v32drift85,0.5,60.0,0.7,0.6,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.6,book_time_v32drift85,0.5,60.0,0.7,0.6,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.65,book_time_v32drift85,0.5,60.0,0.7,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.65,book_time_v32drift85,0.5,60.0,0.7,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask60_pside0.7_book0.65,book_time_v32drift85,0.5,60.0,0.7,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0_book0,book_time_v32drift85,0.5,65.0,0.0,0.0,0.0,0.9303030303030303,307,811.0,0.9141414141414141,181,524.0,0.9545454545454546,63,-70.0,0.9545454545454546,63,357.0,6,-220.0
book_time_v32drift85_edge0.5_ask65_pside0_book0,book_time_v32drift85,0.5,65.0,0.0,0.0,1.0,0.9303030303030303,307,504.0,0.9141414141414141,181,343.0,0.9545454545454546,63,-133.0,0.9545454545454546,63,294.0,6,-248.0
book_time_v32drift85_edge0.5_ask65_pside0_book0,book_time_v32drift85,0.5,65.0,0.0,0.0,2.0,0.9303030303030303,307,197.0,0.9141414141414141,181,162.0,0.9545454545454546,63,-196.0,0.9545454545454546,63,231.0,5,-276.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.52,book_time_v32drift85,0.5,65.0,0.0,0.52,0.0,0.803030303030303,265,1108.0,0.7929292929292929,157,590.0,0.7878787878787878,52,109.0,0.8484848484848485,56,409.0,6,-226.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.52,book_time_v32drift85,0.5,65.0,0.0,0.52,1.0,0.803030303030303,265,843.0,0.7929292929292929,157,433.0,0.7878787878787878,52,57.0,0.8484848484848485,56,353.0,5,-251.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.52,book_time_v32drift85,0.5,65.0,0.0,0.52,2.0,0.803030303030303,265,578.0,0.7929292929292929,157,276.0,0.7878787878787878,52,5.0,0.8484848484848485,56,297.0,5,-276.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.55,book_time_v32drift85,0.5,65.0,0.0,0.55,0.0,0.7575757575757576,250,1184.0,0.7424242424242424,147,714.0,0.7272727272727273,48,117.0,0.8333333333333334,55,353.0,6,-106.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.55,book_time_v32drift85,0.5,65.0,0.0,0.55,1.0,0.7575757575757576,250,934.0,0.7424242424242424,147,567.0,0.7272727272727273,48,69.0,0.8333333333333334,55,298.0,4,-133.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.55,book_time_v32drift85,0.5,65.0,0.0,0.55,2.0,0.7575757575757576,250,684.0,0.7424242424242424,147,420.0,0.7272727272727273,48,21.0,0.8333333333333334,55,243.0,4,-160.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.6,book_time_v32drift85,0.5,65.0,0.0,0.6,0.0,0.6575757575757576,217,1066.0,0.6464646464646465,128,769.0,0.6363636363636364,42,-33.0,0.7121212121212122,47,330.0,6,-189.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.6,book_time_v32drift85,0.5,65.0,0.0,0.6,1.0,0.6575757575757576,217,849.0,0.6464646464646465,128,641.0,0.6363636363636364,42,-75.0,0.7121212121212122,47,283.0,6,-208.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.6,book_time_v32drift85,0.5,65.0,0.0,0.6,2.0,0.6575757575757576,217,632.0,0.6464646464646465,128,513.0,0.6363636363636364,42,-117.0,0.7121212121212122,47,236.0,6,-227.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.65,book_time_v32drift85,0.5,65.0,0.0,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.65,book_time_v32drift85,0.5,65.0,0.0,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0_book0.65,book_time_v32drift85,0.5,65.0,0.0,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0,book_time_v32drift85,0.5,65.0,0.55,0.0,0.0,0.8,264,919.0,0.7929292929292929,157,403.0,0.7727272727272727,51,128.0,0.8484848484848485,56,388.0,5,-243.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0,book_time_v32drift85,0.5,65.0,0.55,0.0,1.0,0.8,264,655.0,0.7929292929292929,157,246.0,0.7727272727272727,51,77.0,0.8484848484848485,56,332.0,5,-268.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0,book_time_v32drift85,0.5,65.0,0.55,0.0,2.0,0.8,264,391.0,0.7929292929292929,157,89.0,0.7727272727272727,51,26.0,0.8484848484848485,56,276.0,4,-293.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.52,book_time_v32drift85,0.5,65.0,0.55,0.52,0.0,0.793939393939394,262,1000.0,0.7828282828282829,155,491.0,0.7727272727272727,51,128.0,0.8484848484848485,56,381.0,5,-245.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.52,book_time_v32drift85,0.5,65.0,0.55,0.52,1.0,0.793939393939394,262,738.0,0.7828282828282829,155,336.0,0.7727272727272727,51,77.0,0.8484848484848485,56,325.0,5,-270.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.52,book_time_v32drift85,0.5,65.0,0.55,0.52,2.0,0.793939393939394,262,476.0,0.7828282828282829,155,181.0,0.7727272727272727,51,26.0,0.8484848484848485,56,269.0,4,-295.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.55,book_time_v32drift85,0.5,65.0,0.55,0.55,0.0,0.7575757575757576,250,1184.0,0.7424242424242424,147,714.0,0.7272727272727273,48,117.0,0.8333333333333334,55,353.0,6,-106.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.55,book_time_v32drift85,0.5,65.0,0.55,0.55,1.0,0.7575757575757576,250,934.0,0.7424242424242424,147,567.0,0.7272727272727273,48,69.0,0.8333333333333334,55,298.0,4,-133.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.55,book_time_v32drift85,0.5,65.0,0.55,0.55,2.0,0.7575757575757576,250,684.0,0.7424242424242424,147,420.0,0.7272727272727273,48,21.0,0.8333333333333334,55,243.0,4,-160.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.6,book_time_v32drift85,0.5,65.0,0.55,0.6,0.0,0.6575757575757576,217,1066.0,0.6464646464646465,128,769.0,0.6363636363636364,42,-33.0,0.7121212121212122,47,330.0,6,-189.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.6,book_time_v32drift85,0.5,65.0,0.55,0.6,1.0,0.6575757575757576,217,849.0,0.6464646464646465,128,641.0,0.6363636363636364,42,-75.0,0.7121212121212122,47,283.0,6,-208.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.6,book_time_v32drift85,0.5,65.0,0.55,0.6,2.0,0.6575757575757576,217,632.0,0.6464646464646465,128,513.0,0.6363636363636364,42,-117.0,0.7121212121212122,47,236.0,6,-227.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.65,book_time_v32drift85,0.5,65.0,0.55,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.65,book_time_v32drift85,0.5,65.0,0.55,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.55_book0.65,book_time_v32drift85,0.5,65.0,0.55,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0,book_time_v32drift85,0.5,65.0,0.6,0.0,0.0,0.7303030303030303,241,1476.0,0.7171717171717171,142,923.0,0.6818181818181818,45,34.0,0.8181818181818182,54,519.0,8,-89.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0,book_time_v32drift85,0.5,65.0,0.6,0.0,1.0,0.7303030303030303,241,1235.0,0.7171717171717171,142,781.0,0.6818181818181818,45,-11.0,0.8181818181818182,54,465.0,7,-114.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0,book_time_v32drift85,0.5,65.0,0.6,0.0,2.0,0.7303030303030303,241,994.0,0.7171717171717171,142,639.0,0.6818181818181818,45,-56.0,0.8181818181818182,54,411.0,6,-140.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.52,book_time_v32drift85,0.5,65.0,0.6,0.52,0.0,0.7303030303030303,241,1476.0,0.7171717171717171,142,923.0,0.6818181818181818,45,34.0,0.8181818181818182,54,519.0,8,-89.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.52,book_time_v32drift85,0.5,65.0,0.6,0.52,1.0,0.7303030303030303,241,1235.0,0.7171717171717171,142,781.0,0.6818181818181818,45,-11.0,0.8181818181818182,54,465.0,7,-114.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.52,book_time_v32drift85,0.5,65.0,0.6,0.52,2.0,0.7303030303030303,241,994.0,0.7171717171717171,142,639.0,0.6818181818181818,45,-56.0,0.8181818181818182,54,411.0,6,-140.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.55,book_time_v32drift85,0.5,65.0,0.6,0.55,0.0,0.7303030303030303,241,1476.0,0.7171717171717171,142,923.0,0.6818181818181818,45,34.0,0.8181818181818182,54,519.0,8,-89.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.55,book_time_v32drift85,0.5,65.0,0.6,0.55,1.0,0.7303030303030303,241,1235.0,0.7171717171717171,142,781.0,0.6818181818181818,45,-11.0,0.8181818181818182,54,465.0,7,-114.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.55,book_time_v32drift85,0.5,65.0,0.6,0.55,2.0,0.7303030303030303,241,994.0,0.7171717171717171,142,639.0,0.6818181818181818,45,-56.0,0.8181818181818182,54,411.0,6,-140.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.6,book_time_v32drift85,0.5,65.0,0.6,0.6,0.0,0.6575757575757576,217,1066.0,0.6464646464646465,128,769.0,0.6363636363636364,42,-33.0,0.7121212121212122,47,330.0,6,-189.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.6,book_time_v32drift85,0.5,65.0,0.6,0.6,1.0,0.6575757575757576,217,849.0,0.6464646464646465,128,641.0,0.6363636363636364,42,-75.0,0.7121212121212122,47,283.0,6,-208.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.6,book_time_v32drift85,0.5,65.0,0.6,0.6,2.0,0.6575757575757576,217,632.0,0.6464646464646465,128,513.0,0.6363636363636364,42,-117.0,0.7121212121212122,47,236.0,6,-227.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.65,book_time_v32drift85,0.5,65.0,0.6,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.65,book_time_v32drift85,0.5,65.0,0.6,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.6_book0.65,book_time_v32drift85,0.5,65.0,0.6,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0,book_time_v32drift85,0.5,65.0,0.65,0.0,0.0,0.5181818181818182,171,971.0,0.5050505050505051,100,517.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,513.0,7,-218.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0,book_time_v32drift85,0.5,65.0,0.65,0.0,1.0,0.5181818181818182,171,800.0,0.5050505050505051,100,417.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,471.0,5,-236.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0,book_time_v32drift85,0.5,65.0,0.65,0.0,2.0,0.5181818181818182,171,629.0,0.5050505050505051,100,317.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,429.0,5,-255.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.52,book_time_v32drift85,0.5,65.0,0.65,0.52,0.0,0.5181818181818182,171,971.0,0.5050505050505051,100,517.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,513.0,7,-218.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.52,book_time_v32drift85,0.5,65.0,0.65,0.52,1.0,0.5181818181818182,171,800.0,0.5050505050505051,100,417.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,471.0,5,-236.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.52,book_time_v32drift85,0.5,65.0,0.65,0.52,2.0,0.5181818181818182,171,629.0,0.5050505050505051,100,317.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,429.0,5,-255.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.55,book_time_v32drift85,0.5,65.0,0.65,0.55,0.0,0.5181818181818182,171,971.0,0.5050505050505051,100,517.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,513.0,7,-218.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.55,book_time_v32drift85,0.5,65.0,0.65,0.55,1.0,0.5181818181818182,171,800.0,0.5050505050505051,100,417.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,471.0,5,-236.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.55,book_time_v32drift85,0.5,65.0,0.65,0.55,2.0,0.5181818181818182,171,629.0,0.5050505050505051,100,317.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,429.0,5,-255.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.6,book_time_v32drift85,0.5,65.0,0.65,0.6,0.0,0.5181818181818182,171,971.0,0.5050505050505051,100,517.0,0.4393939393939394,29,-59.0,0.6363636363636364,42,513.0,7,-218.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.6,book_time_v32drift85,0.5,65.0,0.65,0.6,1.0,0.5181818181818182,171,800.0,0.5050505050505051,100,417.0,0.4393939393939394,29,-88.0,0.6363636363636364,42,471.0,5,-236.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.6,book_time_v32drift85,0.5,65.0,0.65,0.6,2.0,0.5181818181818182,171,629.0,0.5050505050505051,100,317.0,0.4393939393939394,29,-117.0,0.6363636363636364,42,429.0,5,-255.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.65,book_time_v32drift85,0.5,65.0,0.65,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.65,book_time_v32drift85,0.5,65.0,0.65,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.65_book0.65,book_time_v32drift85,0.5,65.0,0.65,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0,book_time_v32drift85,0.5,65.0,0.7,0.0,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0,book_time_v32drift85,0.5,65.0,0.7,0.0,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0,book_time_v32drift85,0.5,65.0,0.7,0.0,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.52,book_time_v32drift85,0.5,65.0,0.7,0.52,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.52,book_time_v32drift85,0.5,65.0,0.7,0.52,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.52,book_time_v32drift85,0.5,65.0,0.7,0.52,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.55,book_time_v32drift85,0.5,65.0,0.7,0.55,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.55,book_time_v32drift85,0.5,65.0,0.7,0.55,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.55,book_time_v32drift85,0.5,65.0,0.7,0.55,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.6,book_time_v32drift85,0.5,65.0,0.7,0.6,0.0,0.01818181818181818,6,216.0,0.015151515151515152,3,106.0,0.0,0,0.0,0.045454545454545456,3,110.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.6,book_time_v32drift85,0.5,65.0,0.7,0.6,1.0,0.01818181818181818,6,210.0,0.015151515151515152,3,103.0,0.0,0,0.0,0.045454545454545456,3,107.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.6,book_time_v32drift85,0.5,65.0,0.7,0.6,2.0,0.01818181818181818,6,204.0,0.015151515151515152,3,100.0,0.0,0,0.0,0.045454545454545456,3,104.0,4,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.65,book_time_v32drift85,0.5,65.0,0.7,0.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.65,book_time_v32drift85,0.5,65.0,0.7,0.65,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask65_pside0.7_book0.65,book_time_v32drift85,0.5,65.0,0.7,0.65,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0
book_time_v32drift85_edge0.5_ask70_pside0_book0,book_time_v32drift85,0.5,70.0,0.0,0.0,0.0,0.9666666666666667,319,1035.0,0.9595959595959596,190,827.0,0.9848484848484849,65,-101.0,0.9696969696969697,64,309.0,5,-85.0
book_time_v32drift85_edge0.5_ask70_pside0_book0,book_time_v32drift85,0.5,70.0,0.0,0.0,1.0,0.9666666666666667,319,716.0,0.9595959595959596,190,637.0,0.9848484848484849,65,-166.0,0.9696969696969697,64,245.0,5,-118.0
book_time_v32drift85_edge0.5_ask70_pside0_book0,book_time_v32drift85,0.5,70.0,0.0,0.0,2.0,0.9666666666666667,319,397.0,0.9595959595959596,190,447.0,0.9848484848484849,65,-231.0,0.9696969696969697,64,181.0,4,-151.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.52,book_time_v32drift85,0.5,70.0,0.0,0.52,0.0,0.896969696969697,296,1254.0,0.9090909090909091,180,992.0,0.8636363636363636,57,-101.0,0.8939393939393939,59,363.0,6,-88.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.52,book_time_v32drift85,0.5,70.0,0.0,0.52,1.0,0.896969696969697,296,958.0,0.9090909090909091,180,812.0,0.8636363636363636,57,-158.0,0.8939393939393939,59,304.0,4,-120.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.52,book_time_v32drift85,0.5,70.0,0.0,0.52,2.0,0.896969696969697,296,662.0,0.9090909090909091,180,632.0,0.8636363636363636,57,-215.0,0.8939393939393939,59,245.0,4,-153.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.55,book_time_v32drift85,0.5,70.0,0.0,0.55,0.0,0.8727272727272727,288,1218.0,0.8838383838383839,175,1156.0,0.8181818181818182,54,-263.0,0.8939393939393939,59,325.0,5,-263.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.55,book_time_v32drift85,0.5,70.0,0.0,0.55,1.0,0.8727272727272727,288,930.0,0.8838383838383839,175,981.0,0.8181818181818182,54,-317.0,0.8939393939393939,59,266.0,5,-291.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.55,book_time_v32drift85,0.5,70.0,0.0,0.55,2.0,0.8727272727272727,288,642.0,0.8838383838383839,175,806.0,0.8181818181818182,54,-371.0,0.8939393939393939,59,207.0,3,-319.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.6,book_time_v32drift85,0.5,70.0,0.0,0.6,0.0,0.8242424242424242,272,1373.0,0.8383838383838383,166,1331.0,0.7575757575757576,50,-221.0,0.8484848484848485,56,263.0,7,-228.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.6,book_time_v32drift85,0.5,70.0,0.0,0.6,1.0,0.8242424242424242,272,1101.0,0.8383838383838383,166,1165.0,0.7575757575757576,50,-271.0,0.8484848484848485,56,207.0,6,-253.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.6,book_time_v32drift85,0.5,70.0,0.0,0.6,2.0,0.8242424242424242,272,829.0,0.8383838383838383,166,999.0,0.7575757575757576,50,-321.0,0.8484848484848485,56,151.0,5,-278.0
book_time_v32drift85_edge0.5_ask70_pside0_book0.65,book_time_v32drift85,0.5,70.0,0.0,0.65,0.0,0.7121212121212122,235,134.0,0.7070707070707071,140,266.0,0.696969696969697,46,-209.0,0.7424242424242424,49,77.0,6,-542.0
