market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,split,candidate,stage_rank,stage_name,stage_label
KXBTC15M-26APR302245-45,heartbeat:183,live_heartbeat_two_side,heartbeat:183:no,2026-05-01 02:43:00.991000+00:00,2026-05-01 02:43:00+00:00,no,no,True,True,1,96.0,95.0,95.5,0.955,4.5,91.0,1.0,76566.51,76603.27,119.009,,183,False,False,synced,bid>=98,latest_quote,-1.0,36.76000000000931,3.369656253509771,26.10124510457404,,,15.324340245132738,2.3987982132989307,0.9917755117827988,20.43712893051726,1.7986870917625963,0.9639659040274468,25.67335595672448,1.4318346250475669,0.9239044223050572,30.55194461592881,1.2031967346799857,0.8855499008959071,76575.99,9.480000000010476,0.1580000000001746,0.0,55.563422000030094,0.9967235334472616,0.9847772089979192,0.965517897383552,76577.63,11.120000000009895,0.0617777777778327,0.0,44.11211155557141,0.9845527910992624,0.957120466684798,0.9256079687430412,76607.15,40.63999999999942,0.1354666666666647,0.0,52.88175253334242,0.9951667080114084,0.9802907466304616,0.958263422972656,76550.28,-16.229999999995925,-0.0270499999999932,16.229999999995925,33.540806550010124,0.9496189529562598,0.9042992255613872,0.863860386746931,76609.75,43.24000000000524,0.0480444444444502,0.0,42.47772128889889,0.9811664184162312,0.9509915802991556,0.9177878203750998,76666.59,100.08000000000176,0.0556000000000009,0.0,43.37690040000943,0.9831002546858236,0.95444475739488,0.9221634653799462,76597.54,31.02999999999884,0.0086194444444441,0.0,37.78579146389816,0.9677624024796324,0.9294612178356304,0.8919141411046134,-0.0089659040274467,True,0.9594829520137234,0.9713775373462851,0.955,heartbeat:183,two_side_all_heartbeats,0.9394522111525285,0.955,0.9657231128105157,0.008965904027446792,0.031095577694942755,2026-05-01 02:45:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26APR302300-00,heartbeat:241,live_heartbeat_two_side,heartbeat:241:no,2026-05-01 02:56:02.295000+00:00,2026-05-01 02:56:00+00:00,no,no,True,True,1,93.0,93.0,93.0,0.93,7.0,86.0,0.0,76528.23,76574.18,237.705,,241,False,False,synced,bid>=98,latest_quote,-1.0,45.94999999999709,2.980343744207572,23.085643374578765,,,31.02919437554649,1.480863455359621,0.930678518494373,23.261190066839188,1.9753933426434076,0.975888236143192,26.34488308220797,1.7441717185311572,0.959435424365838,40.72244086866608,1.1283704763226352,0.8704182545375143,76543.95,15.720000000001164,0.2620000000000194,0.0,108.2287100000017,0.9999983623847016,0.9999800578773472,0.9960663999296387,76573.1,44.870000000009895,0.2492777777778327,0.0,105.20457416667682,0.9999969479504812,0.9999674280791248,0.9951091819459834,76573.68,45.44999999999709,0.1514999999999903,0.0,81.96230749999478,0.9997871084114818,0.9990681298221804,0.977927224405858,76545.8,17.570000000006985,0.0292833333333449,0.0,52.91079474999986,0.98853618290258,0.9776990576014272,0.9030800391275472,76579.29,51.05999999999767,0.0567333333333307,0.0,59.43579699999648,0.994692876177088,0.987966753351902,0.9277909388714968,76593.83,65.60000000000582,0.0364444444444476,0.0,54.61302666666453,0.9905581116967304,0.9809140086503776,0.9100566489373316,76718.1,189.8700000000099,0.0527416666666694,0.0,58.48695787499774,0.9940375332262474,0.9867923133793386,0.9245321294058388,-0.0458882361431919,True,0.9529441180715961,0.9685584481848913,0.93,heartbeat:241,two_side_all_heartbeats,0.944717712182919,0.93,0.957723892525254,0.04588823614319193,0.029435424365837903,2026-05-01 03:00:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26APR302315-15,heartbeat:307,live_heartbeat_two_side,heartbeat:307:yes,2026-05-01 03:11:03.539000+00:00,2026-05-01 03:11:00+00:00,yes,yes,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,76666.2,76566.01,236.461,,307,False,False,synced,bid>=98,latest_quote,1.0,100.19000000000231,6.515452990399364,50.4684818496281,,,53.344272502057,1.878177268161993,0.9698215406039162,49.780981769002985,2.0126159918844237,0.9779224783617156,40.24096420162467,2.4897514755860968,0.993608377587613,38.58042279092384,2.5969129613471296,0.9952967121651122,76630.45,35.75,0.5958333333333333,0.0,241.0813458333357,0.9999993600192668,0.9999999989568648,0.999999999793191,76618.34,47.86000000000058,0.2658888888888921,0.0,163.06235255555865,0.9994728024306708,0.9999746252549896,0.9999881352861408,76530.92,135.27999999999884,0.4509333333333294,0.0,206.8181469333348,0.9999837043975742,0.9999998622594974,0.9999999585503982,76551.03,115.16999999999824,0.1919499999999971,0.0,145.57868895000163,0.9982743045841528,0.999851368744168,0.9999194754299094,76528.23,137.97000000000116,0.1533000000000013,0.0,136.43947130000265,0.996935464277436,0.9996512522174226,0.9997972628919488,76579.29,86.91000000000349,0.0482833333333352,0.0,111.60712528333612,0.9875181220686492,0.9972269061823956,0.9980911426446424,76651.64,14.559999999997672,0.0040444444444437,0.0,101.14635337777996,0.9789144243090978,0.9940233015888338,0.9956253991300256,0.0120775216382844,True,0.9839612391808579,0.9893020609197634,0.9779224783617156,heartbeat:307,two_side_all_heartbeats,0.9918041887938065,0.9779224783617156,0.9883734843880296,0.01207752163828435,0.0036083775876130098,2026-05-01 03:15:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26APR302330-30,heartbeat:391,live_heartbeat_two_side,heartbeat:391:yes,2026-05-01 03:25:04.727000+00:00,2026-05-01 03:25:00+00:00,yes,yes,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,77293.84,76668.47,295.273,,391,True,False,synced,bid>=98,latest_quote,1.0,625.3699999999953,36.39361322913014,281.9037158894699,,,206.2907947877953,3.0314973610106706,0.9987832797619716,229.4074747457805,2.7260227710234965,0.996794871209418,169.63575144689145,3.6865459943789176,0.9998863408136156,124.35879520159968,5.028755698269671,0.9999997531635604,77346.0,-52.16000000000349,-0.8693333333333916,52.16000000000349,368.6793386666448,0.9459831073957324,0.985123335200843,0.998484824482051,77224.44,69.39999999999418,0.3855555555555232,0.0,739.2141455555413,0.9993641166532607,0.9999934268418618,0.9999999986109892,77200.0,93.83999999999652,0.3127999999999883,0.0,717.7313943999919,0.9991218872175291,0.999988368037788,0.9999999960705408,76665.0,628.8399999999965,1.048066666666661,0.0,934.8357888666604,0.9999769929683764,0.9999999821439196,0.999999999999972,76630.45,663.3899999999994,0.7370999999999993,0.0,843.0157282999951,0.9998809600294758,0.9999996644819512,0.9999999999939452,76543.95,749.8899999999994,0.4166055555555552,0.0,748.3823722055508,0.9994473235305132,0.9999948719379742,0.9999999991166856,76596.56,697.2799999999988,0.1936888888888885,0.0,682.5610992888842,0.9985365940924676,0.9999713529248604,0.9999999797483984,0.0032051287905818,True,0.998397435604709,0.9986389194756491,0.996794871209418,heartbeat:391,two_side_all_heartbeats,0.9999431704068078,0.996794871209418,0.9988628388063312,0.0032051287905819903,0.0001136591863843961,2026-05-01 03:30:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26APR302345-45,heartbeat:467,live_heartbeat_two_side,heartbeat:467:no,2026-05-01 03:41:05.935000+00:00,2026-05-01 03:41:00+00:00,no,no,True,True,1,96.0,95.0,95.5,0.955,4.5,91.0,1.0,77081.5,77219.61,234.065,,467,False,False,synced,bid>=98,latest_quote,-1.0,138.11000000000058,9.027279439557098,69.92500586193053,,,51.26855001191006,2.693854223845157,0.996468447554959,77.01360383597444,1.793319532145916,0.963539077006952,164.99637858488543,0.8370486745498317,0.7987173956795118,119.5696733201235,1.1550587717191392,0.8759668200423789,77104.59,23.089999999996508,0.3848333333332751,0.0,228.1860141666536,0.9984763769383972,0.9166638712508792,0.9718298263094106,77209.82,128.32000000000698,0.7128888888889277,0.0,304.9723377777874,0.99996252199365,0.9677246979367622,0.99462284938066,77226.23,144.72999999999593,0.4824333333333197,0.0,251.03075816666404,0.9994420816725456,0.935924258983563,0.9821114509071168,77215.1,133.60000000000582,0.2226666666666763,0.0,190.22847333333615,0.9932455419577648,0.8755294444255254,0.9441887400622172,77199.21,117.7100000000064,0.130788888888896,0.0,168.72310127778002,0.9857676637655912,0.8467483482330009,0.9208903826163096,76666.2,-415.3000000000029,-0.2307222222222238,415.3000000000029,84.10600305555576,0.8626038453928809,0.6948847776089742,0.7590985569702992,76579.29,-502.2100000000064,-0.1395027777777795,502.2100000000064,105.4572823194446,0.914552423099509,0.7386370205512964,0.8111044288683872,-0.008539077006952,True,0.959269538503476,0.9726603862264991,0.955,heartbeat:467,two_side_all_heartbeats,0.8768586978397559,0.955,0.9664501394365947,0.008539077006952,0.15628260432048813,2026-05-01 03:45:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010000-00,heartbeat:537,live_heartbeat_two_side,heartbeat:537:no,2026-05-01 03:57:07.238000+00:00,2026-05-01 03:57:00+00:00,no,no,True,True,1,95.0,95.0,95.0,0.95,5.0,90.0,0.0,77049.14,77133.88,172.762,,537,False,False,synced,bid>=98,latest_quote,-1.0,84.74000000000524,6.447099132930699,49.93901514637775,,,24.560606360717568,3.450240550067977,0.9997199563782092,34.64887799116299,2.4456780396068734,0.9927709977451906,53.13682004794831,1.5947510581841295,0.9446160423063452,104.02197659856547,0.8146355488612571,0.7923595221569182,77093.44,44.30000000000291,0.7383333333333818,0.0,212.2959433333469,0.9999999995524268,0.9999676897180778,0.9793684172283807,77118.32,69.18000000000757,0.3843333333333754,0.0,151.13819533334583,0.9999935558775496,0.9977746936655238,0.9268804667037004,77158.64,109.5,0.365,0.0,147.79813000000524,0.9999900315557076,0.9972942799397032,0.9223177241600152,77141.75,92.61000000000058,0.1543500000000009,0.0,111.4058147000054,0.9993484113427752,0.9819847982168102,0.8579115629327285,77131.59,82.44999999999709,0.0916111111111078,0.0,100.56691877778246,0.998148766951508,0.9707946749538764,0.8331743149474731,77236.44,187.3000000000029,0.1040555555555571,0.0,102.7168458888944,0.9984841589175903,0.9733858104260488,0.8382897712994416,76509.68,-539.4600000000064,-0.1498500000000018,539.4600000000064,58.851614300004925,0.9552946307581214,0.865971608732025,0.7142219894340249,-0.0427709977451906,True,0.9713854988725953,0.9809203431002994,0.95,heartbeat:537,two_side_all_heartbeats,0.9473080211531726,0.95,0.9728293056346986,0.042770997745190664,0.0053839576936547395,2026-05-01 04:00:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010015-15,heartbeat:624,live_heartbeat_two_side,heartbeat:624:yes,2026-05-01 04:14:08.446000+00:00,2026-05-01 04:14:00+00:00,yes,yes,True,True,1,98.0,98.0,98.0,0.98,2.0,96.0,0.0,77134.51,77099.09,51.554,,624,False,False,synced,bid>=98,latest_quote,1.0,35.419999999998254,4.9330710805654725,38.211404281375,,,16.257025801279315,2.178750309740601,0.9853248889293464,19.427361845525684,1.8232017440986632,0.9658635794871716,19.748698069850164,1.793535952330603,0.9635563663751112,56.67095104042387,0.6250115685324015,0.7340182672783725,77101.18,33.330000000001746,0.5555000000000291,0.0,64.05824699999975,0.9995119405356164,0.9994099968369228,0.8708364956919705,77097.68,36.83000000000175,0.2046111111111208,0.0,45.96852122222098,0.991013505845182,0.9900352764276672,0.7913596208647824,77105.8,28.70999999999185,0.0956999999999728,0.0,40.35371779999685,0.981106552654444,0.9794916383164988,0.761789468897111,77060.14,74.36999999999534,0.1239499999999922,0.0,41.81011829999785,0.984306259255574,0.9828746405657915,0.7696728371616788,77090.55,43.95999999999185,0.0488444444444353,0.0,37.938126488886674,0.9745794925656904,0.9726369469962788,0.7483944073594387,77140.45,-5.940000000002328,-0.0033000000000012,5.940000000002328,35.24987179999819,0.9651953477343888,0.962862958273127,0.733032200251247,76664.51,470.0,0.1305555555555555,0.0,42.150661111109365,0.9849834815335984,0.9835929861047106,0.7714948949737647,0.0141364205128283,True,0.9729317897435859,0.9756567107138719,0.9658635794871716,heartbeat:624,two_side_all_heartbeats,0.9717781831875556,0.9658635794871716,0.9759803843770403,0.014136420512828374,0.016443633624888765,2026-05-01 04:15:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010030-30,heartbeat:690,live_heartbeat_two_side,heartbeat:690:no,2026-05-01 04:29:09.975000+00:00,2026-05-01 04:29:00+00:00,no,no,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,76997.18,77131.71,50.025,,690,False,False,synced,bid>=98,latest_quote,-1.0,134.5300000000134,19.02066048373329,147.33340257472912,,,43.56129131399516,3.088292287533548,0.9989934481667596,36.44678890895367,3.6911345012060632,0.9998883719821908,29.13560900965474,4.617373879345849,0.9999980568663795,28.75042270798876,4.679235549557054,0.9999985602675634,77091.04,93.86000000000058,1.5643333333333431,0.0,212.78577500001387,0.9999999973625364,0.9999999999998596,0.9999999999999324,77139.06,141.88000000000466,0.7882222222222481,0.0,173.96081666668135,0.999999092527308,0.9999999988190188,0.9999999992790096,77116.01,118.83000000000176,0.3961000000000058,0.0,154.3449025000137,0.9999885622966056,0.9999999412896684,0.9999999602895696,77169.14,171.9600000000064,0.2866000000000107,0.0,148.86716500001393,0.9999779147540048,0.9999998384576878,0.9999998878086208,77134.51,137.33000000000175,0.1525888888888908,0.0,142.16325916668015,0.9999520168059884,0.9999994678592048,0.9999996187650032,77090.55,93.3700000000099,0.0518722222222277,0.0,137.12490791668034,0.9999158316953664,0.9999987395807252,0.9999990765441054,77264.72,267.5400000000081,0.0743166666666689,0.0,138.2476912500135,0.999925622212802,0.9999989573315816,0.9999992398346252,0.0001116280178092,True,0.9999441859910954,0.999958978092932,0.9998883719821908,heartbeat:690,two_side_all_heartbeats,0.9999990284331898,0.9998883719821908,0.9999642240539783,0.00011162801780917331,1.9431336204522864e-06,2026-05-01 04:30:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010045-45,heartbeat:756,live_heartbeat_two_side,heartbeat:756:yes,2026-05-01 04:44:11.478000+00:00,2026-05-01 04:44:00+00:00,yes,yes,True,True,1,100.0,100.0,100.0,1.0,0.0,100.0,0.0,77033.57,76977.88,48.522,,756,False,False,synced,bid>=98,latest_quote,1.0,55.69000000000233,7.994804921540429,61.92749263460635,,,30.34137919512459,1.835447216880335,0.9667802734493088,19.45776816688261,2.8620959774198296,0.9978957527842428,28.8688982683076,1.929065649905284,0.9731386436540588,24.324004022008737,2.289507925981806,0.988975071038829,77014.84,18.73000000001048,0.3121666666668413,0.0,70.8369510000108,0.9998639711358984,0.9929311648659228,0.9982056747145208,76996.39,37.18000000000757,0.2065555555555976,0.0,65.71248866667104,0.9996338415122225,0.9885841212650168,0.9965491344781692,77028.13,5.440000000002328,0.018133333333341,0.0,56.56986560000271,0.998177271793662,0.9749754220107636,0.9899822033696,77023.43,10.14000000001397,0.0169000000000232,0.0,56.51002180000346,0.9981592687672596,0.97485392190583,0.9899163416815628,76997.18,36.39000000001397,0.0404333333333488,0.0,57.65190620000308,0.9984763455648742,0.9770887562693472,0.9911099289339648,77134.51,-100.93999999998778,-0.0560777777777709,100.93999999998778,52.968994066669325,0.9967580891308824,0.9667332072917272,0.9852836825774696,77140.45,-106.8799999999901,-0.0296888888888861,106.8799999999901,54.249435733335794,0.9973487683550224,0.9698890460804308,0.9871357009415078,0.0021042472157571,True,0.9989478763921213,0.9986910081926349,0.9978957527842428,heartbeat:756,two_side_all_heartbeats,0.9865693218270294,0.9978957527842428,0.9990041801940053,0.0021042472157571934,0.026861356345941223,2026-05-01 04:45:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010100-00,heartbeat:821,live_heartbeat_two_side,heartbeat:821:no,2026-05-01 04:59:12.813000+00:00,2026-05-01 04:59:00+00:00,no,no,True,True,1,98.0,97.0,97.5,0.975,2.5,95.0,1.0,76996.99,77042.93,47.187,,821,False,False,synced,bid>=98,last_decisive_quote,-1.0,45.939999999987776,6.687746569829943,51.80306217721429,,,31.670108430079942,1.4505791826198622,0.9265514622461516,20.914543837353825,2.196557589649072,0.9859739710352003,19.8382348737682,2.3157302195637146,0.9897134983321646,24.268167568462097,1.893014784506824,0.9708220483147316,77038.52,41.52999999999884,0.6921666666666473,0.0,78.60126849998686,0.9999144337238705,0.9999628548495104,0.9993999638576816,76998.01,1.0199999999895226,0.0056666666666084,0.0,46.20739299998503,0.9864245904442442,0.9900759988662164,0.971547059703469,77072.26,75.26999999998952,0.2508999999999651,0.0,57.77921829998613,0.9971331440925808,0.998207362937804,0.9913639677190872,77043.71,46.72000000000117,0.0778666666666686,0.0,49.61429439998787,0.9911596726354632,0.9938068441791826,0.979543896831122,77033.57,36.58000000000175,0.0406444444444463,0.0,47.85788939998787,0.9889387734383828,0.9920762020981612,0.9756976966858842,76997.18,0.1899999999877764,0.0001055555555487,0.0,45.94498084998746,0.9859824813448834,0.9897203549359546,0.97083569238533,77090.55,93.55999999999769,0.0259888888888882,0.0,47.16633769998774,0.9879393986989188,0.9912858913626944,0.9740249821865832,-0.0109739710352003,True,0.9804869855176002,0.9860357050425937,0.975,heartbeat:821,two_side_all_heartbeats,0.9823567491660823,0.975,0.9827188201290763,0.01097397103520037,0.01471349833216462,2026-05-01 05:00:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010115-15,heartbeat:909,live_heartbeat_two_side,heartbeat:909:yes,2026-05-01 05:10:13.762000+00:00,2026-05-01 05:10:00+00:00,yes,yes,True,True,1,97.0,97.0,97.0,0.97,3.0,94.0,0.0,77128.66,77018.24,286.238,,909,False,False,synced,bid>=98,latest_quote,1.0,110.41999999999824,6.526556446069511,50.55448884741976,,,42.969859403374656,2.569708198564093,0.994910789510476,49.43390056929542,2.233689810603025,0.9872482550479734,52.6863183257318,2.095800266728251,0.981950043651702,60.08434121861049,1.8377500320465665,0.9669503761499788,77152.12,-23.45999999999185,-0.3909999999998642,23.45999999999185,-1.499057999962872,0.4879041312543993,0.4886506220969915,0.4900477301106163,77124.83,3.830000000001746,0.0212777777777874,0.0,116.51050855555658,0.9907857693285947,0.9864959147067826,0.9737563937342122,77089.1,39.55999999999767,0.1318666666666589,0.0,148.16525093332936,0.9986378181081964,0.99753991926355,0.9931675652341982,77004.99,123.66999999999824,0.2061166666666637,0.0,169.41842243333076,0.999695047384224,0.9993491521273972,0.9975963978911746,77013.49,115.16999999999824,0.1279666666666647,0.0,147.04892273333104,0.9985334207755848,0.9973729433452744,0.9928049511685412,77054.14,74.52000000000407,0.0414000000000022,0.0,122.2702531999989,0.9933084553524614,0.989849050730706,0.9790734069886372,77091.96,36.69999999999709,0.0101944444444436,0.0,113.33803738888692,0.9890679027104003,0.9842692144970356,0.9703737889495572,-0.0172482550479734,True,0.9786241275239866,0.9852953577187232,0.97,heartbeat:909,two_side_all_heartbeats,0.9759750218258509,0.97,0.9809020401360313,0.01724825504797345,0.011950043651702047,2026-05-01 05:15:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010130-30,heartbeat:974,live_heartbeat_two_side,heartbeat:974:no,2026-05-01 05:25:00.403000+00:00,2026-05-01 05:25:00+00:00,no,no,True,True,1,93.0,92.0,92.5,0.925,7.5,85.0,1.0,77066.01,77124.46,299.597,,974,False,False,synced,bid>=98,latest_quote,-1.0,58.45000000001164,3.3768812241982027,26.1572094868803,,,21.08919764718743,2.7715611081015616,0.9972105900066908,33.0864815192721,1.7665825230152046,0.9613509149866086,44.07574792368575,1.326126106838027,0.9076010350172328,54.26689448024912,1.0770839304483324,0.8592786142753994,77072.98,6.970000000001164,0.116166666666686,0.0,93.2531848333508,0.9975873279347462,0.9828168860853954,0.9571397608964892,77063.52,-2.4899999999906868,-0.0138333333332815,2.4899999999906868,54.30557483336048,0.949634719265581,0.8910434810032086,0.841517156476774,77040.32,-25.689999999987776,-0.0856333333332926,25.689999999987776,32.79451023335719,0.8392000569162018,0.7715765434751503,0.7271841800098422,77107.53,41.52000000000408,0.0692000000000068,0.0,79.18211240001368,0.991648619892756,0.9637925399823732,0.9277344692372618,77128.66,62.65000000000873,0.0696111111111208,0.0,79.30528005557011,0.9917329817028212,0.9640139986036778,0.9280462410657472,77013.49,-52.51999999998952,-0.0291777777777719,52.51999999998952,49.7084253111245,0.9335003338234052,0.8702968295858107,0.8201663107610132,77130.3,64.29000000000815,0.0178583333333355,0.0,63.80030309167898,0.9730904142489878,0.9261236207584742,0.8801378787027105,-0.0363509149866085,True,0.9431754574933043,0.9085169906342702,0.925,heartbeat:974,two_side_all_heartbeats,0.9163005175086164,0.8392000569162018,0.9187452858792229,0.036350914986608585,0.017398964982767273,2026-05-01 05:30:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
KXBTC15M-26MAY010145-45,heartbeat:1056,live_heartbeat_two_side,heartbeat:1056:yes,2026-05-01 05:44:02.070000+00:00,2026-05-01 05:44:00+00:00,yes,yes,True,True,1,99.0,99.0,99.0,0.99,1.0,98.0,0.0,77086.6,77063.64,57.93,,1056,False,False,synced,bid>=98,last_decisive_quote,1.0,22.960000000006403,3.0166166201403275,23.366611863391988,,,20.6691506699318,1.1108342266529216,0.8666801444839389,17.722127642713552,1.295555503429996,0.9024356662296736,16.140469284762073,1.422511303415603,0.92256106376618,18.86196054206858,1.2172647667668377,0.88824825247107,77083.3,3.3000000000029104,0.0550000000000485,0.0,26.14615000000921,0.9299393166348764,0.9473744764900252,0.9171546539735902,77075.99,10.610000000000582,0.0589444444444476,0.0,26.374651666673252,0.9316552451689522,0.94887789101498,0.9189882801782524,77038.91,47.69000000000233,0.1589666666666744,0.0,32.16893900000685,0.9652522524872216,0.9768726131616732,0.9559487284560192,77070.75,15.85000000000582,0.0264166666666763,0.0,24.490317500006967,0.9164997430841242,0.935407518556546,0.9029245663866085,77080.9,5.7000000000116415,0.0063333333333462,0.0,23.326890000007158,0.905956247088664,0.9258050897637312,0.8919037475420315,77128.0,-41.39999999999418,-0.0229999999999967,41.39999999999418,21.62761000000659,0.8888382879955099,0.909871094853664,0.8742318390854402,77033.57,53.02999999999884,0.0147305555555552,0.0,23.81334108333972,0.9104783698620796,0.9299449244647664,0.8966166416649305,0.0875643337703264,True,0.9462178331148368,0.9525626395722983,0.9024356662296736,heartbeat:1056,two_side_all_heartbeats,0.95628053188309,0.9024356662296736,0.9587811503663464,0.08756433377032635,0.06743893623382002,2026-05-01 05:45:00+00:00,train,staged_score_min_fallback_20260502_1511,2.0,fallback,fallback; choose=score_min_book_rv15; score_min_book_rv15>=0.9; ask<=100; sec>=0; sec<=300
