market,ts_wall,side,reason,status,result,side_won,ask_cents,qty,hypothetical_hold_gross_cents,verdict,actionable_shadow,p_side,brier,edge_cents,raw_edge_cents,fair_side_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,recross_hazard_score,btc_age_ms,book_age_ms,eligible_depth,p_ok,edge_ok,model_price_ok,ask_ok,book_ok,btc_ok,risk_ok,h6_recross_hazard_high
KXBTC15M-26MAY062330-30,2026-05-07T03:15:15.968938+00:00,yes,btc_stale,finalized,no,False,55,2,-110,protected_loss,False,0.457275,0.20910042562499997,-13.272475,-11.272475,45.727525,884.032,109.049176,0.137736,0.9417099122044438,91703.0,0.0,30.14,False,False,False,True,True,False,True,True
KXBTC15M-26MAY062330-30,2026-05-07T03:15:15.969938+00:00,no,btc_stale,finalized,no,True,46,2,108,missed_profit,False,0.542725,0.20910042562499997,4.272475,6.272475,54.272475,884.032,109.049176,0.137736,0.9417099122044438,91718.0,0.0,142.75,False,True,True,True,True,False,True,True
KXBTC15M-26MAY062330-30,2026-05-07T03:17:30.984861+00:00,yes,book_stale,finalized,no,False,70,2,-140,protected_loss,False,0.648085,0.420014167225,-8.69145,-6.69145,64.80855,749.016,100.542176,0.33379,0.6569153618801894,226718.0,1015.0,50.0,False,False,False,True,False,False,True,True
KXBTC15M-26MAY062330-30,2026-05-07T03:17:30.985862+00:00,no,book_stale,finalized,no,True,31,2,138,missed_profit,False,0.351915,0.420014167225,0.69145,2.69145,35.19145,749.016,100.542176,0.33379,0.6569153618801894,226734.0,1015.0,224.51,False,False,False,True,False,False,True,True
KXBTC15M-26MAY062330-30,2026-05-07T03:18:20.366458+00:00,yes,p_below_floor,finalized,no,False,46,1,-46,protected_loss,False,0.54534,0.29739571560000005,4.533998,6.533998,54.533998,699.635,97.217626,0.083935,0.78814661251892,0.0,406.0,0.35,False,True,True,True,True,True,False,True
KXBTC15M-26MAY062330-30,2026-05-07T03:18:20.367686+00:00,no,p_below_floor,finalized,no,True,56,2,88,missed_profit,True,0.45466,0.29739571559999994,-14.533998,-12.533998,45.466002,699.635,97.217626,0.083935,0.78814661251892,0.0,406.0,121.94,False,False,False,True,True,True,True,True
KXBTC15M-26MAY062330-30,2026-05-07T03:25:18.444136+00:00,no,ask_too_high,finalized,no,True,96,2,8,missed_profit,True,0.445364,0.307621092496,-53.963649,-51.963649,44.536351,281.559,62.074233,0.121467,0.30748388986008607,0.0,484.0,105.0,False,False,False,False,True,True,True,True
KXBTC15M-26MAY062330-30,2026-05-07T03:28:50.032048+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,0.008303,6.893980899999999e-05,-1.669652,0.330348,0.830348,69.969,31.087621,2.315069,0.008560465385165252,211578.0,62.0,1061.57,False,False,True,True,True,False,True,False
KXBTC15M-26MAY062330-30,2026-05-07T03:28:50.033047+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.991697,6.893980899999916e-05,-3.330348,-1.330348,99.169652,69.969,31.087621,2.315069,0.008560465385165252,211594.0,62.0,1067.47,True,False,False,False,True,False,True,False
KXBTC15M-26MAY062330-30,2026-05-07T03:30:00.027912+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,2906.0,125.0,4303.91,,,,True,True,False,,False
KXBTC15M-26MAY062330-30,2026-05-07T03:30:00.028912+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,2906.0,125.0,0.0,,,,False,True,False,,False
KXBTC15M-26MAY062345-45,2026-05-07T03:30:15.972848+00:00,yes,btc_stale,finalized,yes,True,43,2,114,missed_profit,False,0.512784,0.23737943065599998,4.278412,6.278412,51.278412,884.027,110.542069,0.001357,1.094081718687429,18859.0,0.0,114.79,False,True,True,True,True,False,True,True
KXBTC15M-26MAY062345-45,2026-05-07T03:30:15.974851+00:00,no,btc_stale,finalized,yes,False,59,2,-118,protected_loss,False,0.487216,0.23737943065599998,-14.278412,-12.278412,48.721588,884.027,110.542069,0.001357,1.094081718687429,18859.0,0.0,99.54,False,False,False,True,True,False,True,True
KXBTC15M-26MAY062345-45,2026-05-07T03:31:23.905319+00:00,yes,p_below_floor,finalized,yes,True,38,2,124,missed_profit,True,0.400789,0.35905382252099993,-1.921082,0.078918,40.078918,816.096,106.064797,0.258521,0.7799134162271775,15.0,922.0,568.15,False,False,False,True,True,True,True,True
KXBTC15M-26MAY062345-45,2026-05-07T03:31:23.906319+00:00,no,p_below_floor,finalized,yes,False,63,2,-126,protected_loss,True,0.599211,0.35905382252100004,-7.078918,-5.078918,59.921082,816.096,106.064797,0.258521,0.7799134162271775,31.0,922.0,120.5,False,False,False,True,True,True,True,True
KXBTC15M-26MAY062345-45,2026-05-07T03:31:27.988110+00:00,yes,book_stale,finalized,yes,True,40,2,120,missed_profit,False,0.400538,0.35935468944399995,-3.946174,-1.946174,40.053826,812.013,105.799152,0.25917,0.775508071389679,4109.0,1016.0,550.0,False,False,False,True,False,False,True,True
KXBTC15M-26MAY062345-45,2026-05-07T03:31:27.990108+00:00,no,book_stale,finalized,yes,False,61,2,-122,protected_loss,False,0.599462,0.35935468944400006,-5.053826,-3.053826,59.946174,812.013,105.799152,0.25917,0.775508071389679,4109.0,1016.0,136.78,False,False,False,True,False,False,True,True
KXBTC15M-26MAY062345-45,2026-05-07T03:43:50.001527+00:00,yes,time_window,finalized,yes,True,92,2,16,missed_profit,False,0.615333,0.147968700889,-33.466727,-31.466727,61.533273,69.999,31.018031,0.262428,0.06653771102441403,14750.0,47.0,779.63,False,False,False,False,True,False,True,False
KXBTC15M-26MAY062345-45,2026-05-07T03:43:50.003630+00:00,no,time_window,finalized,yes,False,8,2,-16,protected_loss,False,0.384667,0.147968700889,27.466727,29.466727,38.466727,69.999,31.018031,0.262428,0.06653771102441403,14750.0,47.0,55.0,False,True,True,True,True,False,True,False
KXBTC15M-26MAY062345-45,2026-05-07T03:45:00.007999+00:00,yes,missing_horizon,finalized,yes,True,100,1,0,neutral,False,,,,,,0.0,,,,84750.0,94.0,0.0,,,,False,True,False,,False
KXBTC15M-26MAY062345-45,2026-05-07T03:45:00.008997+00:00,no,missing_horizon,finalized,yes,False,0,1,0,neutral,False,,,,,,0.0,,,,84750.0,94.0,1217.83,,,,True,True,False,,False
KXBTC15M-26MAY070000-00,2026-05-07T03:45:49.092863+00:00,yes,btc_stale,finalized,no,False,48,2,-96,protected_loss,False,0.47167,0.2224725889,-4.833017,-2.833017,47.166983,850.908,108.052537,0.056176,0.9932488940122125,133828.0,0.0,45.04,False,False,False,True,True,False,True,True
KXBTC15M-26MAY070000-00,2026-05-07T03:45:49.093865+00:00,no,btc_stale,finalized,no,True,53,2,94,missed_profit,False,0.52833,0.22247258890000005,-4.166983,-2.166983,52.833017,850.908,108.052537,0.056176,0.9932488940122125,133828.0,0.0,34.97,False,False,False,True,True,False,True,True
KXBTC15M-26MAY070000-00,2026-05-07T03:46:09.863553+00:00,yes,p_below_floor,finalized,no,False,43,2,-86,protected_loss,True,0.473294,0.224007210436,0.329431,2.329431,47.329431,830.137,106.716315,0.058566,0.966606164595442,0.0,781.0,116.99,False,False,False,True,True,True,True,True
KXBTC15M-26MAY070000-00,2026-05-07T03:46:09.864551+00:00,no,p_below_floor,finalized,no,True,58,2,84,missed_profit,True,0.526706,0.224007210436,-9.329431,-7.329431,52.670569,830.137,106.716315,0.058566,0.966606164595442,0.0,781.0,87.48,False,False,False,True,True,True,True,True
KXBTC15M-26MAY070000-00,2026-05-07T03:46:54.096165+00:00,yes,book_stale,finalized,no,False,42,2,-84,protected_loss,False,0.470808,0.221660172864,1.080822,3.080822,47.080822,785.904,103.834223,0.060192,0.9136144477423905,44234.0,1015.0,145.46,False,False,False,True,False,False,True,True
KXBTC15M-26MAY070000-00,2026-05-07T03:46:54.097172+00:00,no,book_stale,finalized,no,True,60,2,80,missed_profit,False,0.529192,0.221660172864,-11.080822,-9.080822,52.919178,785.904,103.834223,0.060192,0.9136144477423905,44234.0,1015.0,118.62,False,False,False,True,False,False,True,True
KXBTC15M-26MAY070000-00,2026-05-07T03:55:13.237338+00:00,no,ask_too_high,finalized,no,True,91,2,18,missed_profit,True,0.748455,0.063274887025,-19.154522,-17.154522,74.845478,286.766,62.412323,0.57056,0.1991231997283832,31.0,140.0,112.61,False,False,False,False,True,True,True,False
KXBTC15M-26MAY070000-00,2026-05-07T03:58:50.008171+00:00,yes,time_window,finalized,no,False,0,2,0,neutral,False,0.000143,2.0449000000000003e-08,-2.485707,-0.485707,0.014293,69.993,31.032226,4.309713,0.0011628786696506691,70438.0,922.0,7334.51,False,False,True,True,True,False,True,False
KXBTC15M-26MAY070000-00,2026-05-07T03:58:50.010283+00:00,no,time_window,finalized,no,True,100,1,0,neutral,False,0.999857,2.044900000000121e-08,-2.514293,-0.514293,99.985707,69.993,31.032226,4.309713,0.0011628786696506691,70438.0,922.0,0.0,True,False,False,False,True,False,False,False
KXBTC15M-26MAY070000-00,2026-05-07T04:00:00.008470+00:00,yes,missing_horizon,finalized,no,False,0,1,0,neutral,False,,,,,,0.0,,,,44860.0,922.0,5390.34,,,,True,True,False,,False
KXBTC15M-26MAY070000-00,2026-05-07T04:00:00.010473+00:00,no,missing_horizon,finalized,no,True,100,1,0,neutral,False,,,,,,0.0,,,,44860.0,922.0,0.0,,,,False,True,False,,False
KXBTC15M-26MAY070015-15,2026-05-07T04:00:30.610581+00:00,yes,btc_stale,finalized,yes,True,48,2,104,missed_profit,False,0.475762,0.274825480644,-4.423804,-2.423804,47.576196,869.39,109.441765,0.098683,0.9745669327501338,30437.0,16.0,1748.41,False,False,False,True,True,False,True,True
KXBTC15M-26MAY070015-15,2026-05-07T04:00:30.611581+00:00,no,btc_stale,finalized,yes,False,54,2,-108,protected_loss,False,0.524238,0.274825480644,-5.576196,-3.576196,52.423804,869.39,109.441765,0.098683,0.9745669327501338,30437.0,16.0,1019.84,False,False,False,True,True,False,True,True
KXBTC15M-26MAY070015-15,2026-05-07T04:02:20.397026+00:00,yes,p_below_floor,finalized,yes,True,59,2,82,missed_profit,True,0.553545,0.19932206702500005,-7.645538,-5.645538,55.354462,759.604,101.558938,0.093345,0.8498676518605058,0.0,797.0,191.37,False,False,False,True,True,True,True,True
KXBTC15M-26MAY070015-15,2026-05-07T04:02:20.399028+00:00,no,p_below_floor,finalized,yes,False,42,2,-84,protected_loss,True,0.446455,0.199322067025,-1.354462,0.645538,44.645538,759.604,101.558938,0.093345,0.8498676518605058,0.0,797.0,974.03,False,False,False,True,True,True,True,True
KXBTC15M-26MAY070015-15,2026-05-07T04:03:19.628629+00:00,yes,book_stale,finalized,yes,True,57,2,86,missed_profit,False,0.560514,0.19314794419600004,-4.948566,-2.948566,56.051434,700.371,97.329777,0.110244,0.7689714048123225,14469.0,1032.0,39.87,False,False,False,True,False,False,True,True
KXBTC15M-26MAY070015-15,2026-05-07T04:03:19.631629+00:00,no,book_stale,finalized,yes,False,44,2,-88,protected_loss,False,0.439486,0.19314794419599998,-4.051434,-2.051434,43.948566,700.371,97.329777,0.110244,0.7689714048123225,14469.0,1032.0,65.0,False,False,False,True,False,False,True,True
KXBTC15M-26MAY070015-15,2026-05-07T04:08:35.281372+00:00,no,edge_below_floor,finalized,yes,False,88,2,-176,protected_loss,True,0.857745,0.7357264850249999,-5.22545,-3.22545,85.77455,384.72,72.510583,0.884009,0.19585393140040203,31.0,672.0,100.82,True,False,False,True,True,True,True,False
KXBTC15M-26MAY070015-15,2026-05-07T04:09:46.670908+00:00,no,ask_too_high,finalized,yes,False,94,2,-188,protected_loss,True,0.954749,0.9115456530009999,-1.025137,0.974863,95.474863,313.33,65.39799,1.426955,0.09262440959922794,0.0,63.0,856.34,True,False,False,False,True,True,True,False
KXBTC15M-26MAY070015-15,2026-05-07T04:13:50.007577+00:00,yes,time_window,finalized,yes,True,82,2,36,missed_profit,False,0.568495,0.186196565025,-28.650493,-26.650493,56.849507,69.993,31.058456,0.150684,0.07449801167499381,14719.0,407.0,122.0,False,False,False,True,True,False,True,False
KXBTC15M-26MAY070015-15,2026-05-07T04:13:50.008595+00:00,no,time_window,finalized,yes,False,19,2,-38,protected_loss,False,0.431505,0.186196565025,20.650493,22.650493,43.150493,69.993,31.058456,0.150684,0.07449801167499381,14719.0,407.0,642.83,False,True,True,True,True,False,True,False
