policy,source,market,ts_wall,side,reason,p_side,ask_cents,ask_prob,v28_minus_ask_prob,edge_cents,raw_edge_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,eligible_depth,recross_hazard_score,h6_recross_hazard_high,book_age_ms,btc_age_ms,actionable,status,result,side_won,gross_cents,hold_gross_cents
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060445-45,2026-05-06T08:30:35.287901+00:00,no,p_below_floor,0.636374,45.0,0.45,0.18637399999999998,14.637394,16.637394,864.716,93.855224,0.322198,1140.0,0.6665690270808117,True,78.0,16.0,True,finalized,yes,False,-90,-90
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060500-00,2026-05-06T08:46:56.748188+00:00,no,p_below_floor,0.674136,61.0,0.61,0.06413599999999997,2.413631,4.413631,783.254,97.031391,0.377919,133.0,0.6203177051235377,True,875.0,16.0,True,finalized,yes,False,-122,-122
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY060515-15,2026-05-06T09:02:01.771447+00:00,no,approved_entry,0.882737,79.0,0.79,0.09273699999999996,5.773652,7.773652,778.232,112.071162,0.970009,83.0,0.3950550396110429,True,531.0,0.0,True,finalized,no,True,-26,42
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060530-30,2026-05-06T09:16:10.984992+00:00,yes,p_below_floor,0.588889,54.0,0.54,0.04888899999999996,0.888895,2.888895,829.016,112.883439,0.202598,274.74,0.8847146928303968,True,547.0,15.0,True,finalized,no,False,-108,-108
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060545-45,2026-05-06T09:31:32.441205+00:00,no,p_below_floor,0.626642,44.0,0.44,0.18664200000000003,14.664224,16.664224,807.56,100.518741,0.323422,82.0,0.6890532658346525,True,812.0,0.0,True,finalized,yes,False,-88,-88
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060600-00,2026-05-06T09:45:31.115998+00:00,no,p_below_floor,0.792357,75.0,0.75,0.04235699999999998,0.735659,2.735659,868.886,110.097291,0.672314,38.0,0.5522738981680996,True,0.0,219.0,True,finalized,no,True,50,50
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060615-15,2026-05-06T10:02:10.928748+00:00,yes,p_below_floor,0.777865,73.0,0.73,0.047865000000000046,1.28645,3.28645,769.072,112.991217,0.695983,122.21,0.5207692773887815,True,93.0,297.0,True,finalized,yes,True,54,54
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060630-30,2026-05-06T10:18:51.070658+00:00,yes,p_below_floor,0.732609,69.0,0.69,0.04260900000000001,0.760934,2.760934,668.93,97.918604,0.56261,100.0,0.4809455124186996,True,31.0,219.0,True,finalized,yes,True,62,62
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060645-45,2026-05-06T10:30:35.787089+00:00,yes,p_below_floor,0.689754,64.0,0.64,0.049753999999999965,0.975416,2.975416,864.213,112.768842,0.493753,2305.04,0.6744411499377241,True,1000.0,63.0,True,finalized,yes,True,72,72
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060700-00,2026-05-06T10:49:26.808090+00:00,no,edge_below_floor,0.860281,81.0,0.81,0.05028099999999991,1.528096,3.528096,633.193,97.844553,0.898159,1118.57,0.3342858192462624,True,609.0,0.0,True,finalized,yes,False,-162,-162
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060715-15,2026-05-06T11:01:55.472364+00:00,yes,p_below_floor,0.706716,65.0,0.65,0.05671599999999999,1.67161,3.67161,784.528,112.22592,0.516726,1415.93,0.624978235114277,True,0.0,860.0,True,finalized,yes,True,70,70
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060730-30,2026-05-06T11:16:34.357985+00:00,yes,p_below_floor,0.7313,69.0,0.69,0.0413,0.630047,2.630047,805.642,110.837825,0.581706,2265.0,0.5861463754275184,True,484.0,1297.0,True,finalized,yes,True,62,62
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060745-45,2026-05-06T11:34:33.996643+00:00,yes,p_below_floor,0.62726,53.0,0.53,0.09726000000000001,5.725985,7.725985,626.004,114.026913,0.322555,2305.41,0.6887963067510932,True,781.0,0.0,True,finalized,no,False,-106,-106
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060800-00,2026-05-06T11:47:15.877247+00:00,yes,p_below_floor,0.729396,69.0,0.69,0.0393960000000001,0.43961,2.43961,764.124,131.791566,0.541613,1615.0,0.7065269733875676,True,47.0,156.0,True,finalized,yes,True,62,62
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060815-15,2026-05-06T12:02:55.495239+00:00,no,p_below_floor,0.774676,73.0,0.73,0.04467600000000005,0.967623,2.967623,724.507,112.556951,0.632924,67.0,0.5362866150745909,True,47.0,281.0,True,finalized,no,True,54,54
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060830-30,2026-05-06T12:15:35.768316+00:00,no,p_below_floor,0.702743,65.0,0.65,0.052742999999999984,1.274326,3.274326,864.233,125.264274,0.519063,153.17,0.7304579111697096,True,63.0,188.0,True,finalized,yes,False,-130,-130
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY060900-00,2026-05-06T12:47:36.190511+00:00,yes,approved_entry,0.856054,78.0,0.78,0.07605399999999995,4.105411,6.105411,743.816,111.415066,0.872054,500.0,0.42347442313737094,True,359.0,0.0,True,finalized,no,False,-10,-156
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060915-15,2026-05-06T13:00:30.368690+00:00,no,p_below_floor,0.672099,60.0,0.6,0.07209900000000002,3.209897,5.209897,869.636,130.270321,0.431641,1629.17,0.8316367623679325,True,0.0,329.0,True,finalized,no,True,80,80
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060930-30,2026-05-06T13:19:35.778740+00:00,no,p_below_floor,0.76695,68.0,0.68,0.08694999999999997,4.694992,6.694992,624.221,129.445433,0.614004,213.0,0.583413019071848,True,156.0,281.0,True,finalized,no,True,64,64
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY060945-45,2026-05-06T13:30:15.622325+00:00,no,p_below_floor,0.761891,50.0,0.5,0.261891,22.189071,24.189071,884.381,151.628055,0.648099,1623.65,0.7777211088980476,True,15.0,78.0,True,finalized,no,True,100,100
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061000-00,2026-05-06T13:45:35.618687+00:00,no,p_below_floor,0.661616,54.0,0.54,0.12161599999999995,8.161587,10.161587,864.383,151.560082,0.399973,3.75,0.9854101833018496,True,1000.0,172.0,True,finalized,no,True,92,92
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061015-15,2026-05-06T14:00:16.006684+00:00,no,p_below_floor,0.595554,52.0,0.52,0.07555400000000001,3.5554,5.5554,883.995,158.931571,0.274143,1099.09,1.1301500705496994,True,0.0,32.0,True,finalized,no,True,96,96
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061030-30,2026-05-06T14:15:51.058264+00:00,yes,p_below_floor,0.784631,70.0,0.7,0.08463100000000001,4.963081,6.963081,848.942,166.204525,0.657744,14.0,0.7546653753797503,True,0.0,47.0,True,finalized,yes,True,60,60
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061045-45,2026-05-06T14:35:51.379812+00:00,yes,p_below_floor,0.839493,80.0,0.8,0.039493,0.449282,2.449282,548.62,134.989332,0.834807,1.0,0.45736395828806425,True,234.0,109.0,True,finalized,yes,True,20,20
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061100-00,2026-05-06T14:45:54.664644+00:00,yes,p_below_floor,0.767873,70.0,0.7,0.06787300000000007,3.287312,5.287312,845.343,156.988038,0.662662,168.91,0.749369537618552,True,578.0,1391.0,True,finalized,no,False,-140,-140
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061115-15,2026-05-06T15:02:44.781092+00:00,yes,p_below_floor,0.600113,56.0,0.56,0.040112999999999954,0.011259,2.011259,735.219,141.625311,0.183724,45.04,1.0652159564806114,True,344.0,16.0,True,finalized,no,False,-112,-112
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061130-30,2026-05-06T15:15:54.527146+00:00,yes,edge_below_floor,0.85585,82.0,0.82,0.03585000000000005,0.084975,2.084975,845.473,152.168054,0.903902,268.0,0.5887897284997061,True,0.0,0.0,True,finalized,yes,True,36,36
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061145-45,2026-05-06T15:31:18.965877+00:00,yes,p_below_floor,0.552477,51.0,0.51,0.04247699999999999,0.247702,2.247702,821.034,145.890141,0.152718,18.2,1.1960812316570306,True,922.0,0.0,True,finalized,no,False,-102,-102
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061200-00,2026-05-06T15:45:31.071643+00:00,yes,p_below_floor,0.848576,81.0,0.81,0.038575999999999944,0.357552,2.357552,868.928,154.673474,0.876136,241.0,0.6137067077911612,True,0.0,250.0,True,finalized,yes,True,38,38
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061230-30,2026-05-06T16:20:12.610640+00:00,no,p_below_floor,0.79946,75.0,0.75,0.04945999999999995,1.446004,3.446004,587.397,119.041341,0.692533,57.78,0.4811485235556569,True,907.0,1250.0,True,finalized,no,True,50,50
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061245-45,2026-05-06T16:32:41.037877+00:00,no,p_below_floor,0.740496,69.0,0.69,0.050496000000000096,1.549568,3.549568,738.97,132.833283,0.583513,2054.56,0.6715565348717097,True,421.0,359.0,True,finalized,yes,False,-138,-138
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061300-00,2026-05-06T16:48:02.728848+00:00,no,p_below_floor,0.621955,57.0,0.57,0.051955000000000084,1.195478,3.195478,717.279,124.974871,0.254091,1014.0,0.8653567412574574,True,344.0,1110.0,True,finalized,no,True,86,86
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY061400-00,2026-05-06T17:56:31.054630+00:00,no,approved_entry,0.97364,89.0,0.89,0.08363999999999994,5.364022,7.364022,208.945,65.953573,1.815216,1564.77,0.05173622929495089,False,766.0,0.0,True,finalized,no,True,-10,22
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061415-15,2026-05-06T18:04:26.127246+00:00,no,p_below_floor,0.661034,62.0,0.62,0.041034000000000015,0.103352,2.103352,633.875,114.3659,0.381932,151.61,0.6550978121272154,True,172.0,125.0,True,finalized,no,True,76,76
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY061445-45,2026-05-06T18:33:05.291432+00:00,no,approved_entry,0.931168,88.0,0.88,0.05116799999999999,2.116797,4.116797,714.71,123.96563,1.282896,55.0,0.30626002441386213,True,687.0,16.0,True,finalized,no,True,-22,24
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061530-30,2026-05-06T19:25:26.733098+00:00,yes,p_below_floor,0.735905,70.0,0.7,0.035905000000000076,0.090464,2.090464,273.267,67.194825,0.527347,375.7,0.2185165196695336,False,266.0,0.0,True,finalized,yes,True,60,60
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061545-45,2026-05-06T19:39:22.077467+00:00,yes,edge_below_floor,0.878072,83.0,0.83,0.048072000000000004,1.807175,3.807175,337.924,71.813163,0.945718,144.0,0.17091186398509942,False,640.0,0.0,True,finalized,yes,True,34,34
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061600-00,2026-05-06T19:50:04.777737+00:00,no,p_below_floor,0.62569,58.0,0.58,0.04569000000000001,0.568956,2.568956,595.224,91.741759,0.274303,2.0,0.5670975170671527,True,140.0,140.0,True,finalized,yes,False,-116,-116
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061615-15,2026-05-06T20:04:18.383251+00:00,yes,edge_below_floor,0.864478,83.0,0.83,0.03447800000000001,0.447761,2.447761,641.618,92.868716,0.917747,1.0,0.31319440712491725,True,578.0,15.0,True,finalized,yes,True,17,17
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061630-30,2026-05-06T20:22:56.551019+00:00,no,p_below_floor,0.834617,77.0,0.77,0.06461700000000004,2.961728,4.961728,423.451,74.62022,0.796902,2072.24,0.23069953045018135,False,344.0,0.0,True,finalized,no,True,46,46
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY061645-45,2026-05-06T20:30:50.142599+00:00,no,approved_entry,0.855564,76.0,0.76,0.09556399999999998,6.056402,8.056402,849.86,105.062382,0.899418,27.93,0.41532436376612036,True,375.0,953.0,True,finalized,no,True,48,48
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061700-00,2026-05-06T20:53:34.854096+00:00,no,p_below_floor,0.761746,67.0,0.67,0.091746,5.174625,7.174625,385.146,71.060582,0.603007,2190.31,0.25435342420348833,True,235.0,47.0,True,finalized,yes,False,-134,-134
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061715-15,2026-05-06T21:01:35.182941+00:00,yes,p_below_floor,0.633073,50.0,0.5,0.133073,9.307271,11.307271,804.817,99.884415,0.324075,80.51,0.6830949302308119,True,469.0,16.0,True,finalized,no,False,-100,-100
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061730-30,2026-05-06T21:18:50.297953+00:00,yes,p_below_floor,0.670106,63.0,0.63,0.040105999999999975,0.010588,2.010588,669.703,85.023721,0.379541,109.6,0.501796251972961,True,47.0,31.0,True,finalized,yes,True,74,74
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY061800-00,2026-05-06T21:48:44.171608+00:00,no,approved_entry,0.897587,67.0,0.67,0.22758699999999998,18.758707,20.758707,675.841,83.420093,1.041596,132.0,0.2551010740832833,True,672.0,16.0,True,finalized,no,True,-86,66
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061815-15,2026-05-06T22:03:49.503366+00:00,no,p_below_floor,0.794472,72.0,0.72,0.07447199999999998,3.947247,5.947247,670.498,83.421988,0.683153,9.47,0.36363731769686664,True,375.0,0.0,True,finalized,no,True,56,56
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061830-30,2026-05-06T22:19:06.460649+00:00,yes,p_below_floor,0.553162,23.0,0.23,0.32316200000000006,28.816194,30.816194,653.539,81.818724,0.098877,500.0,0.6315757792925781,True,250.0,0.0,True,finalized,no,False,-46,-46
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061900-00,2026-05-06T22:50:33.414367+00:00,no,p_below_floor,0.661389,45.0,0.45,0.211389,17.138908,19.138908,566.587,73.538439,0.377898,3833.55,0.3998595186573753,True,78.0,16.0,True,finalized,yes,False,-90,-90
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY061915-15,2026-05-06T23:03:05.391564+00:00,no,approved_entry,0.923342,87.0,0.87,0.053342,2.334214,4.334214,714.621,83.126581,1.171707,185.54,0.2295042151020138,False,703.0,31.0,True,finalized,no,True,24,26
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061930-30,2026-05-06T23:16:29.602542+00:00,yes,p_below_floor,0.551364,47.0,0.47,0.08136399999999999,4.136383,6.136383,810.397,105.505731,0.100563,655.0,0.9053776147792911,True,813.0,0.0,True,finalized,yes,True,106,106
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY061945-45,2026-05-06T23:32:12.460672+00:00,no,p_below_floor,0.692842,60.0,0.6,0.09284199999999998,5.284184,7.284184,767.541,94.513399,0.425019,1757.7,0.5706101764427219,True,171.0,0.0,True,finalized,no,True,80,80
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062000-00,2026-05-06T23:45:50.011935+00:00,yes,p_below_floor,0.582435,50.0,0.5,0.08243500000000004,4.243489,6.243489,849.989,84.10338,0.192858,50.0,0.6739717336748277,True,375.0,31.0,True,finalized,yes,True,100,100
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062015-15,2026-05-07T00:00:55.328161+00:00,yes,p_below_floor,0.614301,54.0,0.54,0.07430099999999995,3.430147,5.430147,844.672,80.590252,0.29011,12.0,0.5841335298890138,True,141.0,0.0,True,finalized,no,False,-108,-108
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY062030-30,2026-05-07T00:19:56.465037+00:00,no,approved_entry,0.874426,67.0,0.67,0.204426,16.442646,18.442646,603.539,69.962658,0.939215,192.08,0.223976175011057,False,313.0,15.0,True,finalized,no,True,32,66
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062045-45,2026-05-07T00:31:05.341326+00:00,no,p_below_floor,0.61792,51.0,0.51,0.10792000000000002,6.79204,8.79204,834.661,84.563835,0.321769,236.56,0.5903043382646713,True,109.0,15.0,True,finalized,no,True,98,98
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062100-00,2026-05-07T00:48:36.454910+00:00,no,p_below_floor,0.615588,22.0,0.22,0.39558800000000005,36.05876,38.05876,683.547,81.548483,0.321159,555.0,0.5154674438225817,True,485.0,0.0,True,finalized,yes,False,-44,-44
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY062115-15,2026-05-07T01:02:05.343442+00:00,yes,approved_entry,0.942571,73.0,0.73,0.21257100000000007,17.757121,19.757121,774.658,95.357648,1.308547,1252.35,0.23905318791075164,False,500.0,78.0,True,finalized,yes,True,-12,54
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062130-30,2026-05-07T01:17:26.891763+00:00,yes,p_below_floor,0.586142,41.0,0.41,0.17614200000000008,13.614208,15.614208,753.109,108.232597,0.212967,596.0,0.8001572608136981,True,265.0,15.0,True,finalized,yes,True,118,118
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062145-45,2026-05-07T01:40:04.258078+00:00,no,p_below_floor,0.783823,12.0,0.12,0.663823,63.38233,65.38233,295.744,66.519844,0.666418,181.0,0.19582416282350076,False,969.0,0.0,True,finalized,yes,False,-24,-24
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062200-00,2026-05-07T01:49:50.936932+00:00,no,p_below_floor,0.617816,46.0,0.46,0.157816,11.78159,13.78159,609.066,89.335046,0.258689,56.0,0.5673951035684587,True,750.0,16.0,True,finalized,no,True,108,108
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062215-15,2026-05-07T02:00:49.721290+00:00,no,p_below_floor,0.661831,59.0,0.59,0.07183099999999998,3.183115,5.183115,850.282,103.244165,0.404187,68.33,0.6698685223589202,True,375.0,15.0,True,finalized,no,True,82,82
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062230-30,2026-05-07T02:22:19.050425+00:00,yes,p_below_floor,0.718015,38.0,0.38,0.33801499999999995,29.801453,31.801453,460.951,79.102275,0.481781,500.0,0.34967152719409217,True,297.0,32.0,True,finalized,no,False,-76,-76
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062245-45,2026-05-07T02:30:58.594419+00:00,no,p_below_floor,0.605951,54.0,0.54,0.06595099999999998,2.595082,4.595082,841.408,107.490544,0.278629,55.0,0.7865843246178028,True,156.0,15.0,True,finalized,yes,False,-108,-108
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY062300-00,2026-05-07T02:47:13.718042+00:00,yes,approved_entry,0.923042,87.0,0.87,0.053042000000000034,2.304222,4.304222,766.284,103.911432,1.169169,1125.39,0.2978333379290589,True,578.0,0.0,True,finalized,yes,True,16,26
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062315-15,2026-05-07T03:04:20.470538+00:00,no,p_below_floor,0.74458,68.0,0.68,0.06457999999999997,2.458023,4.458023,639.531,94.773164,0.562923,268.35,0.45500961379933097,True,515.0,31.0,True,finalized,no,True,64,64
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062330-30,2026-05-07T03:25:18.442136+00:00,yes,p_below_floor,0.554636,4.0,0.04,0.514636,48.963649,50.963649,281.559,62.074233,0.121467,532.82,0.30748388986008607,True,484.0,0.0,True,finalized,no,False,-8,-8
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY062345-45,2026-05-07T03:32:56.738408+00:00,no,p_below_floor,0.608623,46.0,0.46,0.148623,10.862287,12.862287,723.265,99.29264,0.276153,305.0,0.6753249635352406,True,781.0,62.0,True,finalized,yes,False,-92,-92
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY070000-00,2026-05-07T03:53:32.799784+00:00,no,approved_entry,0.863962,78.0,0.78,0.08396199999999998,4.896244,6.896244,387.203,72.906016,0.906372,60.35,0.1931875391606329,False,703.0,16.0,True,finalized,no,True,2,44
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070015-15,2026-05-07T04:04:20.347656+00:00,yes,p_below_floor,0.598994,52.0,0.52,0.07899400000000001,3.899369,5.899369,639.652,92.86829,0.1949,42.91,0.6442791554311053,True,750.0,0.0,True,finalized,yes,True,96,96
p55_edge_nonnegative,approved_entry,KXBTC15M-26MAY070030-30,2026-05-07T04:22:22.987474+00:00,yes,approved_entry,0.924288,82.0,0.82,0.10428800000000005,6.928791,8.928791,457.016,79.866432,1.178593,236.0,0.1751266718605662,False,547.0,0.0,True,finalized,yes,True,30,36
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070045-45,2026-05-07T04:31:29.650225+00:00,no,p_below_floor,0.582164,48.0,0.48,0.10216400000000003,6.216384,8.216384,810.351,105.557194,0.187292,574.17,0.8305452261842349,True,687.0,0.0,True,finalized,no,True,104,104
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070115-15,2026-05-07T05:02:05.219016+00:00,yes,p_below_floor,0.773654,72.0,0.72,0.05365399999999998,1.865354,3.865354,774.782,100.868887,0.649457,7.0,0.48884383667306214,True,813.0,0.0,True,finalized,yes,True,56,56
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070530-30,2026-05-07T09:17:22.599750+00:00,yes,p_below_floor,0.734154,63.0,0.63,0.10415399999999997,6.415408,8.415408,757.401,95.267281,0.533866,60.0,0.5124251003074911,True,812.0,0.0,True,finalized,no,False,-126,-126
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070545-45,2026-05-07T09:30:44.310732+00:00,yes,p_below_floor,0.707647,60.0,0.6,0.10764700000000005,6.764695,8.764695,855.69,101.328958,0.46275,64.64,0.6220148866755595,True,16.0,0.0,True,finalized,no,False,-120,-120
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070600-00,2026-05-07T09:51:05.324526+00:00,yes,p_below_floor,0.72396,67.0,0.67,0.05396000000000001,1.396006,3.396006,534.677,84.025485,0.495921,257.0,0.39442076468786447,True,640.0,15.0,True,finalized,yes,True,66,66
p55_edge_nonnegative,rejected_actionable,KXBTC15M-26MAY070615-15,2026-05-07T10:03:17.740674+00:00,no,p_below_floor,0.610872,28.0,0.28,0.33087199999999994,29.587162,31.587162,702.26,96.230672,0.275276,1828.07,0.6454912835956723,True,453.0,0.0,True,finalized,no,True,144,144
