dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_seconds_to_close
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,impulse,<=120,7,6,1,0.8571428571428571,31.0,4.428571428571429,82.0,779.152426
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,impulse,<=40,125,82,43,0.656,308.0,2.464,60.0,839.487817
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,impulse,<=80,22,14,8,0.6363636363636364,-166.0,-7.545454545454546,70.5,779.7485535000001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,impulse,>120,6,5,1,0.8333333333333334,-8.0,-1.3333333333333333,83.5,779.390142
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,over_margin,<=-20,73,44,29,0.6027397260273972,-280.0,-3.835616438356164,61.0,839.926839
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,over_margin,<=0,63,40,23,0.6349206349206349,-65.0,-1.0317460317460319,60.0,839.344972
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,over_margin,<=20,62,48,14,0.7741935483870968,736.0,11.870967741935484,62.0,839.2075595
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,over_margin,<=40,17,10,7,0.5882352941176471,-143.0,-8.411764705882353,63.0,779.776338
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.5,over_margin,>40,4,3,1,0.75,-25.0,-6.25,81.5,779.7573805
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,split,holdout,62,42,20,0.6774193548387096,96.0,1.5483870967741935,62.0,826.3340000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,split,train,182,107,75,0.5879120879120879,-905.0,-4.972527472527473,61.0,838.3015
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,split,validation,61,35,26,0.5737704918032787,-412.0,-6.754098360655738,62.0,835.087
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,side,no,157,95,62,0.6050955414012739,-596.0,-3.7961783439490446,61.0,837.347
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,side,yes,148,89,59,0.6013513513513513,-625.0,-4.222972972972973,61.0,835.774
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,0,9,4,5,0.4444444444444444,-197.0,-21.88888888888889,64.0,840.975
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,1,8,5,3,0.625,-9.0,-1.125,59.0,844.5995
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,10,12,10,2,0.8333333333333334,227.0,18.916666666666668,60.5,826.0730000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,11,12,7,5,0.5833333333333334,-99.0,-8.25,64.5,838.07
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,12,12,9,3,0.75,103.0,8.583333333333334,64.0,824.2115
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,13,12,5,7,0.4166666666666667,-253.0,-21.083333333333332,62.0,854.0795
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,14,11,4,7,0.36363636363636365,-303.0,-27.545454545454547,63.0,840.103
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,15,12,8,4,0.6666666666666666,49.0,4.083333333333333,60.0,829.186
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,16,8,4,4,0.5,-131.0,-16.375,61.0,801.296
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,17,12,8,4,0.6666666666666666,37.0,3.0833333333333335,61.0,833.0395000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,18,12,8,4,0.6666666666666666,48.0,4.0,61.5,839.088
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,19,12,9,3,0.75,119.0,9.916666666666666,61.5,852.205
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,2,14,9,5,0.6428571428571429,17.0,1.2142857142857142,61.0,833.7650000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,20,12,9,3,0.75,161.0,13.416666666666666,58.0,845.6659999999999
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,21,12,8,4,0.6666666666666666,-33.0,-2.75,66.0,834.7715000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,22,12,7,5,0.5833333333333334,-96.0,-8.0,62.0,835.1120000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,23,12,9,3,0.75,135.0,11.25,60.0,836.001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,3,16,7,9,0.4375,-306.0,-19.125,61.5,836.217
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,4,16,11,5,0.6875,79.0,4.9375,59.5,811.343
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,5,16,10,6,0.625,-10.0,-0.625,60.0,832.3815
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,6,16,12,4,0.75,167.0,10.4375,60.0,845.954
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,7,16,3,13,0.1875,-691.0,-43.1875,57.5,834.384
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,8,16,10,6,0.625,-67.0,-4.1875,63.0,836.9784999999999
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,9,15,8,7,0.5333333333333333,-168.0,-11.2,60.0,852.745
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,action,base_after_veto,305,184,121,0.6032786885245902,-1221.0,-4.00327868852459,61.0,836.53
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=0,124,78,46,0.6290322580645161,-127.0,-1.0241935483870968,61.0,836.375
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=120,6,5,1,0.8333333333333334,10.0,1.6666666666666667,82.5,710.4685
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=40,157,89,68,0.5668789808917197,-1010.0,-6.43312101910828,60.0,839.94
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=80,13,8,5,0.6153846153846154,-70.0,-5.384615384615385,65.0,719.815
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,>120,5,4,1,0.8,-24.0,-4.8,89.0,835.839
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=-20,102,62,40,0.6078431372549019,-321.0,-3.1470588235294117,61.0,839.5145
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=0,96,54,42,0.5625,-593.0,-6.177083333333333,60.0,831.3430000000001
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=20,81,50,31,0.6172839506172839,-312.0,-3.8518518518518516,62.0,835.855
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=40,22,15,7,0.6818181818181818,63.0,2.8636363636363638,62.0,836.4504999999999
current,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,>40,4,3,1,0.75,-58.0,-14.5,89.5,832.8005
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,split,holdout,44,30,14,0.6818181818181818,92.0,2.090909090909091,61.0,839.359927
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,split,train,131,89,42,0.6793893129770993,392.0,2.9923664122137406,61.0,839.375566
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,split,validation,44,26,18,0.5909090909090909,-207.0,-4.704545454545454,61.0,839.7519645
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,side,no,112,74,38,0.6607142857142857,190.0,1.6964285714285714,60.0,839.4614125
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,side,yes,107,71,36,0.6635514018691588,87.0,0.8130841121495327,62.0,839.345094
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,0,7,4,3,0.5714285714285714,-59.0,-8.428571428571429,63.0,839.728686
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,1,8,6,2,0.75,125.0,15.625,59.0,859.72648
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,10,10,9,1,0.9,220.0,22.0,64.5,809.27001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,11,12,10,2,0.8333333333333334,213.0,17.75,62.5,839.4742715
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,12,12,8,4,0.6666666666666666,-14.0,-1.1666666666666667,65.0,779.572654
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,13,12,5,7,0.4166666666666667,-256.0,-21.333333333333332,59.0,779.3050679999999
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,14,12,6,6,0.5,-202.0,-16.833333333333332,62.0,779.65871
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,15,12,6,6,0.5,-178.0,-14.833333333333334,60.5,749.4855170000001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,16,9,7,2,0.7777777777777778,94.0,10.444444444444445,62.0,860.151016
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,17,8,5,3,0.625,-27.0,-3.375,62.5,779.711665
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,18,8,6,2,0.75,85.0,10.625,64.0,818.699623
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,19,8,5,3,0.625,-11.0,-1.375,60.5,818.2519405
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,2,8,5,3,0.625,-8.0,-1.0,62.5,839.5368814999999
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,20,8,5,3,0.625,-22.0,-2.75,63.5,839.8911395
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,21,8,7,1,0.875,152.0,19.0,62.5,818.7635355
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,22,8,5,3,0.625,-32.0,-4.0,59.5,839.654126
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,23,8,7,1,0.875,194.0,24.25,60.5,857.3753205
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,3,8,3,5,0.375,-211.0,-26.375,62.0,839.5987065
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,4,10,8,2,0.8,158.0,15.8,59.5,779.8896824999999
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,5,12,10,2,0.8333333333333334,221.0,18.416666666666668,60.0,839.8582035
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,6,8,5,3,0.625,7.0,0.875,60.5,839.518011
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,7,8,3,5,0.375,-190.0,-23.75,58.5,839.359927
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,8,7,3,4,0.42857142857142855,-159.0,-22.714285714285715,61.0,839.094062
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,hour,9,8,7,1,0.875,177.0,22.125,59.5,851.0466415000001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,action,base_after_veto,219,145,74,0.6621004566210046,277.0,1.264840182648402,61.0,839.42217
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=0,59,38,21,0.6440677966101694,58.0,0.9830508474576272,61.0,839.819565
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=120,6,5,1,0.8333333333333334,-3.0,-0.5,82.5,659.6297890000001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=40,130,85,45,0.6538461538461539,268.0,2.0615384615384613,60.0,839.4708895
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,<=80,22,15,7,0.6818181818181818,-63.0,-2.8636363636363638,69.5,779.7485535000001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,impulse,>120,2,2,0,1.0,17.0,8.5,90.5,699.0728624999999
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=-20,74,44,30,0.5945945945945946,-348.0,-4.702702702702703,61.5,839.9102760000001
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=0,67,42,25,0.6268656716417911,-169.0,-2.5223880597014925,61.0,779.650672
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=20,65,51,14,0.7846153846153846,828.0,12.738461538461538,62.0,839.169911
v21,mean55_veto_signed_move_5m_abs40_over20_sig0.75,over_margin,<=40,13,8,5,0.6153846153846154,-34.0,-2.6153846153846154,61.0,839.37476
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,split,holdout,62,41,21,0.6612903225806451,29.0,0.46774193548387094,62.0,834.9035
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,split,train,182,111,71,0.6098901098901099,-506.0,-2.78021978021978,61.0,839.5145
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,split,validation,61,35,26,0.5737704918032787,-428.0,-7.016393442622951,62.0,839.2
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,side,no,160,98,62,0.6125,-447.0,-2.79375,61.0,838.7465
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,side,yes,145,89,56,0.6137931034482759,-458.0,-3.1586206896551725,61.0,837.641
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,0,9,4,5,0.4444444444444444,-206.0,-22.88888888888889,64.0,840.975
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,1,8,5,3,0.625,-11.0,-1.375,60.0,845.2565
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,10,12,10,2,0.8333333333333334,227.0,18.916666666666668,60.5,826.0730000000001
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,11,12,8,4,0.6666666666666666,3.0,0.25,64.5,844.3865000000001
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,12,12,9,3,0.75,94.0,7.833333333333333,65.5,825.0095
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,13,12,5,7,0.4166666666666667,-252.0,-21.0,62.0,854.0795
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,14,11,5,6,0.45454545454545453,-205.0,-18.636363636363637,63.0,840.103
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,15,12,8,4,0.6666666666666666,49.0,4.083333333333333,60.0,829.186
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,16,8,4,4,0.5,-136.0,-17.0,61.0,801.296
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,17,12,8,4,0.6666666666666666,45.0,3.75,60.0,834.9355
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,18,12,8,4,0.6666666666666666,48.0,4.0,61.5,839.088
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,19,12,9,3,0.75,122.0,10.166666666666666,62.0,852.205
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,2,14,9,5,0.6428571428571429,17.0,1.2142857142857142,61.0,833.7650000000001
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,20,12,9,3,0.75,161.0,13.416666666666666,58.0,845.6659999999999
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,21,12,8,4,0.6666666666666666,-24.0,-2.0,65.5,834.7715000000001
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,22,12,7,5,0.5833333333333334,-96.0,-8.0,62.0,835.1120000000001
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,23,12,9,3,0.75,146.0,12.166666666666666,60.0,836.69
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,3,16,7,9,0.4375,-296.0,-18.5,61.5,837.846
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,4,16,11,5,0.6875,79.0,4.9375,59.5,811.343
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,5,16,8,8,0.5,-199.0,-12.4375,60.0,839.846
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,6,16,13,3,0.8125,264.0,16.5,60.5,850.999
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,7,16,5,11,0.3125,-492.0,-30.75,60.0,837.896
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,8,16,10,6,0.625,-67.0,-4.1875,63.0,836.9784999999999
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,9,15,8,7,0.5333333333333333,-176.0,-11.733333333333333,60.0,852.745
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,action,base_after_veto,305,187,118,0.6131147540983607,-905.0,-2.9672131147540983,61.0,838.258
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=0,118,77,41,0.652542372881356,147.0,1.2457627118644068,61.0,837.4205
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=120,7,6,1,0.8571428571428571,84.0,12.0,71.0,779.786
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=40,145,84,61,0.5793103448275863,-748.0,-5.158620689655172,60.0,850.322
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=80,25,13,12,0.52,-324.0,-12.96,62.0,835.855
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,>120,10,7,3,0.7,-64.0,-6.4,70.0,835.2755
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=-20,95,61,34,0.6421052631578947,27.0,0.28421052631578947,61.0,840.771
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=0,89,53,36,0.5955056179775281,-236.0,-2.651685393258427,60.0,836.382
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=20,72,42,30,0.5833333333333334,-487.0,-6.763888888888889,62.0,838.189
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=40,40,25,15,0.625,-111.0,-2.775,62.0,836.7055
current,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,>40,9,6,3,0.6666666666666666,-98.0,-10.88888888888889,70.0,834.833
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,split,holdout,44,32,12,0.7272727272727273,288.0,6.545454545454546,61.0,839.4754245
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,split,train,131,90,41,0.6870229007633588,572.0,4.366412213740458,61.0,839.479045
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,split,validation,44,25,19,0.5681818181818182,-306.0,-6.954545454545454,61.5,839.7519645
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,side,no,118,78,40,0.6610169491525424,260.0,2.2033898305084745,60.0,839.6249815
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,side,yes,101,69,32,0.6831683168316832,294.0,2.910891089108911,62.0,839.487817
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,0,7,4,3,0.5714285714285714,-74.0,-10.571428571428571,65.0,839.728686
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,1,8,6,2,0.75,125.0,15.625,59.0,859.72648
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,10,10,9,1,0.9,240.0,24.0,63.5,809.27001
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,11,12,11,1,0.9166666666666666,318.0,26.5,61.0,839.6562650000001
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,12,12,8,4,0.6666666666666666,2.0,0.16666666666666666,63.5,809.443867
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,13,12,4,8,0.3333333333333333,-344.0,-28.666666666666668,58.5,809.2513185
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,14,12,7,5,0.5833333333333334,-100.0,-8.333333333333334,62.5,831.0080195
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,15,12,6,6,0.5,-178.0,-14.833333333333334,60.5,779.484487
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,16,9,7,2,0.7777777777777778,92.0,10.222222222222221,62.0,860.151016
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,17,8,5,3,0.625,-18.0,-2.25,61.5,839.2939295
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,18,8,6,2,0.75,96.0,12.0,60.5,818.843171
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,19,8,5,3,0.625,-9.0,-1.125,61.5,866.5932165
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,2,8,5,3,0.625,-20.0,-2.5,62.5,839.5368814999999
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,20,8,5,3,0.625,-22.0,-2.75,63.5,839.8911395
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,21,8,7,1,0.875,152.0,19.0,62.5,818.7635355
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,22,8,5,3,0.625,-22.0,-2.75,59.5,839.654126
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,23,8,6,2,0.75,101.0,12.625,60.0,857.3753205
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,3,8,3,5,0.375,-211.0,-26.375,62.0,839.5987065
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,4,10,8,2,0.8,158.0,15.8,59.5,779.8896824999999
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,5,12,10,2,0.8333333333333334,239.0,19.916666666666668,59.5,839.8582035
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,6,8,6,2,0.75,104.0,13.0,61.0,849.93238
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,7,8,4,4,0.5,-93.0,-11.625,58.5,839.5599119999999
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,8,7,3,4,0.42857142857142855,-159.0,-22.714285714285715,61.0,839.094062
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,hour,9,8,7,1,0.875,177.0,22.125,59.5,851.0466415000001
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,action,base_after_veto,219,147,72,0.6712328767123288,554.0,2.529680365296804,61.0,839.498529
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=0,55,38,17,0.6909090909090909,308.0,5.6,61.0,839.942276
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=120,7,5,2,0.7142857142857143,-37.0,-5.285714285714286,75.0,779.457895
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=40,114,75,39,0.6578947368421053,302.0,2.6491228070175437,60.0,839.7333765000001
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,<=80,38,25,13,0.6578947368421053,-1.0,-0.02631578947368421,62.0,801.390822
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,impulse,>120,5,4,1,0.8,-18.0,-3.6,82.0,779.581535
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=-20,66,41,25,0.6212121212121212,-90.0,-1.3636363636363635,61.0,857.5209125
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=0,57,37,20,0.6491228070175439,1.0,0.017543859649122806,61.0,839.492965
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=20,54,42,12,0.7777777777777778,693.0,12.833333333333334,62.0,839.3441144999999
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,<=40,38,24,14,0.631578947368421,-25.0,-0.6578947368421053,61.0,839.0902575
v21,mean55_veto_signed_move_5m_abs40_over40_sig0.5,over_margin,>40,4,3,1,0.75,-25.0,-6.25,81.5,779.7573805
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,split,holdout,62,42,20,0.6774193548387096,113.0,1.8225806451612903,62.0,833.927
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,split,train,182,111,71,0.6098901098901099,-498.0,-2.7362637362637363,61.0,839.5145
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,split,validation,61,35,26,0.5737704918032787,-428.0,-7.016393442622951,62.0,839.2
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,side,no,161,99,62,0.6149068322981367,-410.0,-2.546583850931677,61.0,838.52
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,side,yes,144,89,55,0.6180555555555556,-403.0,-2.798611111111111,61.5,837.5675
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,hour,0,9,4,5,0.4444444444444444,-206.0,-22.88888888888889,64.0,840.975
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,hour,1,8,5,3,0.625,-11.0,-1.375,60.0,845.2565
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,hour,10,12,10,2,0.8333333333333334,227.0,18.916666666666668,60.5,826.0730000000001
current,mean55_veto_signed_move_5m_abs40_over40_sig0.75,hour,11,12,8,4,0.6666666666666666,3.0,0.25,64.5,844.3865000000001
