label,chooser,min_score,ask_max,min_seconds_to_close,gate,coverage_pass,target_pass,nondegenerate_pass,wilson_pass,min_test_accuracy,min_test_coverage,min_test_wilson,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_gross_pnl_cents,all_median_ask,all_median_seconds_to_close,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_gross_pnl_cents,train_median_ask,train_median_seconds_to_close,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_gross_pnl_cents,validation_median_ask,validation_median_seconds_to_close,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_gross_pnl_cents,holdout_median_ask,holdout_median_seconds_to_close
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.7; ask<=90; sec>=60; adverse15<=10,brownian_p_rv_30m,0.7,90.0,60.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.75,0.5952954674681135,156,130,102,28,0.7846153846153846,0.8333333333333334,0.706324263759216,11.0,79.0,596.3945,93,78,61,17,0.782051282051282,0.8387096774193549,0.6783929457018986,-22.0,79.5,649.1785,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,12.0,78.5,535.7965,32,24,19,5,0.7916666666666666,0.75,0.5952954674681135,21.0,80.0,586.9995
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.7; ask<=90; sec>=0; adverse15<=10,brownian_p_rv_30m,0.7,90.0,0.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.75,0.5952954674681135,156,130,102,28,0.7846153846153846,0.8333333333333334,0.706324263759216,11.0,79.0,596.3945,93,78,61,17,0.782051282051282,0.8387096774193549,0.6783929457018986,-22.0,79.5,649.1785,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,12.0,78.5,535.7965,32,24,19,5,0.7916666666666666,0.75,0.5952954674681135,21.0,80.0,586.9995
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.7; ask<=90; sec>=60; adverse15<=10,score_physics_mean_rv15_rv30,0.7,90.0,60.0,adverse15<=10,True,False,False,False,0.7857142857142857,0.8125,0.6046141434627813,156,134,105,29,0.7835820895522388,0.8589743589743589,0.706480321324741,121.0,78.0,599.2495,93,80,62,18,0.775,0.8602150537634409,0.6721321021639265,-3.0,78.0,646.5925,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,19.0,78.0,531.7315,32,26,21,5,0.8076923076923077,0.8125,0.6212374288068301,105.0,80.0,610.762
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.7; ask<=90; sec>=0; adverse15<=10,score_physics_mean_rv15_rv30,0.7,90.0,0.0,adverse15<=10,True,False,False,False,0.7857142857142857,0.8125,0.6046141434627813,156,134,105,29,0.7835820895522388,0.8589743589743589,0.706480321324741,121.0,78.0,599.2495,93,80,62,18,0.775,0.8602150537634409,0.6721321021639265,-3.0,78.0,646.5925,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,19.0,78.0,531.7315,32,26,21,5,0.8076923076923077,0.8125,0.6212374288068301,105.0,80.0,610.762
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.7; ask<=100; sec>=240; adverse15<=10,brownian_p_rv_60m,0.7,100.0,240.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.75,0.5952954674681135,156,134,105,29,0.7835820895522388,0.8589743589743589,0.706480321324741,-115.0,80.0,586.2775,93,82,64,18,0.7804878048780488,0.8817204301075269,0.6794794576232296,-131.0,79.5,602.0105000000001,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,27.0,78.0,545.6425,32,24,19,5,0.7916666666666666,0.75,0.5952954674681135,-11.0,82.0,559.645
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.7; ask<=90; sec>=120; adverse15<=10,brownian_p_rv_30m,0.7,90.0,120.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.75,0.5952954674681135,156,129,101,28,0.7829457364341085,0.8269230769230769,0.7041855996742583,-2.0,79.0,599.231,93,77,60,17,0.7792207792207793,0.8279569892473119,0.6745693253831343,-35.0,79.0,649.796,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,12.0,78.5,535.7965,32,24,19,5,0.7916666666666666,0.75,0.5952954674681135,21.0,80.0,586.9995
pure=score_physics_margin_blend; score_physics_margin_blend>=0.75; ask<=90; sec>=0; adverse15<=10,score_physics_margin_blend,0.75,90.0,0.0,adverse15<=10,True,False,False,False,0.7857142857142857,0.8125,0.6046141434627813,156,133,104,29,0.7819548872180451,0.8525641025641025,0.7044048343917918,254.0,77.0,648.017,93,79,61,18,0.7721518987341772,0.8494623655913979,0.668331517739512,131.0,77.0,656.635,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,55.0,76.5,535.7965,32,26,21,5,0.8076923076923077,0.8125,0.6212374288068301,68.0,80.5,589.329
pure=score_physics_margin_blend; score_physics_margin_blend>=0.75; ask<=90; sec>=60; adverse15<=10,score_physics_margin_blend,0.75,90.0,60.0,adverse15<=10,True,False,False,False,0.7857142857142857,0.8125,0.6046141434627813,156,133,104,29,0.7819548872180451,0.8525641025641025,0.7044048343917918,254.0,77.0,648.017,93,79,61,18,0.7721518987341772,0.8494623655913979,0.668331517739512,131.0,77.0,656.635,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,55.0,76.5,535.7965,32,26,21,5,0.8076923076923077,0.8125,0.6212374288068301,68.0,80.5,589.329
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.7; ask<=95; sec>=240; adverse15<=10,brownian_p_rv_60m,0.7,95.0,240.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.75,0.5952954674681135,156,132,103,29,0.7803030303030303,0.8461538461538461,0.7022999218584951,-115.0,79.5,587.2435,93,80,62,18,0.775,0.8602150537634409,0.6721321021639265,-133.0,79.0,624.9395,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,29.0,78.0,545.6425,32,24,19,5,0.7916666666666666,0.75,0.5952954674681135,-11.0,82.0,559.645
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.7; ask<=90; sec>=0; adverse15<=10,brownian_p_rv_60m,0.7,90.0,0.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.78125,0.6046141434627813,156,130,100,30,0.7692307692307693,0.8333333333333334,0.6897074403782228,-162.0,79.0,587.9655,93,77,58,19,0.7532467532467533,0.8279569892473119,0.6464664787254469,-207.0,78.0,648.561,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,42.0,78.0,545.6425,32,25,20,5,0.8,0.78125,0.6086904963045967,3.0,82.0,533.449
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.7; ask<=90; sec>=60; adverse15<=10,brownian_p_rv_60m,0.7,90.0,60.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.78125,0.6046141434627813,156,130,100,30,0.7692307692307693,0.8333333333333334,0.6897074403782228,-162.0,79.0,587.9655,93,77,58,19,0.7532467532467533,0.8279569892473119,0.6464664787254469,-207.0,78.0,648.561,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,42.0,78.0,545.6425,32,25,20,5,0.8,0.78125,0.6086904963045967,3.0,82.0,533.449
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.7; ask<=90; sec>=120; adverse15<=10,brownian_p_rv_60m,0.7,90.0,120.0,adverse15<=10,False,False,False,False,0.7857142857142857,0.78125,0.6046141434627813,156,129,99,30,0.7674418604651163,0.8269230769230769,0.6874524259666839,-181.0,79.0,588.033,93,76,57,19,0.75,0.8172043010752689,0.6422324815502947,-226.0,78.0,650.962,31,28,22,6,0.7857142857142857,0.9032258064516129,0.6046141434627813,42.0,78.0,545.6425,32,25,20,5,0.8,0.78125,0.6086904963045967,3.0,82.0,533.449
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.8; ask<=90; sec>=0; adverse15<=10,brownian_p_rv_60m,0.8,90.0,0.0,adverse15<=10,False,False,False,False,0.782608695652174,0.5,0.5699111903802586,156,98,83,15,0.8469387755102041,0.6282051282051282,0.7627113247514551,12.0,87.0,529.7049999999999,93,59,52,7,0.8813559322033898,0.6344086021505376,0.7747635960001831,160.0,87.0,539.211,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-77.0,87.0,413.843,32,16,13,3,0.8125,0.5,0.5699111903802586,-71.0,87.0,558.079
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=100; sec>=240; adverse15<=10,brownian_p_rv_30m,0.75,100.0,240.0,adverse15<=10,False,False,False,False,0.782608695652174,0.65625,0.5809651698373599,156,115,97,18,0.8434782608695652,0.7371794871794872,0.7661124698334693,21.0,85.0,536.291,93,71,61,10,0.8591549295774648,0.7634408602150538,0.759782507165242,76.0,86.0,585.088,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-83.0,83.0,477.822,32,21,18,3,0.8571428571428571,0.65625,0.6536393971937905,28.0,85.0,533.449
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=100; sec>=240; margin_rv15>=0.5,brownian_p_rv_30m,0.75,100.0,240.0,margin_rv15>=0.5,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,119,100,19,0.8403361344537815,0.7628205128205128,0.7640500233011955,81.0,84.0,585.841,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,168.0,85.0,587.898,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-72.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=100; sec>=240; spread<=4,brownian_p_rv_30m,0.75,100.0,240.0,spread<=4,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,119,100,19,0.8403361344537815,0.7628205128205128,0.7640500233011955,81.0,84.0,585.841,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,168.0,85.0,587.898,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-72.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=100; sec>=240; margin_rv15>=0,brownian_p_rv_30m,0.75,100.0,240.0,margin_rv15>=0,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,119,100,19,0.8403361344537815,0.7628205128205128,0.7640500233011955,81.0,84.0,585.841,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,168.0,85.0,587.898,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-72.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=100; sec>=240,brownian_p_rv_30m,0.75,100.0,240.0,none,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,119,100,19,0.8403361344537815,0.7628205128205128,0.7640500233011955,81.0,84.0,585.841,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,168.0,85.0,587.898,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-72.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=95; sec>=240; adverse15<=10,brownian_p_rv_30m,0.75,95.0,240.0,adverse15<=10,False,False,False,False,0.782608695652174,0.65625,0.5809651698373599,156,112,94,18,0.8392857142857143,0.717948717948718,0.7602144580069617,17.0,85.0,560.8285000000001,93,68,58,10,0.8529411764705882,0.7311827956989247,0.7500260574669123,70.0,85.5,585.7135000000001,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-81.0,83.0,477.822,32,21,18,3,0.8571428571428571,0.65625,0.6536393971937905,28.0,85.0,533.449
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=95; sec>=240; margin_rv15>=0.5,brownian_p_rv_30m,0.75,95.0,240.0,margin_rv15>=0.5,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,117,98,19,0.8376068376068376,0.75,0.7602472015785341,80.0,84.0,585.934,93,71,61,10,0.8591549295774648,0.7634408602150538,0.759782507165242,165.0,85.0,588.525,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-70.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=95; sec>=240; margin_rv15>=0,brownian_p_rv_30m,0.75,95.0,240.0,margin_rv15>=0,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,117,98,19,0.8376068376068376,0.75,0.7602472015785341,80.0,84.0,585.934,93,71,61,10,0.8591549295774648,0.7634408602150538,0.759782507165242,165.0,85.0,588.525,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-70.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=95; sec>=240,brownian_p_rv_30m,0.75,95.0,240.0,none,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,117,98,19,0.8376068376068376,0.75,0.7602472015785341,80.0,84.0,585.934,93,71,61,10,0.8591549295774648,0.7634408602150538,0.759782507165242,165.0,85.0,588.525,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-70.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.75; ask<=95; sec>=240; spread<=4,brownian_p_rv_30m,0.75,95.0,240.0,spread<=4,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,117,98,19,0.8376068376068376,0.75,0.7602472015785341,80.0,84.0,585.934,93,71,61,10,0.8591549295774648,0.7634408602150538,0.759782507165242,165.0,85.0,588.525,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-70.0,82.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-15.0,83.0,585.841
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=100; sec>=240; adverse15<=10,brownian_p_rv_60m,0.75,100.0,240.0,adverse15<=10,False,False,False,False,0.782608695652174,0.65625,0.5809651698373599,156,115,96,19,0.8347826086956521,0.7371794871794872,0.7563201697359353,-118.0,86.0,539.168,93,71,60,11,0.8450704225352113,0.7634408602150538,0.7434903714672241,-26.0,86.0,585.018,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-95.0,80.0,491.159,32,21,18,3,0.8571428571428571,0.65625,0.6536393971937905,3.0,87.0,531.524
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=100; sec>=240; margin_rv15>=0,brownian_p_rv_60m,0.75,100.0,240.0,margin_rv15>=0,False,False,False,False,0.782608695652174,0.7419354838709677,0.5809651698373599,156,121,101,20,0.8347107438016529,0.7756410256410257,0.7584457954318083,18.0,84.0,585.934,93,74,63,11,0.8513513513513513,0.7956989247311828,0.7531050748280741,133.0,85.0,591.9175,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-84.0,80.0,528.161,32,24,20,4,0.8333333333333334,0.75,0.6414692935030094,-31.0,85.0,558.6825
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=100; sec>=240; spread<=4,brownian_p_rv_60m,0.75,100.0,240.0,spread<=4,False,False,False,False,0.782608695652174,0.7419354838709677,0.5809651698373599,156,121,101,20,0.8347107438016529,0.7756410256410257,0.7584457954318083,18.0,84.0,585.934,93,74,63,11,0.8513513513513513,0.7956989247311828,0.7531050748280741,133.0,85.0,591.9175,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-84.0,80.0,528.161,32,24,20,4,0.8333333333333334,0.75,0.6414692935030094,-31.0,85.0,558.6825
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=100; sec>=240,brownian_p_rv_60m,0.75,100.0,240.0,none,False,False,False,False,0.782608695652174,0.7419354838709677,0.5809651698373599,156,121,101,20,0.8347107438016529,0.7756410256410257,0.7584457954318083,18.0,84.0,585.934,93,74,63,11,0.8513513513513513,0.7956989247311828,0.7531050748280741,133.0,85.0,591.9175,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-84.0,80.0,528.161,32,24,20,4,0.8333333333333334,0.75,0.6414692935030094,-31.0,85.0,558.6825
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=95; sec>=240; margin_rv15>=0,brownian_p_rv_60m,0.75,95.0,240.0,margin_rv15>=0,False,False,False,False,0.782608695652174,0.7419354838709677,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,23.0,84.0,585.95,93,73,62,11,0.8493150684931506,0.7849462365591398,0.7499809802559176,134.0,85.0,594.266,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-81.0,80.0,528.161,32,24,20,4,0.8333333333333334,0.75,0.6414692935030094,-30.0,85.0,558.6825
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=95; sec>=240; spread<=4,brownian_p_rv_60m,0.75,95.0,240.0,spread<=4,False,False,False,False,0.782608695652174,0.7419354838709677,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,23.0,84.0,585.95,93,73,62,11,0.8493150684931506,0.7849462365591398,0.7499809802559176,134.0,85.0,594.266,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-81.0,80.0,528.161,32,24,20,4,0.8333333333333334,0.75,0.6414692935030094,-30.0,85.0,558.6825
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=95; sec>=240,brownian_p_rv_60m,0.75,95.0,240.0,none,False,False,False,False,0.782608695652174,0.7419354838709677,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,23.0,84.0,585.95,93,73,62,11,0.8493150684931506,0.7849462365591398,0.7499809802559176,134.0,85.0,594.266,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-81.0,80.0,528.161,32,24,20,4,0.8333333333333334,0.75,0.6414692935030094,-30.0,85.0,558.6825
pure=score_physics_margin_blend; score_physics_margin_blend>=0.8; ask<=95; sec>=240,score_physics_margin_blend,0.8,95.0,240.0,none,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,193.0,82.0,587.7850000000001,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,325.0,83.0,639.263,31,24,19,5,0.7916666666666666,0.7741935483870968,0.5952954674681135,4.0,79.0,560.343,32,23,18,5,0.782608695652174,0.71875,0.5809651698373599,-136.0,85.0,531.524
pure=score_physics_margin_blend; score_physics_margin_blend>=0.8; ask<=95; sec>=240; margin_rv15>=0,score_physics_margin_blend,0.8,95.0,240.0,margin_rv15>=0,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,193.0,82.0,587.7850000000001,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,325.0,83.0,639.263,31,24,19,5,0.7916666666666666,0.7741935483870968,0.5952954674681135,4.0,79.0,560.343,32,23,18,5,0.782608695652174,0.71875,0.5809651698373599,-136.0,85.0,531.524
pure=score_physics_margin_blend; score_physics_margin_blend>=0.8; ask<=95; sec>=240; margin_rv15>=0.5,score_physics_margin_blend,0.8,95.0,240.0,margin_rv15>=0.5,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,193.0,82.0,587.7850000000001,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,325.0,83.0,639.263,31,24,19,5,0.7916666666666666,0.7741935483870968,0.5952954674681135,4.0,79.0,560.343,32,23,18,5,0.782608695652174,0.71875,0.5809651698373599,-136.0,85.0,531.524
pure=score_physics_margin_blend; score_physics_margin_blend>=0.8; ask<=95; sec>=240; spread<=4,score_physics_margin_blend,0.8,95.0,240.0,spread<=4,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,120,100,20,0.8333333333333334,0.7692307692307693,0.7565471860673771,185.0,82.5,587.7850000000001,93,73,63,10,0.863013698630137,0.7849462365591398,0.7658757259343009,317.0,83.0,639.263,31,24,19,5,0.7916666666666666,0.7741935483870968,0.5952954674681135,4.0,79.0,560.343,32,23,18,5,0.782608695652174,0.71875,0.5809651698373599,-136.0,85.0,531.524
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=95; sec>=240; adverse15<=10,brownian_p_rv_60m,0.75,95.0,240.0,adverse15<=10,False,False,False,False,0.782608695652174,0.65625,0.5809651698373599,156,112,93,19,0.8303571428571429,0.717948717948718,0.7501831328022577,-119.0,85.0,562.302,93,68,57,11,0.8382352941176471,0.7311827956989247,0.733099723993876,-31.0,86.0,585.2905000000001,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-92.0,80.0,477.822,32,21,18,3,0.8571428571428571,0.65625,0.6536393971937905,4.0,87.0,531.524
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=100; sec>=240; margin_rv15>=0.5,brownian_p_rv_60m,0.75,100.0,240.0,margin_rv15>=0.5,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,119,98,21,0.8235294117647058,0.7628205128205128,0.7452429522119906,-153.0,85.0,585.493,93,73,61,12,0.8356164383561644,0.7849462365591398,0.7342895643180931,-24.0,85.0,585.934,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-84.0,80.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-45.0,85.0,585.841
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.75; ask<=95; sec>=240; margin_rv15>=0.5,brownian_p_rv_60m,0.75,95.0,240.0,margin_rv15>=0.5,False,False,False,False,0.782608695652174,0.71875,0.5809651698373599,156,117,96,21,0.8205128205128205,0.75,0.741146913021092,-151.0,85.0,585.841,93,71,59,12,0.8309859154929577,0.7634408602150538,0.7274087200136651,-26.0,85.0,586.589,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-81.0,80.0,528.161,32,23,19,4,0.8260869565217391,0.71875,0.6286235235977387,-44.0,85.0,585.841
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.75; ask<=90; sec>=60; adverse15<=10,score_physics_min_rv_drift,0.75,90.0,60.0,adverse15<=10,False,False,False,False,0.782608695652174,0.65625,0.5809651698373599,156,109,89,20,0.8165137614678899,0.6987179487179487,0.7335141271930766,-60.0,84.0,533.449,93,65,53,12,0.8153846153846154,0.6989247311827957,0.7044600616636224,-76.0,85.0,585.088,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-14.0,80.0,466.276,32,21,18,3,0.8571428571428571,0.65625,0.6536393971937905,30.0,85.0,533.449
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.75; ask<=90; sec>=120,score_physics_min_rv_drift,0.75,90.0,120.0,none,False,False,False,False,0.782608695652174,0.6875,0.5809651698373599,156,112,91,21,0.8125,0.717948717948718,0.7303087134885468,-76.0,83.0,585.667,93,67,55,12,0.8208955223880597,0.7204301075268817,0.7125251075208199,6.0,84.0,586.589,31,23,18,5,0.782608695652174,0.7419354838709677,0.5809651698373599,-56.0,82.0,477.822,32,22,18,4,0.8181818181818182,0.6875,0.6148339256287346,-26.0,83.0,585.9035
