model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,candidate,entry_policy,exit_policy,fee_adjusted_pnl_cents,fee_adjusted_1c_entry_pnl_cents,fee_adjusted_1c_roundtrip_pnl_cents
v28_live_surface,KXBTC15M-26MAY010000-00,train,2026-05-01 03:57:22.241000+00:00,no,no,True,88.0,87.0,0.953426625634376,0.046573374365624,7.3426625634375995,157.759,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,22.0,20.0,20.0
v28_live_surface,KXBTC15M-26MAY010015-15,train,2026-05-01 04:04:07.652000+00:00,no,yes,False,55.0,54.0,0.6437432279319177,0.3562567720680823,9.37432279319178,652.348,settlement_loss,,,,,,-110.0,True,110.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-114.0,-116.0,-116.0
v28_live_surface,KXBTC15M-26MAY010030-30,train,2026-05-01 04:15:38.601000+00:00,no,no,True,60.0,59.0,0.6950536787275391,0.3049463212724609,9.505367872753908,861.399,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,76.0,74.0,74.0
v28_live_surface,KXBTC15M-26MAY010045-45,train,2026-05-01 04:32:55.231000+00:00,yes,yes,True,68.0,67.0,0.7206854385183971,0.7206854385183971,4.068543851839706,724.769,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,60.0,58.0,58.0
v28_live_surface,KXBTC15M-26MAY010100-00,train,2026-05-01 04:54:57.459000+00:00,yes,no,False,29.0,28.0,0.7006855339727115,0.7006855339727115,41.068553397271145,302.541,settlement_loss,,,,,,-58.0,True,58.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-61.0,-63.0,-63.0
v28_live_surface,KXBTC15M-26MAY010115-15,train,2026-05-01 05:04:13.338000+00:00,yes,yes,True,59.0,58.0,0.6299198713022163,0.6299198713022163,3.9919871302216308,646.662,settlement_win,,,,,,82.0,True,118.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,78.0,76.0,76.0
v28_live_surface,KXBTC15M-26MAY010130-30,train,2026-05-01 05:17:14.474000+00:00,no,no,True,64.0,63.0,0.6783956072531174,0.3216043927468826,3.839560725311742,765.526,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,68.0,66.0,66.0
v28_live_surface,KXBTC15M-26MAY010145-45,train,2026-05-01 05:39:31.706000+00:00,no,yes,False,57.0,56.0,0.6736737341035088,0.3263262658964912,10.36737341035088,328.294,settlement_loss,,,,,,-114.0,True,114.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-118.0,-120.0,-120.0
v28_live_surface,KXBTC15M-26MAY010200-00,train,2026-05-01 05:49:32.527000+00:00,yes,yes,True,68.0,67.0,0.68981539387819,0.68981539387819,0.981539387818998,627.473,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,60.0,58.0,58.0
v28_live_surface,KXBTC15M-26MAY010215-15,train,2026-05-01 06:07:18.994000+00:00,yes,no,False,53.0,52.0,0.6519311981816411,0.6519311981816411,12.19311981816412,461.006,settlement_loss,,,,,,-106.0,True,106.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-110.0,-112.0,-112.0
v28_live_surface,KXBTC15M-26MAY010230-30,train,2026-05-01 06:17:04.734000+00:00,yes,yes,True,63.0,62.0,0.6340924977477987,0.6340924977477987,0.4092497747798731,775.266,settlement_win,,,,,,74.0,True,126.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,70.0,68.0,68.0
v28_live_surface,KXBTC15M-26MAY010245-45,train,2026-05-01 06:33:36.611000+00:00,no,no,True,55.0,54.0,0.6218287097298298,0.3781712902701701,7.1828709729829825,683.389,settlement_win,,,,,,90.0,True,110.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,86.0,84.0,84.0
v28_live_surface,KXBTC15M-26MAY010300-00,train,2026-05-01 06:45:37.835000+00:00,yes,yes,True,71.0,70.0,0.7860348133760939,0.7860348133760939,7.603481337609395,862.165,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,55.0,53.0,53.0
v28_live_surface,KXBTC15M-26MAY010315-15,train,2026-05-01 07:00:39.117000+00:00,no,yes,False,56.0,55.0,0.7800225145252552,0.2199774854747448,22.002251452525513,860.883,settlement_loss,,,,,,-112.0,True,112.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-116.0,-118.0,-118.0
v28_live_surface,KXBTC15M-26MAY010330-30,train,2026-05-01 07:16:10.484000+00:00,no,no,True,62.0,61.0,0.6398382038348365,0.3601617961651635,1.9838203834836463,829.516,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,72.0,70.0,70.0
v28_live_surface,KXBTC15M-26MAY010345-45,train,2026-05-01 07:32:13.160000+00:00,no,yes,False,54.0,53.0,0.6226217928692552,0.3773782071307448,8.262179286925523,766.84,settlement_loss,,,,,,-108.0,True,108.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-112.0,-114.0,-114.0
v28_live_surface,KXBTC15M-26MAY010400-00,train,2026-05-01 07:49:14.832000+00:00,yes,yes,True,68.0,67.0,0.7050520323357915,0.7050520323357915,2.5052032335791523,645.168,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,60.0,58.0,58.0
v28_live_surface,KXBTC15M-26MAY010415-15,train,2026-05-01 08:01:15.791000+00:00,no,yes,False,58.0,57.0,0.6734212078008719,0.3265787921991281,9.342120780087185,824.209,settlement_loss,,,,,,-116.0,True,116.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-120.0,-122.0,-122.0
v28_live_surface,KXBTC15M-26MAY010430-30,train,2026-05-01 08:15:17.101000+00:00,yes,yes,True,54.0,53.0,0.6883844404054305,0.6883844404054305,14.838444040543038,882.899,settlement_win,,,,,,92.0,True,108.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,88.0,86.0,86.0
v28_live_surface,KXBTC15M-26MAY010445-45,train,2026-05-01 08:37:04.266000+00:00,no,no,True,87.0,86.0,0.8784001845529403,0.1215998154470597,0.8400184552940289,475.734,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,24.0,22.0,22.0
v28_live_surface,KXBTC15M-26MAY010515-15,train,2026-05-01 09:04:06.637000+00:00,no,no,True,88.0,87.0,0.8882040091173115,0.1117959908826885,0.8204009117311415,653.363,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,22.0,20.0,20.0
v28_live_surface,KXBTC15M-26MAY010530-30,train,2026-05-01 09:18:08.177000+00:00,no,yes,False,63.0,62.0,0.6863196592939582,0.3136803407060418,5.631965929395818,711.823,settlement_loss,,,,,,-126.0,True,126.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-130.0,-132.0,-132.0
v28_live_surface,KXBTC15M-26MAY010545-45,train,2026-05-01 09:33:24.518000+00:00,no,no,True,70.0,68.0,0.7226120819799431,0.2773879180200569,2.261208197994307,695.482,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,57.0,55.0,55.0
v28_live_surface,KXBTC15M-26MAY010600-00,train,2026-05-01 09:48:10.785000+00:00,no,no,True,79.0,78.0,0.8149094536946019,0.1850905463053981,2.490945369460192,709.215,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,39.0,37.0,37.0
v28_live_surface,KXBTC15M-26MAY010615-15,train,2026-05-01 10:04:57.224000+00:00,no,no,True,79.0,78.0,0.7914900571182281,0.2085099428817719,0.14900571182280942,602.776,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,39.0,37.0,37.0
v28_live_surface,KXBTC15M-26MAY010630-30,train,2026-05-01 10:21:14.083000+00:00,yes,yes,True,98.0,98.0,0.9813089896957188,0.9813089896957188,0.13089896957187364,525.917,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,3.0,1.0,1.0
v28_live_surface,KXBTC15M-26MAY010645-45,train,2026-05-01 10:33:30.159000+00:00,no,no,True,66.0,65.0,0.6716122268732622,0.3283877731267378,1.161222687326216,689.841,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,64.0,62.0,62.0
v28_live_surface,KXBTC15M-26MAY010715-15,train,2026-05-01 11:01:32.405000+00:00,yes,yes,True,59.0,57.0,0.636932051800585,0.636932051800585,4.693205180058499,807.595,settlement_win,,,,,,82.0,True,118.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,78.0,76.0,76.0
v28_live_surface,KXBTC15M-26MAY010730-30,train,2026-05-01 11:18:03.859000+00:00,yes,yes,True,83.0,82.0,0.8349300557750278,0.8349300557750278,0.4930055775027711,716.141,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,32.0,30.0,30.0
v28_live_surface,KXBTC15M-26MAY010745-45,train,2026-05-01 11:31:19.713000+00:00,yes,yes,True,72.0,71.0,0.7336922700835714,0.7336922700835714,1.369227008357143,820.287,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,53.0,51.0,51.0
v28_live_surface,KXBTC15M-26MAY010800-00,train,2026-05-01 11:50:21.576000+00:00,no,yes,False,71.0,70.0,0.7216200741842111,0.2783799258157888,1.162007418421112,578.424,settlement_loss,,,,,,-142.0,True,142.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-145.0,-147.0,-147.0
v28_live_surface,KXBTC15M-26MAY010815-15,train,2026-05-01 12:03:07.543000+00:00,yes,yes,True,68.0,66.0,0.7146793628703747,0.7146793628703747,3.4679362870374746,712.457,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,60.0,58.0,58.0
v28_live_surface,KXBTC15M-26MAY010830-30,train,2026-05-01 12:18:08.611000+00:00,yes,yes,True,75.0,73.0,0.8282871537888146,0.8282871537888146,7.828715378881455,711.389,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,47.0,45.0,45.0
v28_live_surface,KXBTC15M-26MAY010845-45,train,2026-05-01 12:31:09.776000+00:00,yes,yes,True,65.0,63.0,0.6933822969348827,0.6933822969348827,4.338229693488273,830.224,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,66.0,64.0,64.0
v28_live_surface,KXBTC15M-26MAY010900-00,train,2026-05-01 12:47:11.200000+00:00,yes,yes,True,72.0,71.0,0.773470180238917,0.773470180238917,5.347018023891707,768.8,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,53.0,51.0,51.0
v28_live_surface,KXBTC15M-26MAY010915-15,train,2026-05-01 13:00:27.289000+00:00,no,yes,False,46.0,45.0,0.7417124671036188,0.2582875328963812,28.171246710361885,872.711,settlement_loss,,,,,,-92.0,True,92.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-96.0,-98.0,-98.0
v28_live_surface,KXBTC15M-26MAY010930-30,train,2026-05-01 13:16:13.496000+00:00,yes,no,False,57.0,56.0,0.6752811225642066,0.6752811225642066,10.528112256420656,826.504,settlement_loss,,,,,,-114.0,True,114.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-118.0,-120.0,-120.0
v28_live_surface,KXBTC15M-26MAY010945-45,train,2026-05-01 13:33:00.015000+00:00,yes,no,False,63.0,62.0,0.6811641041463474,0.6811641041463474,5.116410414634743,719.985,settlement_loss,,,,,,-126.0,True,126.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-130.0,-132.0,-132.0
v28_live_surface,KXBTC15M-26MAY011000-00,train,2026-05-01 13:45:45.900000+00:00,yes,yes,True,53.0,52.0,0.6735977937283867,0.6735977937283867,14.359779372838673,854.1,settlement_win,,,,,,94.0,True,106.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,90.0,88.0,88.0
v28_live_surface,KXBTC15M-26MAY011015-15,train,2026-05-01 14:03:02.102000+00:00,no,yes,False,68.0,67.0,0.7609340671716188,0.2390659328283812,8.093406717161884,717.898,settlement_loss,,,,,,-136.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-140.0,-142.0,-142.0
v28_live_surface,KXBTC15M-26MAY011030-30,train,2026-05-01 14:15:33.074000+00:00,no,no,True,60.0,59.0,0.72048861663982,0.27951138336018,12.048861663981995,866.926,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,76.0,74.0,74.0
v28_live_surface,KXBTC15M-26MAY011045-45,train,2026-05-01 14:31:04.282000+00:00,no,no,True,70.0,69.0,0.7647466955511597,0.2352533044488403,6.474669555115966,835.718,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,57.0,55.0,55.0
v28_live_surface,KXBTC15M-26MAY011100-00,train,2026-05-01 14:47:35.635000+00:00,yes,yes,True,63.0,61.0,0.6467785651455632,0.6467785651455632,1.677856514556325,744.365,settlement_win,,,,,,74.0,True,126.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,70.0,68.0,68.0
v28_live_surface,KXBTC15M-26MAY011115-15,train,2026-05-01 15:02:06.941000+00:00,no,yes,False,68.0,67.0,0.7109919531833101,0.2890080468166899,3.099195318331013,773.059,settlement_loss,,,,,,-136.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-140.0,-142.0,-142.0
v28_live_surface,KXBTC15M-26MAY011130-30,train,2026-05-01 15:16:08.293000+00:00,yes,yes,True,65.0,64.0,0.6566743418571066,0.6566743418571066,0.6674341857106612,831.707,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,66.0,64.0,64.0
v28_live_surface,KXBTC15M-26MAY011145-45,train,2026-05-01 15:35:09.708000+00:00,yes,yes,True,63.0,62.0,0.6800771102555565,0.6800771102555565,5.0077110255556505,590.292,settlement_win,,,,,,74.0,True,126.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,70.0,68.0,68.0
v28_live_surface,KXBTC15M-26MAY011200-00,train,2026-05-01 15:51:11.132000+00:00,no,no,True,96.0,95.0,0.965638161205124,0.0343618387948759,0.5638161205123993,528.868,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,7.0,5.0,5.0
v28_live_surface,KXBTC15M-26MAY011215-15,train,2026-05-01 16:02:12.144000+00:00,yes,no,False,88.0,87.0,0.8973798780057499,0.8973798780057499,1.7379878005749987,767.856,settlement_loss,,,,,,-176.0,True,176.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-178.0,-180.0,-180.0
v28_live_surface,KXBTC15M-26MAY011230-30,train,2026-05-01 16:21:28.818000+00:00,no,no,True,72.0,71.0,0.7252964554998749,0.2747035445001252,0.5296455499874924,511.182,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,53.0,51.0,51.0
v28_live_surface,KXBTC15M-26MAY011245-45,train,2026-05-01 16:34:29.928000+00:00,no,no,True,84.0,83.0,0.8500610949263454,0.1499389050736546,1.0061094926345362,630.072,settlement_win,,,,,,32.0,True,168.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,30.0,28.0,28.0
v28_live_surface,KXBTC15M-26MAY011300-00,train,2026-05-01 16:47:01.137000+00:00,no,no,True,65.0,64.0,0.6540399769026518,0.3459600230973482,0.40399769026518584,778.863,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,66.0,64.0,64.0
v28_live_surface,KXBTC15M-26MAY011315-15,train,2026-05-01 17:01:02.359000+00:00,yes,yes,True,62.0,61.0,0.6303442465240785,0.6303442465240785,1.03442465240785,837.641,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,72.0,70.0,70.0
v28_live_surface,KXBTC15M-26MAY011330-30,train,2026-05-01 17:16:18.725000+00:00,yes,no,False,57.0,56.0,0.6250385132966909,0.6250385132966909,5.503851329669089,821.275,settlement_loss,,,,,,-114.0,True,114.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-118.0,-120.0,-120.0
v28_live_surface,KXBTC15M-26MAY011345-45,train,2026-05-01 17:30:35.092000+00:00,yes,yes,True,57.0,56.0,0.628927336685803,0.628927336685803,5.892733668580306,864.908,settlement_win,,,,,,86.0,True,114.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,82.0,80.0,80.0
v28_live_surface,KXBTC15M-26MAY011400-00,train,2026-05-01 17:54:07.105000+00:00,yes,yes,True,74.0,73.0,0.7644521867013149,0.7644521867013149,2.4452186701314815,352.895,settlement_win,,,,,,52.0,True,148.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,49.0,47.0,47.0
v28_live_surface,KXBTC15M-26MAY011415-15,train,2026-05-01 18:02:22.952000+00:00,no,no,True,75.0,74.0,0.7511861564057004,0.2488138435942995,0.11861564057004159,757.048,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,47.0,45.0,45.0
v28_live_surface,KXBTC15M-26MAY011430-30,train,2026-05-01 18:17:08.910000+00:00,no,yes,False,60.0,59.0,0.660148262237453,0.3398517377625469,6.0148262237453025,771.09,settlement_loss,,,,,,-120.0,True,120.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-124.0,-126.0,-126.0
v28_live_surface,KXBTC15M-26MAY011445-45,train,2026-05-01 18:32:39.990000+00:00,no,no,True,60.0,59.0,0.6439717290274893,0.3560282709725106,4.397172902748935,740.01,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,76.0,74.0,74.0
v28_live_surface,KXBTC15M-26MAY011500-00,train,2026-05-01 18:51:41.591000+00:00,yes,no,False,69.0,68.0,0.7266576126172837,0.7266576126172837,3.6657612617283633,498.409,settlement_loss,,,,,,-138.0,True,138.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-141.0,-143.0,-143.0
v28_live_surface,KXBTC15M-26MAY011515-15,train,2026-05-01 19:03:12.559000+00:00,yes,yes,True,68.0,67.0,0.6856280505016986,0.6856280505016986,0.5628050501698567,707.441,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,60.0,58.0,58.0
v28_live_surface,KXBTC15M-26MAY011530-30,train,2026-05-01 19:23:44.224000+00:00,no,no,True,91.0,90.0,0.9103881239326664,0.0896118760673336,0.03881239326663888,375.776,settlement_win,,,,,,18.0,True,182.0,2.0,0.0,2.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,16.0,14.0,14.0
v28_live_surface,KXBTC15M-26MAY011600-00,train,2026-05-01 19:49:16.563000+00:00,yes,yes,True,77.0,76.0,0.7732811627227864,0.7732811627227864,0.3281162722786348,643.437,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,43.0,41.0,41.0
v28_live_surface,KXBTC15M-26MAY011630-30,train,2026-05-01 20:22:34.651000+00:00,no,no,True,96.0,96.0,0.970182107086256,0.029817892913744,1.0182107086256025,445.349,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,7.0,5.0,5.0
v28_live_surface,KXBTC15M-26MAY011645-45,train,2026-05-01 20:35:35.676000+00:00,no,no,True,58.0,57.0,0.6342079691677932,0.3657920308322068,5.420796916779324,564.324,settlement_win,,,,,,84.0,True,116.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,80.0,78.0,78.0
v28_live_surface,KXBTC15M-26MAY011700-00,train,2026-05-01 20:50:22.081000+00:00,no,no,True,52.0,51.0,0.6213217140895435,0.3786782859104564,10.132171408954349,577.919,settlement_win,,,,,,96.0,True,104.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,92.0,90.0,90.0
v28_live_surface,KXBTC15M-26MAY011715-15,train,2026-05-01 21:03:08.152000+00:00,yes,yes,True,78.0,77.0,0.7836855102919101,0.7836855102919101,0.36855102919101057,711.848,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,41.0,39.0,39.0
v28_live_surface,KXBTC15M-26MAY011730-30,train,2026-05-01 21:22:39.960000+00:00,yes,yes,True,60.0,59.0,0.6720788262262593,0.6720788262262593,7.207882622625931,440.04,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,76.0,74.0,74.0
v28_live_surface,KXBTC15M-26MAY011800-00,train,2026-05-01 21:51:12.187000+00:00,yes,yes,True,71.0,70.0,0.744491903822713,0.744491903822713,3.449190382271297,527.813,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,55.0,53.0,53.0
v28_live_surface,KXBTC15M-26MAY011815-15,train,2026-05-01 22:02:42.976000+00:00,yes,yes,True,66.0,65.0,0.7366184834787539,0.7366184834787539,7.661848347875392,737.024,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,64.0,62.0,62.0
v28_live_surface,KXBTC15M-26MAY011915-15,train,2026-05-01 23:12:48.950000+00:00,yes,no,False,42.0,41.0,0.6757466833901964,0.6757466833901964,25.574668339019638,131.05,settlement_loss,,,,,,-84.0,True,84.0,4.0,0.0,4.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-88.0,-90.0,-90.0
v28_live_surface,KXBTC15M-26MAY012000-00,train,2026-05-01 23:54:55.779000+00:00,yes,yes,True,72.0,71.0,0.8385034321589764,0.8385034321589764,11.850343215897638,304.221,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,53.0,51.0,51.0
v28_live_surface,KXBTC15M-26MAY012015-15,train,2026-05-02 00:04:56.458000+00:00,yes,no,False,79.0,78.0,0.7945665620818645,0.7945665620818645,0.4566562081864447,603.542,settlement_loss,,,,,,-158.0,True,158.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-161.0,-163.0,-163.0
v28_live_surface,KXBTC15M-26MAY012030-30,train,2026-05-02 00:27:58.791000+00:00,yes,yes,True,99.0,99.0,0.9968012172912952,0.9968012172912952,0.6801217291295245,121.209,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,1.0,-1.0,-1.0
v28_live_surface,KXBTC15M-26MAY012045-45,train,2026-05-02 00:33:29.337000+00:00,yes,yes,True,73.0,72.0,0.771018142345259,0.771018142345259,4.101814234525904,690.663,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,51.0,49.0,49.0
v28_live_surface,KXBTC15M-26MAY012100-00,train,2026-05-02 00:53:46.027000+00:00,yes,yes,True,76.0,75.0,0.7904568016685098,0.7904568016685098,3.0456801668509854,373.973,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,45.0,43.0,43.0
v28_live_surface,KXBTC15M-26MAY012115-15,train,2026-05-02 01:10:32.424000+00:00,yes,yes,True,82.0,81.0,0.8668951441094648,0.8668951441094648,4.689514410946472,267.576,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,33.0,31.0,31.0
v28_live_surface,KXBTC15M-26MAY012130-30,train,2026-05-02 01:23:33.633000+00:00,no,no,True,70.0,69.0,0.770922149440004,0.229077850559996,7.092214944000403,386.367,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,57.0,55.0,55.0
v28_live_surface,KXBTC15M-26MAY012145-45,train,2026-05-02 01:35:19.719000+00:00,yes,no,False,75.0,74.0,0.8409679854368668,0.8409679854368668,9.096798543686674,580.281,settlement_loss,,,,,,-150.0,True,150.0,3.0,0.0,3.0,best_allnet_v28_p62_hold,edge0_ask100_p0.62_stc0-900,hold,-153.0,-155.0,-155.0
