abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.070586,True,61.0,0.61,656.0,15.0,-9.992333,0.0,55.0,4.0,11,rmt_repetition_forget,78,True,78,False,False,2.1865937744230046,KXBTC15M-26MAY060745-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,74.0,5,0.9837895282233133,0.61,0.550077,rmt_repetition_forget_p60_edge0,-7.992333,p_below_floor,0.970281794912146,no,684.116,use_wait_policy,no,True,119.428884,rejected_actionable,spectral_dominant_factor,finalized,43.29932793458134,19.802182024417,2026-05-06T11:33:35.885728+00:00,-0.05992299999999995,48
0.541613,True,69.0,0.69,47.0,156.0,0.43961,0.0,1615.0,3.0,11,rmt_repetition_forget,62,True,62,False,False,2.1865937744230046,KXBTC15M-26MAY060800-00,12,6,raw_edge20_else_rmt_repetition_forget_p60_edge0,59.0,4,0.9555706653803613,0.69,0.729396,rmt_repetition_forget_p60_edge0,2.43961,p_below_floor,0.7065269733875676,yes,764.124,use_wait_policy,yes,True,131.791566,rejected_actionable,spectral_dominant_factor,finalized,47.824575239431276,21.871723865147818,2026-05-06T11:47:15.877247+00:00,0.0393960000000001,48
0.422724,True,67.0,0.67,31.0,188.0,-3.288975,0.0,2372.86,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY060815-15,11,5,raw_edge20_else_rmt_repetition_forget_p60_edge0,62.0,4,0.9048328933296823,0.67,0.67711,rmt_repetition_forget_p60_edge0,-1.288975,p_below_floor,0.7092820345116356,no,784.511,use_wait_policy,no,True,115.938425,rejected_actionable,spectral_dominant_factor,finalized,5.546180569052596,2.5364476172608303,2026-05-06T12:01:55.490710+00:00,0.00710999999999995,48
0.519063,True,65.0,0.65,63.0,188.0,1.274326,0.0,153.17,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY060830-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,3,0.8575477280722906,0.65,0.702743,rmt_repetition_forget_p60_edge0,3.274326,p_below_floor,0.7304579111697096,yes,864.233,use_wait_policy,no,False,125.264274,rejected_actionable,spectral_dominant_factor,finalized,22.781583774786174,10.41875452188084,2026-05-06T12:15:35.768316+00:00,0.052742999999999984,48
0.222624,True,61.0,0.61,110.0,297.0,-4.955677,0.0,69.29,4.0,11,rmt_repetition_forget,78,True,78,False,False,2.1865937744230046,KXBTC15M-26MAY060845-45,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,74.0,3,0.9404195809255688,0.61,0.600443,rmt_repetition_forget_p60_edge0,-2.955677,p_below_floor,0.999308021366763,no,829.008,use_wait_policy,no,True,130.084527,rejected_actionable,spectral_dominant_factor,finalized,35.32841260434574,16.156824837603022,2026-05-06T12:31:10.994511+00:00,-0.009557000000000038,48
0.696155,True,77.0,0.77,46.0,437.0,-0.223983,0.0,735.04,3.0,11,rmt_repetition_forget,-154,True,-154,False,False,2.1865937744230046,KXBTC15M-26MAY060900-00,12,6,raw_edge20_else_rmt_repetition_forget_p60_edge0,-157.0,2,0.9412649704338565,0.77,0.80276,rmt_repetition_forget_p60_edge0,1.776017,p_below_floor,0.5083984794613383,no,749.122,use_wait_policy,yes,False,111.785506,rejected_actionable,spectral_dominant_factor,finalized,56.893488051267184,26.019230785690937,2026-05-06T12:47:30.877954+00:00,0.03276000000000001,48
0.431641,True,60.0,0.6,0.0,329.0,3.209897,0.03604949999999996,1629.17,4.0,11,rmt_repetition_forget,80,True,80,False,True,2.1865937744230046,KXBTC15M-26MAY060915-15,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,3,0.7681278238143089,0.6360494999999999,0.672099,rmt_repetition_forget_p60_edge0,5.209897,p_below_floor,0.8316367623679325,no,869.636,use_wait_policy,no,True,130.270321,rejected_actionable,spectral_dominant_factor,finalized,4.472008747102745,2.0451941276942547,2026-05-06T13:00:30.368690+00:00,0.07209900000000002,48
0.244982,True,60.0,0.6,31.0,281.0,-3.562287,0.0,686.08,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY060930-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,3,0.8351600144364757,0.6,0.604377,rmt_repetition_forget_p60_edge0,-1.562287,p_below_floor,1.150583070145743,no,864.34,use_wait_policy,yes,False,153.113352,rejected_actionable,spectral_dominant_factor,finalized,6.614651333353852,3.0250938289163094,2026-05-06T13:15:35.659762+00:00,0.004377000000000075,48
0.648099,True,50.0,0.5,15.0,78.0,22.189071,0.261891,1623.65,4.0,11,v28_raw,100,True,100,False,True,2.1865937744230046,KXBTC15M-26MAY060945-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,96.0,2,0.8615085349330642,0.761891,0.761891,v28_raw_p50_edge0,24.189071,p_below_floor,0.7777211088980476,no,884.381,raw_high_convex_edge,no,True,151.628055,rejected_actionable,spectral_dominant_factor,finalized,22.874370753838097,10.46118900611713,2026-05-06T13:30:15.622325+00:00,0.261891,48
0.57436,True,60.0,0.6,16.0,32.0,9.410227,0.0,7460.94,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY061000-00,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,4,0.9615038209656301,0.6,0.734102,rmt_repetition_forget_p60_edge0,11.410227,p_below_floor,0.8167140989174954,no,844.376,use_wait_policy,no,True,149.749281,rejected_actionable,spectral_dominant_factor,finalized,42.598762325233295,19.48179073018453,2026-05-06T13:45:55.624283+00:00,0.13410200000000005,48
0.472862,True,60.0,0.6,16.0,16.0,4.416282,0.0,856.02,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY061015-15,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,3,0.8308939420631852,0.6,0.684163,rmt_repetition_forget_p60_edge0,6.416282,p_below_floor,0.9159373512777116,no,864.001,use_wait_policy,no,True,157.064898,rejected_actionable,spectral_dominant_factor,finalized,10.869589453856964,4.971014543716615,2026-05-06T14:00:36.002451+00:00,0.08416299999999999,48
0.232373,True,61.0,0.61,0.0,344.0,-3.184746,0.004076499999999927,1541.51,4.0,11,rmt_repetition_forget,78,True,78,True,True,2.1865937744230046,KXBTC15M-26MAY061030-30,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,74.0,3,0.9267858945306682,0.6140764999999999,0.618153,rmt_repetition_forget_p60_edge0,-1.184746,p_below_floor,1.1682803908710917,yes,868.942,use_wait_policy,yes,True,168.006018,rejected_actionable,spectral_dominant_factor,finalized,38.39982077400292,17.561479056225618,2026-05-06T14:15:31.060926+00:00,0.008152999999999966,48
0.31656,True,63.0,0.63,62.0,797.0,-5.418509,0.0,12.0,4.0,11,rmt_repetition_forget,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY061045-45,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,70.0,2,0.8364310173723706,0.63,0.615815,rmt_repetition_forget_p60_edge0,-3.418509,p_below_floor,1.0361142091597062,yes,808.79,use_wait_policy,yes,True,166.824657,rejected_actionable,spectral_dominant_factor,finalized,18.693622117127603,8.54919753993192,2026-05-06T14:31:31.209840+00:00,-0.014185000000000003,48
0.597049,True,74.0,0.74,609.0,0.0,-3.462629,0.00018699999999993722,385.76,3.0,11,rmt_repetition_forget,-148,True,-148,True,True,2.1865937744230046,KXBTC15M-26MAY061100-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-151.0,4,0.8999992454481611,0.7401869999999999,0.740374,rmt_repetition_forget_p60_edge0,-1.462629,p_below_floor,0.8095870263237541,no,865.321,use_wait_policy,yes,False,158.814408,rejected_actionable,spectral_dominant_factor,finalized,14.984936017254253,6.853095528092984,2026-05-06T14:45:34.678564+00:00,0.00037399999999998546,48
0.339963,True,64.0,0.64,453.0,0.0,-1.88062,0.0,107.38,4.0,11,rmt_repetition_forget,-128,True,-128,False,False,2.1865937744230046,KXBTC15M-26MAY061115-15,14,7,raw_edge20_else_rmt_repetition_forget_p60_edge0,-132.0,3,0.9067726566310123,0.64,0.661194,rmt_repetition_forget_p60_edge0,0.11938,p_below_floor,0.887163305133714,no,715.111,use_wait_policy,yes,False,139.824138,rejected_actionable,spectral_dominant_factor,finalized,14.976842876337432,6.849394273195304,2026-05-06T15:03:04.896839+00:00,0.021193999999999935,48
0.341283,True,65.0,0.65,407.0,16.0,-3.689892,0.0015505000000000102,653.17,4.0,11,rmt_repetition_forget,70,True,70,True,True,2.1865937744230046,KXBTC15M-26MAY061130-30,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,66.0,3,0.9903965637679607,0.6515505,0.653101,rmt_repetition_forget_p60_edge0,-1.689892,p_below_floor,1.0562212924605836,yes,883.089,use_wait_policy,yes,True,155.355004,rejected_actionable,spectral_dominant_factor,finalized,431.6680002488882,197.4157272824012,2026-05-06T15:15:16.911180+00:00,0.0031010000000000204,48
0.249202,True,63.0,0.63,94.0,344.0,-6.699743,0.0,267.74,4.0,11,rmt_repetition_forget,-126,True,-126,False,False,2.1865937744230046,KXBTC15M-26MAY061145-45,14,7,raw_edge20_else_rmt_repetition_forget_p60_edge0,-130.0,4,0.9179143159813498,0.63,0.603003,rmt_repetition_forget_p60_edge0,-4.699743,p_below_floor,0.975953687690958,no,739.88,use_wait_policy,yes,False,138.101016,rejected_actionable,spectral_dominant_factor,finalized,23.57396871183439,10.781137762113612,2026-05-06T15:32:40.119864+00:00,-0.02699700000000005,48
0.876136,True,81.0,0.81,0.0,250.0,0.357552,0.019287999999999972,241.0,3.0,11,rmt_repetition_forget,38,True,38,True,True,2.1865937744230046,KXBTC15M-26MAY061200-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,35.0,3,0.8647532618522639,0.829288,0.848576,rmt_repetition_forget_p60_edge0,2.357552,p_below_floor,0.6137067077911612,yes,868.928,use_wait_policy,yes,True,154.673474,rejected_actionable,spectral_dominant_factor,finalized,13.818675592469898,6.319726944304665,2026-05-06T15:45:31.071643+00:00,0.038575999999999944,48
0.127901,True,61.0,0.61,360.0,1235.0,-9.898514,0.0,412.0,4.0,11,rmt_repetition_forget,-122,True,-122,False,False,2.1865937744230046,KXBTC15M-26MAY061215-15,11,5,raw_edge20_else_rmt_repetition_forget_p60_edge0,-126.0,3,0.9349929498603092,0.61,0.551015,rmt_repetition_forget_p60_edge0,-7.898514,p_below_floor,1.1636504331789654,yes,765.897,use_wait_policy,no,False,143.352511,rejected_actionable,spectral_dominant_factor,finalized,36.20944878886985,16.559751158362623,2026-05-06T16:02:14.102766+00:00,-0.058984999999999954,48
0.45174,True,68.0,0.68,0.0,31.0,-3.867132,0.0,2079.75,4.0,11,rmt_repetition_forget,-136,True,-136,False,False,2.1865937744230046,KXBTC15M-26MAY061230-30,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-140.0,3,0.9919795621358003,0.68,0.681329,rmt_repetition_forget_p60_edge0,-1.867132,p_below_floor,0.8624571365398368,no,829.291,use_wait_policy,yes,False,141.154097,rejected_actionable,spectral_dominant_factor,finalized,441.863010740923,202.0782350656428,2026-05-06T16:16:10.710809+00:00,0.0013289999999999136,48
0.374122,True,67.0,0.67,390.0,31.0,-6.937835,0.0,201.0,4.0,11,rmt_repetition_forget,-134,True,-134,False,False,2.1865937744230046,KXBTC15M-26MAY061245-45,11,5,raw_edge20_else_rmt_repetition_forget_p60_edge0,-138.0,2,0.9578589710383587,0.67,0.640622,rmt_repetition_forget_p60_edge0,-4.937835,p_below_floor,0.8748964245993747,yes,778.996,use_wait_policy,no,False,136.706575,rejected_actionable,spectral_dominant_factor,finalized,85.13504617140777,38.93500803269829,2026-05-06T16:32:01.006339+00:00,-0.029378000000000015,48
0.324611,True,64.0,0.64,31.0,15.0,-2.831864,0.0,322.36,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY061300-00,19,9,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,4,0.8243740779418406,0.64,0.651681,rmt_repetition_forget_p60_edge0,-0.831864,p_below_floor,0.7831031659047875,no,696.598,use_wait_policy,no,True,123.147582,rejected_actionable,spectral_dominant_factor,finalized,5.384053171800382,2.46230151881829,2026-05-06T16:48:23.404277+00:00,0.011680999999999941,48
1.815216,True,89.0,0.89,766.0,0.0,5.364022,0.04181999999999997,1564.77,1.0,11,rmt_repetition_forget,-10,False,22,True,True,2.1865937744230046,KXBTC15M-26MAY061400-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-11.0,4,0.9748206556055093,0.93182,0.97364,rmt_repetition_forget_p60_edge0,7.364022,approved_entry,0.05173622929495089,no,208.945,use_wait_policy,no,True,65.953573,approved_entry,spectral_dominant_factor,finalized,100.28025615303204,45.86140202447702,2026-05-06T17:56:31.054630+00:00,0.08363999999999994,48
0.112581,True,62.0,0.62,32.0,47.0,-10.917018,0.0,1539.0,4.0,11,rmt_repetition_forget,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY061415-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-128.0,4,0.8590821157953998,0.62,0.55083,rmt_repetition_forget_p60_edge0,-8.917018,p_below_floor,1.1414549899672997,no,834.013,use_wait_policy,yes,False,132.704895,rejected_actionable,spectral_dominant_factor,finalized,7.334011890927429,3.354080660392769,2026-05-06T18:01:05.986808+00:00,-0.06916999999999995,48
0.42429,True,67.0,0.67,1000.0,62.0,-3.148797,0.0,150.0,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY061430-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,62.0,3,0.9586733656354847,0.67,0.678512,rmt_repetition_forget_p60_edge0,-1.148797,p_below_floor,0.8935551730324466,yes,864.426,use_wait_policy,yes,True,139.36237,rejected_actionable,spectral_dominant_factor,finalized,69.14986769766524,31.624469303134468,2026-05-06T18:15:35.575390+00:00,0.008511999999999964,48
0.536135,True,71.0,0.71,0.0,734.0,-2.083571,0.007082000000000033,1968.25,3.0,11,rmt_repetition_forget,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY061445-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,55.0,2,0.8184001582979232,0.717082,0.724164,rmt_repetition_forget_p60_edge0,-0.083571,p_below_floor,0.8002629316895712,no,884.401,use_wait_policy,no,True,137.997054,rejected_actionable,spectral_dominant_factor,finalized,23.691634664961093,10.834950205240023,2026-05-06T18:30:15.600159+00:00,0.014164000000000065,48
0.196336,True,62.0,0.62,172.0,0.0,-7.177642,0.0,51.0,4.0,11,rmt_repetition_forget,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY061500-00,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-128.0,3,0.9742282556953371,0.62,0.588224,rmt_repetition_forget_p60_edge0,-5.177642,p_below_floor,0.9681426540964172,no,821.951,use_wait_policy,yes,False,123.283594,rejected_actionable,spectral_dominant_factor,finalized,95.02653079855676,43.458703628492785,2026-05-06T18:46:18.048988+00:00,-0.031776000000000026,48
0.149445,True,65.0,0.65,953.0,46.0,-12.42778,0.0,2603.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY061515-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,4,0.9882921687257387,0.65,0.565722,rmt_repetition_forget_p60_edge0,-10.42778,p_below_floor,1.0301221383078365,no,843.964,use_wait_policy,yes,False,123.523945,rejected_actionable,spectral_dominant_factor,finalized,303.16208569884185,138.64581946815423,2026-05-06T19:00:56.037135+00:00,-0.08427800000000008,48
0.25272,True,65.0,0.65,781.0,0.0,-9.770369,0.0,827.68,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY061530-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,3,0.9922472468993015,0.65,0.592296,rmt_repetition_forget_p60_edge0,-7.770369,p_below_floor,0.9345993009651655,yes,862.742,use_wait_policy,no,False,122.902619,rejected_actionable,spectral_dominant_factor,finalized,414.87413397619645,189.7353494869768,2026-05-06T19:15:37.259615+00:00,-0.05770399999999998,48
0.391184,True,66.0,0.66,343.0,1109.0,-3.204492,0.0,1400.28,4.0,11,rmt_repetition_forget,-132,True,-132,False,False,2.1865937744230046,KXBTC15M-26MAY061545-45,19,9,raw_edge20_else_rmt_repetition_forget_p60_edge0,-136.0,4,0.9953249675377144,0.66,0.667955,rmt_repetition_forget_p60_edge0,-1.204492,p_below_floor,0.6054145986947718,yes,664.221,use_wait_policy,no,False,104.2094,rejected_actionable,spectral_dominant_factor,finalized,331.23790588164684,151.48579940005246,2026-05-06T19:33:55.781787+00:00,0.007954999999999934,48
0.16362,True,60.0,0.6,172.0,16.0,-5.8125,0.0,30.61,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY061600-00,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.9965563255939671,0.6,0.581875,rmt_repetition_forget_p60_edge0,-3.8125,p_below_floor,0.8708314106427487,yes,807.192,use_wait_policy,no,False,108.299432,rejected_actionable,spectral_dominant_factor,finalized,735.7466879098839,336.48073845084997,2026-05-06T19:46:32.810088+00:00,-0.018124999999999947,48
0.309884,True,65.0,0.65,906.0,0.0,-6.460811,0.0,50.0,4.0,11,rmt_repetition_forget,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY061615-15,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,66.0,3,0.9230468045758929,0.65,0.625392,rmt_repetition_forget_p60_edge0,-4.460811,p_below_floor,0.729633345603879,yes,811.302,use_wait_policy,yes,True,104.764843,rejected_actionable,spectral_dominant_factor,finalized,22.814688237962446,10.433894262770758,2026-05-06T20:01:28.697928+00:00,-0.024608000000000074,48
0.239027,True,64.0,0.64,547.0,15.0,-9.600964,0.0,11.0,4.0,11,rmt_repetition_forget,-128,True,-128,False,False,2.1865937744230046,KXBTC15M-26MAY061630-30,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-132.0,3,0.9631299990619167,0.64,0.58399,rmt_repetition_forget_p60_edge0,-7.600964,p_below_floor,0.752137585924628,no,783.253,use_wait_policy,yes,False,102.394262,rejected_actionable,spectral_dominant_factor,finalized,107.83465590222146,49.31627317501017,2026-05-06T20:16:56.748021+00:00,-0.056010000000000004,48
0.561593,True,71.0,0.71,797.0,0.0,-0.847067,0.0,178.0,3.0,11,rmt_repetition_forget,58,True,58,False,False,2.1865937744230046,KXBTC15M-26MAY061645-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,55.0,2,0.5304816154659944,0.71,0.736529,rmt_repetition_forget_p60_edge0,1.152933,p_below_floor,0.5883745447496512,no,858.442,use_wait_policy,no,True,105.637081,rejected_actionable,spectral_dominant_factor,finalized,2.886960931094845,1.3203005354099906,2026-05-06T20:30:41.561221+00:00,0.026529000000000025,48
0.063196,True,71.0,0.71,625.0,31.0,-26.961754,0.0,344.53,3.0,11,rmt_repetition_forget,-142,True,-142,False,False,2.1865937744230046,KXBTC15M-26MAY061700-00,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-145.0,5,0.9954979077751042,0.71,0.475382,rmt_repetition_forget_p60_edge0,-24.961754,p_below_floor,0.5706339354372275,yes,500.748,use_wait_policy,no,False,81.491988,rejected_actionable,spectral_dominant_factor,finalized,275.39256405061394,125.94591975516082,2026-05-06T20:51:39.256215+00:00,-0.23461799999999994,48
0.101093,True,71.0,0.71,531.0,15.0,-21.159035,0.0,149.0,3.0,11,rmt_repetition_forget,-142,True,-142,False,False,2.1865937744230046,KXBTC15M-26MAY061715-15,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-145.0,4,0.9642246515833199,0.71,0.53341,rmt_repetition_forget_p60_edge0,-19.159035,p_below_floor,0.6585026596280027,no,624.742,use_wait_policy,yes,False,87.444514,rejected_actionable,spectral_dominant_factor,finalized,56.254862781266006,25.727166810447205,2026-05-06T21:04:35.257607+00:00,-0.1765899999999999,48
0.193064,True,76.0,0.76,266.0,0.0,-20.785426,0.0,43.0,3.0,11,rmt_repetition_forget,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY061730-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,45.0,4,0.8800514158046511,0.76,0.587146,rmt_repetition_forget_p60_edge0,-18.785426,p_below_floor,0.7211101278549997,yes,797.434,use_wait_policy,yes,True,92.922761,rejected_actionable,spectral_dominant_factor,finalized,14.241860036237139,6.51326286703403,2026-05-06T21:16:42.567441+00:00,-0.17285400000000006,48
0.021042,True,14.0,0.14,718.0,0.0,34.038275,0.370383,1055.07,2.0,11,v28_raw,-28,True,-28,False,True,2.1865937744230046,KXBTC15M-26MAY061745-45,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-30.0,3,0.9493629496419601,0.510383,0.510383,v28_raw_p50_edge0,36.038275,p_below_floor,0.6897895866379721,yes,668.465,raw_high_convex_edge,no,False,81.740441,rejected_actionable,spectral_dominant_factor,finalized,70.2451470466364,32.12537594696692,2026-05-06T21:33:51.536807+00:00,0.370383,48
0.442267,True,68.0,0.68,781.0,31.0,-1.960943,0.010195499999999913,210.18,4.0,11,rmt_repetition_forget,64,True,64,False,True,2.1865937744230046,KXBTC15M-26MAY061800-00,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,60.0,3,0.9179362767312454,0.6901955,0.700391,rmt_repetition_forget_p60_edge0,0.039057,p_below_floor,0.54576569140668,no,789.738,use_wait_policy,no,True,90.669263,rejected_actionable,spectral_dominant_factor,finalized,24.08877439105099,11.016575036854984,2026-05-06T21:46:50.262624+00:00,0.020390999999999937,48
0.363557,True,75.0,0.75,141.0,0.0,-13.337998,0.0,251.0,3.0,11,rmt_repetition_forget,50,True,50,False,False,2.1865937744230046,KXBTC15M-26MAY061815-15,4,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,47.0,3,0.8891977517777033,0.75,0.65162,rmt_repetition_forget_p60_edge0,-11.337998,p_below_floor,0.5562845896262582,no,744.741,use_wait_policy,no,True,87.9643,rejected_actionable,spectral_dominant_factor,finalized,19.233059677168104,8.795899769834156,2026-05-06T22:02:35.261533+00:00,-0.09838000000000002,48
0.098877,True,23.0,0.23,250.0,0.0,28.816194,0.32316200000000006,500.0,3.0,11,v28_raw,-46,True,-46,False,False,2.1865937744230046,KXBTC15M-26MAY061830-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-49.0,3,0.8691472349579976,0.553162,0.553162,v28_raw_p50_edge0,30.816194,p_below_floor,0.6315757792925781,no,653.539,raw_high_convex_edge,yes,False,81.818724,rejected_actionable,spectral_dominant_factor,finalized,10.58562566718174,4.841148726848022,2026-05-06T22:19:06.460649+00:00,0.32316200000000006,48
0.001392,True,67.0,0.67,515.0,0.0,-21.179416,0.0,25.0,4.0,11,rmt_repetition_forget,-134,True,-134,False,False,2.1865937744230046,KXBTC15M-26MAY061900-00,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-138.0,3,0.7539287193113241,0.67,0.498206,rmt_repetition_forget_p60_edge0,-19.179416,p_below_floor,0.7941355048244022,yes,766.143,use_wait_policy,no,False,86.191708,rejected_actionable,spectral_dominant_factor,finalized,5.8269264500377895,2.664841781860186,2026-05-06T22:47:13.857939+00:00,-0.17179400000000006,48
1.171707,True,87.0,0.87,703.0,31.0,2.334214,0.026671,185.54,2.0,11,rmt_repetition_forget,24,False,26,False,True,2.1865937744230046,KXBTC15M-26MAY061915-15,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,22.0,4,0.9141456322221081,0.896671,0.923342,rmt_repetition_forget_p60_edge0,4.334214,approved_entry,0.2295042151020138,no,714.621,use_wait_policy,no,True,83.126581,approved_entry,spectral_dominant_factor,finalized,6.810472525943236,3.11464918889215,2026-05-06T23:03:05.391564+00:00,0.053342,48
0.118494,True,76.0,0.76,578.0,15.0,-34.684049,0.0,69.0,3.0,11,rmt_repetition_forget,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY061930-30,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,45.0,4,0.942232284882688,0.76,0.44816,rmt_repetition_forget_p60_edge0,-32.684049,p_below_floor,0.6888227956941311,yes,624.625,use_wait_policy,yes,True,93.085144,rejected_actionable,spectral_dominant_factor,finalized,20.13401915859489,9.207937658154098,2026-05-06T23:19:35.375578+00:00,-0.31184,48
0.425019,True,60.0,0.6,171.0,0.0,5.284184,0.0,1757.7,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY061945-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,4,0.9714042962686932,0.6,0.692842,rmt_repetition_forget_p60_edge0,7.284184,p_below_floor,0.5706101764427219,no,767.541,use_wait_policy,no,True,94.513399,rejected_actionable,spectral_dominant_factor,finalized,90.90980527186912,41.575991999638006,2026-05-06T23:32:12.460672+00:00,0.09284199999999998,48
0.169243,True,62.0,0.62,782.0,0.0,-22.654788,0.0,1109.0,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY062000-00,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,72.0,2,0.6516147525037852,0.62,0.433452,rmt_repetition_forget_p60_edge0,-20.654788,p_below_floor,0.40895894525882037,yes,517.578,use_wait_policy,yes,True,63.872566,rejected_actionable,spectral_dominant_factor,finalized,6.069334953561034,2.7757030247479793,2026-05-06T23:51:22.422828+00:00,-0.186548,48
0.500594,True,65.0,0.65,250.0,0.0,2.071784,0.0,312.9,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY062015-15,8,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,2,0.5424491174977653,0.65,0.710718,rmt_repetition_forget_p60_edge0,4.071784,p_below_floor,0.37651954731964227,no,669.56,use_wait_policy,yes,False,72.014383,rejected_actionable,spectral_dominant_factor,finalized,3.8481742427790877,1.759894447607004,2026-05-07T00:03:50.441356+00:00,0.06071799999999994,48
0.107412,True,32.0,0.32,141.0,31.0,18.44184,0.22441799999999995,230.72,4.0,11,v28_raw,-64,True,-64,True,True,2.1865937744230046,KXBTC15M-26MAY062030-30,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-68.0,2,0.5170143964667329,0.544418,0.544418,v28_raw_p50_edge0,20.44184,p_below_floor,0.6807697699219372,no,804.712,raw_high_convex_edge,yes,False,80.158525,rejected_actionable,spectral_dominant_factor,finalized,4.0260374962217105,1.8412370616412717,2026-05-07T00:16:35.289272+00:00,0.22441799999999995,48
