label,feature_set,c_value,prob_threshold,ask_cap,min_seconds,target_pass,wilson_pass,train_selected_candidate,min_test_accuracy,min_test_coverage,min_test_wilson,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_gross_pnl_cents,all_median_ask,all_median_seconds_to_close,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_gross_pnl_cents,train_median_ask,train_median_seconds_to_close,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_gross_pnl_cents,validation_median_ask,validation_median_seconds_to_close,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_gross_pnl_cents,holdout_median_ask,holdout_median_seconds_to_close
physics_no_book_price; C=0.3; p>=0.6; ask<=95; sec>=0,physics_no_book_price,0.3,0.6,95.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,155,100,55,0.6451612903225806,0.9935897435897436,0.5671605604617247,515.0,60.0,832.092,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,32,25,7,0.78125,1.0,0.6124500635075646,484.0,62.0,830.6855
physics_no_book_price; C=0.3; p>=0.6; ask<=100; sec>=60,physics_no_book_price,0.3,0.6,100.0,60.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,100,55,0.6451612903225806,0.9935897435897436,0.5671605604617247,505.0,60.0,832.092,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,438.0,61.0,830.635,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=100; sec>=120,physics_no_book_price,0.3,0.6,100.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,100,55,0.6451612903225806,0.9935897435897436,0.5671605604617247,505.0,60.0,832.092,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,438.0,61.0,830.635,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=100; sec>=240,physics_no_book_price,0.3,0.6,100.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,100,55,0.6451612903225806,0.9935897435897436,0.5671605604617247,505.0,60.0,832.092,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,438.0,61.0,830.635,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=90; sec>=60,physics_no_book_price,0.3,0.6,90.0,60.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,154,99,55,0.6428571428571429,0.9871794871794872,0.5645487655499185,501.0,60.0,832.2874999999999,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=90; sec>=120,physics_no_book_price,0.3,0.6,90.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,154,99,55,0.6428571428571429,0.9871794871794872,0.5645487655499185,501.0,60.0,832.2874999999999,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=90; sec>=240,physics_no_book_price,0.3,0.6,90.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,154,99,55,0.6428571428571429,0.9871794871794872,0.5645487655499185,501.0,60.0,832.2874999999999,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=95; sec>=60,physics_no_book_price,0.3,0.6,95.0,60.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,154,99,55,0.6428571428571429,0.9871794871794872,0.5645487655499185,501.0,60.0,832.2874999999999,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=95; sec>=120,physics_no_book_price,0.3,0.6,95.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,154,99,55,0.6428571428571429,0.9871794871794872,0.5645487655499185,501.0,60.0,832.2874999999999,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
physics_no_book_price; C=0.3; p>=0.6; ask<=95; sec>=240,physics_no_book_price,0.3,0.6,95.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,154,99,55,0.6428571428571429,0.9871794871794872,0.5645487655499185,501.0,60.0,832.2874999999999,93,92,61,31,0.6630434782608695,0.989247311827957,0.5616529840684809,434.0,60.5,830.9010000000001,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-403.0,60.0,838.258,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,470.0,62.0,832.092
book_physics; C=1; p>=0.5; ask<=90; sec>=120,book_physics,1.0,0.5,90.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,92,63,0.5935483870967742,0.9935897435897436,0.5148691530258752,376.0,56.0,867.164,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,213.0,54.0,865.548
book_physics; C=1; p>=0.5; ask<=90; sec>=240,book_physics,1.0,0.5,90.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,92,63,0.5935483870967742,0.9935897435897436,0.5148691530258752,376.0,56.0,867.164,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,213.0,54.0,865.548
book_physics; C=1; p>=0.5; ask<=95; sec>=120,book_physics,1.0,0.5,95.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,92,63,0.5935483870967742,0.9935897435897436,0.5148691530258752,376.0,56.0,867.164,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,213.0,54.0,865.548
book_physics; C=1; p>=0.5; ask<=95; sec>=240,book_physics,1.0,0.5,95.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,92,63,0.5935483870967742,0.9935897435897436,0.5148691530258752,376.0,56.0,867.164,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,213.0,54.0,865.548
book_physics; C=1; p>=0.5; ask<=100; sec>=120,book_physics,1.0,0.5,100.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,92,63,0.5935483870967742,0.9935897435897436,0.5148691530258752,376.0,56.0,867.164,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,213.0,54.0,865.548
book_physics; C=1; p>=0.5; ask<=100; sec>=240,book_physics,1.0,0.5,100.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,92,63,0.5935483870967742,0.9935897435897436,0.5148691530258752,376.0,56.0,867.164,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,213.0,54.0,865.548
book_physics; C=1; p>=0.5; ask<=90; sec>=0,book_physics,1.0,0.5,90.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,92,64,0.5897435897435898,1.0,0.5113022842750554,317.0,56.0,867.0450000000001,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,32,20,12,0.625,1.0,0.4525440735307745,154.0,54.0,864.85
book_physics; C=1; p>=0.5; ask<=90; sec>=60,book_physics,1.0,0.5,90.0,60.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,92,64,0.5897435897435898,1.0,0.5113022842750554,317.0,56.0,867.0450000000001,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,32,20,12,0.625,1.0,0.4525440735307745,154.0,54.0,864.85
book_physics; C=1; p>=0.5; ask<=95; sec>=0,book_physics,1.0,0.5,95.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,92,64,0.5897435897435898,1.0,0.5113022842750554,317.0,56.0,867.0450000000001,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,32,20,12,0.625,1.0,0.4525440735307745,154.0,54.0,864.85
book_physics; C=1; p>=0.5; ask<=95; sec>=60,book_physics,1.0,0.5,95.0,60.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,92,64,0.5897435897435898,1.0,0.5113022842750554,317.0,56.0,867.0450000000001,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,32,20,12,0.625,1.0,0.4525440735307745,154.0,54.0,864.85
book_physics; C=1; p>=0.5; ask<=100; sec>=0,book_physics,1.0,0.5,100.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,92,64,0.5897435897435898,1.0,0.5113022842750554,317.0,56.0,867.0450000000001,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,32,20,12,0.625,1.0,0.4525440735307745,154.0,54.0,864.85
book_physics; C=1; p>=0.5; ask<=100; sec>=60,book_physics,1.0,0.5,100.0,60.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,92,64,0.5897435897435898,1.0,0.5113022842750554,317.0,56.0,867.0450000000001,93,93,58,35,0.6236559139784946,1.0,0.5221361529511934,506.0,56.0,866.535,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-343.0,55.0,870.423,32,32,20,12,0.625,1.0,0.4525440735307745,154.0,54.0,864.85
physics_no_book_price; C=0.05; p>=0.5; ask<=90; sec>=120,physics_no_book_price,0.05,0.5,90.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,105.0,53.0,867.699,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,21,10,0.6774193548387096,0.96875,0.5014100930808564,455.0,53.0,865.548
physics_no_book_price; C=0.05; p>=0.5; ask<=90; sec>=240,physics_no_book_price,0.05,0.5,90.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,105.0,53.0,867.699,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,21,10,0.6774193548387096,0.96875,0.5014100930808564,455.0,53.0,865.548
physics_no_book_price; C=0.05; p>=0.5; ask<=95; sec>=120,physics_no_book_price,0.05,0.5,95.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,105.0,53.0,867.699,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,21,10,0.6774193548387096,0.96875,0.5014100930808564,455.0,53.0,865.548
physics_no_book_price; C=0.05; p>=0.5; ask<=95; sec>=240,physics_no_book_price,0.05,0.5,95.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,105.0,53.0,867.699,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,21,10,0.6774193548387096,0.96875,0.5014100930808564,455.0,53.0,865.548
physics_no_book_price; C=0.05; p>=0.5; ask<=100; sec>=120,physics_no_book_price,0.05,0.5,100.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,105.0,53.0,867.699,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,21,10,0.6774193548387096,0.96875,0.5014100930808564,455.0,53.0,865.548
physics_no_book_price; C=0.05; p>=0.5; ask<=100; sec>=240,physics_no_book_price,0.05,0.5,100.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,105.0,53.0,867.699,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,21,10,0.6774193548387096,0.96875,0.5014100930808564,455.0,53.0,865.548
physics_no_book_price; C=0.1; p>=0.5; ask<=90; sec>=120,physics_no_book_price,0.1,0.5,90.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,91.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-38.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.1; p>=0.5; ask<=90; sec>=240,physics_no_book_price,0.1,0.5,90.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,91.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-38.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.1; p>=0.5; ask<=95; sec>=120,physics_no_book_price,0.1,0.5,95.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,91.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-38.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.1; p>=0.5; ask<=95; sec>=240,physics_no_book_price,0.1,0.5,95.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,91.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-38.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.1; p>=0.5; ask<=100; sec>=120,physics_no_book_price,0.1,0.5,100.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,91.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-38.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.1; p>=0.5; ask<=100; sec>=240,physics_no_book_price,0.1,0.5,100.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,91.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-38.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.3; p>=0.5; ask<=90; sec>=120,physics_no_book_price,0.3,0.5,90.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,86.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-43.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.3; p>=0.5; ask<=90; sec>=240,physics_no_book_price,0.3,0.5,90.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,86.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-43.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.3; p>=0.5; ask<=95; sec>=120,physics_no_book_price,0.3,0.5,95.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,86.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-43.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.3; p>=0.5; ask<=95; sec>=240,physics_no_book_price,0.3,0.5,95.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,86.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-43.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.3; p>=0.5; ask<=100; sec>=120,physics_no_book_price,0.3,0.5,100.0,120.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,86.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-43.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.3; p>=0.5; ask<=100; sec>=240,physics_no_book_price,0.3,0.5,100.0,240.0,False,False,False,0.45161290322580644,0.96875,0.29161735980520015,156,155,82,73,0.5290322580645161,0.9935897435897436,0.4507017449620739,86.0,53.0,867.699,93,93,48,45,0.5161290322580645,1.0,0.4159554924872243,-43.0,53.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,31,20,11,0.6451612903225806,0.96875,0.46947954064368874,360.0,53.0,865.548
physics_no_book_price; C=0.05; p>=0.5; ask<=90; sec>=0,physics_no_book_price,0.05,0.5,90.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,82,74,0.5256410256410257,1.0,0.44761154289590027,46.0,53.0,867.6645,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,32,21,11,0.65625,1.0,0.4831108797896222,396.0,53.0,864.85
physics_no_book_price; C=0.05; p>=0.5; ask<=90; sec>=60,physics_no_book_price,0.05,0.5,90.0,60.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,82,74,0.5256410256410257,1.0,0.44761154289590027,46.0,53.0,867.6645,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,32,21,11,0.65625,1.0,0.4831108797896222,396.0,53.0,864.85
physics_no_book_price; C=0.05; p>=0.5; ask<=95; sec>=0,physics_no_book_price,0.05,0.5,95.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,82,74,0.5256410256410257,1.0,0.44761154289590027,46.0,53.0,867.6645,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,32,21,11,0.65625,1.0,0.4831108797896222,396.0,53.0,864.85
physics_no_book_price; C=0.05; p>=0.5; ask<=95; sec>=60,physics_no_book_price,0.05,0.5,95.0,60.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,82,74,0.5256410256410257,1.0,0.44761154289590027,46.0,53.0,867.6645,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,32,21,11,0.65625,1.0,0.4831108797896222,396.0,53.0,864.85
physics_no_book_price; C=0.05; p>=0.5; ask<=100; sec>=0,physics_no_book_price,0.05,0.5,100.0,0.0,False,False,False,0.45161290322580644,1.0,0.29161735980520015,156,156,82,74,0.5256410256410257,1.0,0.44761154289590027,46.0,53.0,867.6645,93,93,47,46,0.5053763440860215,1.0,0.4055850957219039,-119.0,52.0,867.63,31,31,14,17,0.45161290322580644,1.0,0.29161735980520015,-231.0,52.0,870.423,32,32,21,11,0.65625,1.0,0.4831108797896222,396.0,53.0,864.85
