lock_name,market,registered_utc,lock_close_dt,entry_dt,close_dt,side,ask_cents,bid_cents,seconds_to_close,source_line_no,decision_key,chooser,score_value,overlay,book_p_side,brownian_p_rv_15m,brownian_p_rv_30m,margin_dollars,margin_per_rv_sigma_15m,signed_move_3m,signed_move_5m,signed_move_15m,signed_move_30m,impulse_3_5m,impulse_3_5m_over_margin,fade_trigger_side,fade_trigger_ask_cents,fade_trigger_score_value,fade_trigger_margin_dollars,fade_trigger_signed_move_3m,fade_trigger_signed_move_5m,fade_trigger_impulse_3_5m,fade_trigger_impulse_3_5m_over_margin,abs_book_rv15_gap,adverse_move_15m,touch_loss_rv_15m,touch_survival_rv_15m,book_touch_blend_15,hazard_discounted_mean_15,kinetic_touch_score_15,blend_logit_book_rv_hazard_mean,fair_edge_cents,outcome_available,outcome,win,entry_fee_cents,net_pnl_cents
book_early_score_gap020_wait,KXBTC15M-26MAY040945-45,2026-05-04T13:34:09.095659+00:00,2026-05-04T02:00:00+00:00,2026-05-04T13:34:05.776000+00:00,2026-05-04T13:45:00+00:00,yes,63.0,62.0,654.224,52377,heartbeat:52377,score_min_book_rv15,0.6040708659623533,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.625,0.6040708659623533,0.6028336692898567,36.27000000000408,0.2638983227810738,45.479999999995925,46.4600000000064,31.5,399.1499999999942,,,,,,,,,,,0.0209291340376467,0.0,0.7918582680752935,0.2081417319247065,0.5363960628755297,0.4165708659623532,0.6203565347221408,0.5495382387465345,,True,no,False,2,-65.0
book_early_score_gap020_wait,KXBTC15M-26MAY041000-00,2026-05-04T13:56:33.440656+00:00,2026-05-04T02:00:00+00:00,2026-05-04T13:51:07.326000+00:00,2026-05-04T14:00:00+00:00,no,63.0,60.0,532.674,52509,heartbeat:52509,score_min_book_rv15,0.615,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.615,0.6453363004260991,0.6657175496686724,64.07000000000698,0.3727595658017549,97.82000000000698,-18.17999999999301,237.84000000001103,132.69000000000233,,,,,,,,,,,0.0303363004260991,0.0,0.7093273991478017,0.2906726008521982,0.5577185952769644,0.4528363004260992,0.5833416475400536,0.5726295314326374,,True,no,True,2,35.0
book_early_score_gap020_wait,KXBTC15M-26MAY041015-15,2026-05-04T14:04:15.838541+00:00,2026-05-04T02:00:00+00:00,2026-05-04T14:02:08.184000+00:00,2026-05-04T14:15:00+00:00,no,63.0,62.0,771.816,52570,heartbeat:52570,score_min_book_rv15,0.625,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.625,0.7669910892108336,0.6668601515799043,60.19999999999709,0.728973583591766,63.129999999990105,70.0,163.59999999999127,266.84999999999127,,,,,,,,,,,0.1419910892108336,0.0,0.4660178215783328,0.5339821784216672,0.6422942079870417,0.5794910892108336,0.7331337959568826,0.6624659819033589,,True,yes,False,2,-65.0
book_early_score_gap020_wait,KXBTC15M-26MAY041030-30,2026-05-04T14:18:57.451858+00:00,2026-05-04T02:00:00+00:00,2026-05-04T14:18:09.461000+00:00,2026-05-04T14:30:00+00:00,yes,69.0,67.0,710.539,52689,heartbeat:52689,score_min_book_rv15,0.6582461977735647,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.68,0.6582461977735647,0.705293621654522,111.66999999999824,0.4076813866251255,99.42999999999302,157.97999999999593,337.4399999999878,165.72999999999593,,,,,,,,,,,0.0217538022264353,0.0,0.6835076044528705,0.3164923955471295,0.6018600285528172,0.4982461977735648,0.693511639371773,0.614771738210796,,True,yes,True,2,29.0
book_early_score_gap020_wait,KXBTC15M-26MAY041045-45,2026-05-04T14:36:06.326100+00:00,2026-05-04T02:00:00+00:00,2026-05-04T14:34:10.789000+00:00,2026-05-04T14:45:00+00:00,yes,66.0,65.0,649.211,52802,heartbeat:52802,score_min_book_rv15,0.655,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.655,0.6817275354921756,0.6551751200762731,74.17999999999302,0.4725350512853451,85.22000000000116,43.50999999999476,337.5099999999948,752.5,,,,,,,,,,,0.0267275354921755,0.0,0.6365449290156489,0.3634550709843511,0.6033728980699141,0.5092275354921756,0.6745064658999467,0.6177264176379029,,True,yes,True,2,32.0
book_early_score_gap020_wait,KXBTC15M-26MAY041100-00,2026-05-04T14:47:10.661694+00:00,2026-05-04T02:00:00+00:00,2026-05-04T14:46:11.739000+00:00,2026-05-04T15:00:00+00:00,yes,77.0,76.0,828.261,52881,heartbeat:52881,score_min_book_rv15,0.7183905560756539,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.765,0.7183905560756539,0.7366215233434855,128.11999999999534,0.5780669967354624,121.08000000000176,157.59999999999127,405.8099999999977,675.4100000000035,,,,,,,,,,,0.046609443924346,0.0,0.5632188878486921,0.4367811121513079,0.6877038614491751,0.6008905560756539,0.7640907465297324,0.6988834428046824,,True,yes,True,2,21.0
book_early_score_gap020_wait,KXBTC15M-26MAY041115-15,2026-05-04T15:08:06.790478+00:00,2026-05-04T02:00:00+00:00,2026-05-04T15:06:13.757000+00:00,2026-05-04T15:15:00+00:00,no,70.0,69.0,526.243,53036,heartbeat:53036,score_min_book_rv15,0.6089051045017112,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.695,0.6089051045017112,0.5810245424474246,63.479999999995925,0.2764664940532513,151.77999999999884,89.75,24.04999999998836,-819.4400000000023,,,,,,,,,,,0.0860948954982887,0.0,0.7821897909965776,0.2178102090034224,0.5780383179261123,0.4564051045017112,0.6488536527243866,0.5899671537076223,,True,no,True,2,28.0
book_early_score_gap020_wait,KXBTC15M-26MAY041130-30,2026-05-04T15:16:40.840073+00:00,2026-05-04T02:00:00+00:00,2026-05-04T15:15:44.910000+00:00,2026-05-04T15:30:00+00:00,yes,76.0,75.0,855.09,53171,heartbeat:53171,score_min_book_rv15,0.6446057202208807,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.755,0.6446057202208807,0.5783275653757057,80.36000000000058,0.3707972368619096,134.15999999998894,19.31999999999244,-115.97000000000116,575.5799999999872,,,,,,,,,,,0.1103942797791193,115.97000000000116,0.7107885595582386,0.2892114404417614,0.6342437181435725,0.5221057202208808,0.6210986097786735,0.6463691118194788,,True,no,False,2,-78.0
book_early_score_gap020_wait,KXBTC15M-26MAY041145-45,2026-05-04T15:34:52.259753+00:00,2026-05-04T02:00:00+00:00,2026-05-04T15:33:01.456000+00:00,2026-05-04T15:45:00+00:00,no,78.0,77.0,718.544,53274,heartbeat:53274,score_min_book_rv15,0.6672489958120519,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.775,0.6672489958120519,0.7016005276554957,170.86000000000058,0.4323294189448861,142.36000000000058,197.4499999999971,474.6600000000035,794.4100000000035,,,,,,,,,,,0.1077510041879481,0.0,0.6655020083758962,0.3344979916241037,0.6599618472778338,0.554748995812052,0.7332925557237434,0.6720495779482915,,True,yes,False,2,-80.0
book_early_score_gap020_wait,KXBTC15M-26MAY041200-00,2026-05-04T15:47:35.561314+00:00,2026-05-04T02:00:00+00:00,2026-05-04T15:48:02.683000+00:00,2026-05-04T16:00:00+00:00,no,65.0,64.0,717.317,53367,heartbeat:53367,score_min_book_rv15,0.6177300965623996,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.645,0.6177300965623996,0.5900844765748953,78.33000000000175,0.2995245975462687,128.77000000000407,31.30000000000291,-229.63999999999945,245.02000000000407,,,,,,,,,,,0.0272699034376003,229.63999999999945,0.7645398068752007,0.2354601931247992,0.5562745627655598,0.4402300965623997,0.5610576126030685,0.569287064353861,,True,yes,False,2,-67.0
book_early_score_gap020_wait,KXBTC15M-26MAY041215-15,2026-05-04T16:11:28.818368+00:00,2026-05-04T02:00:00+00:00,2026-05-04T16:06:04.457000+00:00,2026-05-04T16:15:00+00:00,no,72.0,71.0,535.543,53531,heartbeat:53531,score_min_book_rv15,0.638562350503123,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.715,0.638562350503123,0.6642257874263373,91.22999999999593,0.3546186545483852,74.0399999999936,112.72000000000116,-182.9700000000012,-366.8000000000029,,,,,,,,,,,0.0764376494968769,182.9700000000012,0.7228752989937539,0.2771247010062461,0.60831552782703,0.4960623505031231,0.6297182710910345,0.6203554980099785,,True,no,True,2,26.0
book_early_score_gap020_wait,KXBTC15M-26MAY041230-30,2026-05-04T16:28:04.268853+00:00,2026-05-04T02:00:00+00:00,2026-05-04T16:18:05.766000+00:00,2026-05-04T16:30:00+00:00,yes,75.0,74.0,714.234,53627,heartbeat:53627,score_min_book_rv15,0.6903212815642235,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.745,0.6903212815642235,0.6826826135349267,131.45000000001164,0.496761231900261,129.27000000000407,80.01000000000931,-184.01999999998952,58.99000000000524,,,,,,,,,,,0.0546787184357765,184.01999999998952,0.6193574368715531,0.3806425631284469,0.6584588330167453,0.5628212815642235,0.6707859686824099,0.6701331848302738,,True,yes,True,2,23.0
book_early_score_gap020_wait,KXBTC15M-26MAY041245-45,2026-05-04T16:42:43.722129+00:00,2026-05-04T02:00:00+00:00,2026-05-04T16:37:07.460000+00:00,2026-05-04T16:45:00+00:00,yes,66.0,65.0,472.54,53716,heartbeat:53716,score_min_book_rv15,0.655,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.655,0.7722616173564751,0.6365979561219771,70.14999999999418,0.7463156408699885,80.5,65.82000000000698,8.5,352.3000000000029,,,,,,,,,,,0.1172616173564751,0.0,0.4554767652870497,0.5445232347129503,0.6622200512817089,0.5997616173564752,0.7416893842820783,0.6803896108842841,,True,yes,True,2,32.0
book_early_score_gap020_wait,KXBTC15M-26MAY041300-00,2026-05-04T16:45:47.891906+00:00,2026-05-04T02:00:00+00:00,2026-05-04T16:45:23.296000+00:00,2026-05-04T17:00:00+00:00,no,68.0,67.0,876.704,53755,heartbeat:53755,score_min_book_rv15,0.660880225831011,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.675,0.660880225831011,0.5835040845453541,43.320000000006985,0.4148666180487564,-11.709999999991853,5.80000000000291,-26.69000000000233,-557.9799999999959,,,,,,,,,,,0.014119774168989,26.69000000000233,0.678239548337978,0.321760451662022,0.6008221467901572,0.4983802258310111,0.6173689686174608,0.6139332396767494,,True,no,True,2,30.0
book_early_score_gap020_wait,KXBTC15M-26MAY041315-15,2026-05-04T17:01:58.796195+00:00,2026-05-04T02:00:00+00:00,2026-05-04T17:02:09.973000+00:00,2026-05-04T17:15:00+00:00,yes,75.0,74.0,770.027,53834,heartbeat:53834,score_min_book_rv15,0.745,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.745,0.7496953314570609,0.7489783599122368,72.29999999998836,0.6735313091134005,112.69999999999708,54.189999999987776,-191.95000000001164,-146.0,,,,,,,,,,,0.0046953314570609,191.95000000001164,0.5006093370858782,0.4993906629141218,0.6970519654470897,0.622195331457061,0.7179556588148912,0.708751578513133,,True,yes,True,2,23.0
book_early_score_gap020_wait,KXBTC15M-26MAY041330-30,2026-05-04T17:19:04.821405+00:00,2026-05-04T02:00:00+00:00,2026-05-04T17:18:11.476000+00:00,2026-05-04T17:30:00+00:00,yes,69.0,68.0,708.524,53921,heartbeat:53921,score_min_book_rv15,0.6809820819459724,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.685,0.6809820819459724,0.6771949676597511,60.52999999999884,0.4704467978045757,66.88999999999942,103.88000000000466,307.0500000000029,169.1200000000099,,,,,,,,,,,0.0040179180540276,0.0,0.6380358361080551,0.3619641638919448,0.6193883532648821,0.5234820819459725,0.7127467986212749,0.6325202761282663,,True,yes,True,2,29.0
book_early_score_gap020_wait,KXBTC15M-26MAY041345-45,2026-05-04T17:34:54.209665+00:00,2026-05-04T02:00:00+00:00,2026-05-04T17:32:12.800000+00:00,2026-05-04T17:45:00+00:00,no,68.0,67.0,767.2,53983,heartbeat:53983,score_min_book_rv15,0.6046291147195269,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.675,0.6046291147195269,0.5879894551304344,28.19999999999709,0.2653475067870722,18.20999999999185,-13.55000000000291,-3.070000000006985,-330.8700000000099,,,,,,,,,,,0.0703708852804732,3.070000000006985,0.7907417705609463,0.2092582294390537,0.5642589245676926,0.4421291147195269,0.5644036737090291,0.5763280619583463,,True,no,True,2,30.0
book_early_score_gap020_wait,KXBTC15M-26MAY041400-00,2026-05-04T17:56:43.744369+00:00,2026-05-04T02:00:00+00:00,2026-05-04T17:47:14.276000+00:00,2026-05-04T18:00:00+00:00,yes,65.0,64.0,765.724,54049,heartbeat:54049,score_min_book_rv15,0.645,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.645,0.6856293811707996,0.6780933893128867,51.52000000000408,0.483499326790046,35.25,86.67999999999302,-84.55000000000291,-81.47999999999593,,,,,,,,,,,0.0406293811707996,84.55000000000291,0.6287412376584007,0.3712587623415992,0.6004090977610198,0.5081293811707996,0.649767361830551,0.6153378014130205,,True,yes,True,2,33.0
book_early_score_gap020_wait,KXBTC15M-26MAY041415-15,2026-05-04T18:12:13.954455+00:00,2026-05-04T02:00:00+00:00,2026-05-04T18:01:01.105000+00:00,2026-05-04T18:15:00+00:00,no,74.0,73.0,838.895,54116,heartbeat:54116,score_min_book_rv15,0.6425360833353218,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.735,0.6425360833353218,0.6917619557369912,126.02999999999884,0.3652459333833872,176.72000000000116,151.6999999999971,-11.870000000009895,120.66999999999824,,,,,,,,,,,0.0924639166646782,11.870000000009895,0.7149278333293565,0.2850721666706435,0.6218984541679591,0.5100360833353218,0.6923182759589244,0.6338787166075013,,True,no,True,2,24.0
book_early_score_gap020_wait,KXBTC15M-26MAY041430-30,2026-05-04T18:28:02.482828+00:00,2026-05-04T02:00:00+00:00,2026-05-04T18:16:03.351000+00:00,2026-05-04T18:30:00+00:00,no,69.0,68.0,836.649,54182,heartbeat:54182,score_min_book_rv15,0.6688837974989853,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.685,0.6688837974989853,0.5963655469485817,63.36999999999534,0.4368330823473505,119.00999999999476,108.50999999999476,9.309999999997672,-2.560000000012224,,,,,,,,,,,0.0161162025010147,0.0,0.6622324050020294,0.3377675949979706,0.6115244683743406,0.5113837974989852,0.7072779104094687,0.6244571367868068,,True,no,True,2,29.0
book_early_score_gap020_wait,KXBTC15M-26MAY041445-45,2026-05-04T18:43:58.694415+00:00,2026-05-04T02:00:00+00:00,2026-05-04T18:35:01.073000+00:00,2026-05-04T18:45:00+00:00,yes,69.0,68.0,598.927,54263,heartbeat:54263,score_min_book_rv15,0.685,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.685,0.694106666756517,0.6883253557888811,55.63000000000466,0.507524762115042,41.08000000000175,48.52999999999884,55.08000000000175,-123.25,,,,,,,,,,,0.0091066667565169,0.0,0.611786666486966,0.388213333513034,0.6279193333917361,0.536606666756517,0.7046441590157748,0.6412916866304714,,True,no,False,2,-71.0
book_early_score_gap020_wait,KXBTC15M-26MAY041515-15,2026-05-04T19:03:29.496592+00:00,2026-05-04T02:00:00+00:00,2026-05-04T19:02:03.407000+00:00,2026-05-04T19:15:00+00:00,no,62.0,61.0,776.593,54383,heartbeat:54383,score_min_book_rv15,0.615,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.615,0.6373655042937296,0.6424419377125861,38.38999999999942,0.3514257175727088,60.30000000000291,7.010000000009313,87.93000000000757,192.2100000000064,,,,,,,,,,,0.0223655042937296,0.0,0.7252689914125408,0.2747310085874592,0.5525375777909243,0.4448655042937296,0.6042047917758214,0.5671656010777562,,True,no,True,2,36.0
book_early_score_gap020_wait,KXBTC15M-26MAY041530-30,2026-05-04T19:18:39.415670+00:00,2026-05-04T02:00:00+00:00,2026-05-04T19:18:04.975000+00:00,2026-05-04T19:30:00+00:00,no,76.0,75.0,715.025,54453,heartbeat:54453,score_min_book_rv15,0.755,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.755,0.7553260474521767,0.7708624013015721,81.74000000000524,0.6913463588088145,92.84000000001106,80.43000000000757,51.620000000009895,163.73000000001048,,,,,,,,,,,0.0003260474521766,0.0,0.4893479050956466,0.5106520949043534,0.706211930843915,0.6328260474521767,0.7775891372621947,0.7175512917443309,,True,no,True,2,22.0
book_early_score_gap020_wait,KXBTC15M-26MAY041545-45,2026-05-04T19:35:56.483864+00:00,2026-05-04T02:00:00+00:00,2026-05-04T19:33:36.107000+00:00,2026-05-04T19:45:00+00:00,yes,61.0,60.0,683.893,54521,heartbeat:54521,score_min_book_rv15,0.605,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.605,0.6184414736253627,0.606084450125624,27.55999999999767,0.3013900867199852,36.77999999999884,44.77000000000408,-39.979999999995925,-91.60000000000582,,,,,,,,,,,0.0134414736253627,39.979999999995925,0.7631170527492745,0.2368829472507254,0.5347369578564858,0.4209414736253627,0.5956068158212118,0.5490394463561472,,True,yes,True,2,37.0
book_early_score_gap020_wait,KXBTC15M-26MAY041615-15,2026-05-04T20:10:52.668014+00:00,2026-05-04T02:00:00+00:00,2026-05-04T20:01:08.263000+00:00,2026-05-04T20:15:00+00:00,no,73.0,72.0,831.737,54643,heartbeat:54643,score_min_book_rv15,0.6822121922163097,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.725,0.6822121922163097,0.7194283264072816,73.22000000000116,0.4738938352058319,93.30000000000292,26.720000000001164,-3.3399999999965075,-34.81999999999243,,,,,,,,,,,0.0427878077836902,3.3399999999965075,0.6355756155673806,0.3644243844326194,0.6421879249406013,0.5447121922163096,0.6937250235139916,0.6542020803651893,,True,yes,False,2,-75.0
book_early_score_gap020_wait,KXBTC15M-26MAY041630-30,2026-05-04T20:22:23.536370+00:00,2026-05-04T02:00:00+00:00,2026-05-04T20:17:09.519000+00:00,2026-05-04T20:30:00+00:00,yes,62.0,61.0,770.481,54713,heartbeat:54713,score_min_book_rv15,0.6136236145066071,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.615,0.6136236145066071,0.5956491059854259,29.89999999999418,0.2887760369289541,64.66000000000349,100.91999999999824,154.5,113.80999999999769,,,,,,,,,,,0.0013763854933929,0.0,0.7727527709867859,0.2272472290132141,0.5371053494292947,0.4211236145066071,0.6522880499858004,0.5508886984910767,,True,no,False,2,-64.0
book_early_score_gap020_wait,KXBTC15M-26MAY041645-45,2026-05-04T20:34:05.377348+00:00,2026-05-04T02:00:00+00:00,2026-05-04T20:33:10.947000+00:00,2026-05-04T20:45:00+00:00,no,71.0,70.0,709.053,54789,heartbeat:54789,score_min_book_rv15,0.6114498131741368,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.705,0.6114498131741368,0.6252931460278491,39.08999999999651,0.2830997494484646,33.11999999999534,24.0,150.54000000000815,-41.06999999999243,,,,,,,,,,,0.0935501868258631,0.0,0.7771003736517264,0.2228996263482736,0.5851923785631888,0.4639498131741368,0.6389511142940572,0.597099434359938,,True,no,True,2,27.0
book_early_score_gap020_wait,KXBTC15M-26MAY041700-00,2026-05-04T20:46:36.677417+00:00,2026-05-04T02:00:00+00:00,2026-05-04T20:46:12.274000+00:00,2026-05-04T21:00:00+00:00,yes,69.0,68.0,827.726,54847,heartbeat:54847,score_min_book_rv15,0.6582545231505139,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.685,0.6582545231505139,0.6217089171805537,39.229999999995925,0.4077040636779934,60.7100000000064,57.570000000006985,-76.4600000000064,-154.5,,,,,,,,,,,0.0267454768494861,76.4600000000064,0.6834909536989722,0.3165090463010278,0.6046154400478341,0.5007545231505139,0.6491728600164042,0.6173849259767821,,True,yes,True,2,29.0
book_early_score_gap020_wait,KXBTC15M-26MAY041715-15,2026-05-04T21:10:49.252637+00:00,2026-05-04T02:00:00+00:00,2026-05-04T21:01:13.673000+00:00,2026-05-04T21:15:00+00:00,yes,69.0,68.0,826.327,54913,heartbeat:54913,score_min_book_rv15,0.6082320366502096,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.685,0.6082320366502096,0.590324679157654,18.89999999999418,0.2747140620887996,27.970000000001164,0.7100000000064028,3.5,-72.9600000000064,,,,,,,,,,,0.0767679633497904,0.0,0.7835359266995807,0.2164640733004192,0.5721008238226363,0.4507320366502096,0.6019376678286793,0.5841111295709512,,True,yes,True,2,29.0
book_early_score_gap020_wait,KXBTC15M-26MAY041730-30,2026-05-04T21:23:13.551534+00:00,2026-05-04T02:00:00+00:00,2026-05-04T21:18:00.371000+00:00,2026-05-04T21:30:00+00:00,no,66.0,65.0,719.629,54986,heartbeat:54986,score_min_book_rv15,0.655,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.655,0.6744826859577346,0.6643820616542174,37.99000000000524,0.4523253336291552,37.979999999995925,49.69999999999709,-12.49000000000524,-125.61999999999534,,,,,,,,,,,0.0194826859577346,12.49000000000524,0.6510346280845307,0.3489653719154693,0.5986637458725277,0.5019826859577347,0.680627813963736,0.6128205770537458,,True,yes,False,2,-68.0
book_early_score_gap020_wait,KXBTC15M-26MAY041745-45,2026-05-04T21:35:24.108576+00:00,2026-05-04T02:00:00+00:00,2026-05-04T21:31:01.505000+00:00,2026-05-04T21:45:00+00:00,yes,68.0,67.0,838.495,55044,heartbeat:55044,score_min_book_rv15,0.6403625278135069,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.675,0.6403625278135069,0.6567420980447068,44.66000000000349,0.359427982545938,26.879999999990105,-21.44999999999709,130.4499999999971,284.4499999999971,,,,,,,,,,,0.0346374721864931,0.0,0.7192749443729862,0.2807250556270138,0.5874856430787795,0.4778625278135069,0.5803860625578185,0.6002257651495403,,True,yes,True,2,30.0
book_early_score_gap020_wait,KXBTC15M-26MAY041800-00,2026-05-04T21:48:05.720537+00:00,2026-05-04T02:00:00+00:00,2026-05-04T21:47:17.834000+00:00,2026-05-04T22:00:00+00:00,yes,61.0,59.0,762.166,55162,heartbeat:55162,score_min_book_rv15,0.6,book_margin_early_wait_for_score_min60_gap020_enter_ref_if_seconds_to_close>=480,0.6,0.6291099252839483,0.5991382304844214,24.81999999999244,0.3294968831543166,35.129999999990105,30.379999999990105,7.789999999993597,171.61999999999534,,,,,,,,,,,0.0291099252839482,0.0,0.7417801494321035,0.2582198505678965,0.5389214514345664,0.4291099252839483,0.6369852636001775,0.5538224738006658,,True,yes,True,2,37.0
