opportunity_key,entry_dt,market,side,outcome,win_bool,ask_cents,split,v28_live_surface_p_side,v28_live_surface_p_yes,model,p_side,p_yes,edge_cents,threshold_cents,v37_piecewise_dynamic_temp_antipersist3_p_side,v37_piecewise_dynamic_temp_antipersist3_p_yes,v38_long60_antipersist_p_side,v38_long60_antipersist_p_yes
KXBTC15M-26MAY010445-45|2026-05-01 08:30:00+00:00,2026-05-01 08:30:33.465000+00:00,KXBTC15M-26MAY010445-45,no,no,True,53.0,train,0.5626663706155354,0.4373336293844646,v28_live_surface,0.5626663706155354,0.4373336293844646,3.2666370615535385,-1.5,,,,
KXBTC15M-26MAY010500-00|2026-05-01 08:45:00+00:00,2026-05-01 08:45:20.107000+00:00,KXBTC15M-26MAY010500-00,yes,yes,True,51.0,train,0.5219260910337394,0.5219260910337394,v28_live_surface,0.5219260910337394,0.5219260910337394,1.1926091033739468,-1.5,,,,
KXBTC15M-26MAY010515-15|2026-05-01 09:00:00+00:00,2026-05-01 09:00:36.314000+00:00,KXBTC15M-26MAY010515-15,no,no,True,46.0,train,0.5106405567700489,0.489359443229951,v28_live_surface,0.5106405567700489,0.489359443229951,5.064055677004895,-1.5,,,,
KXBTC15M-26MAY010530-30|2026-05-01 09:15:00+00:00,2026-05-01 09:15:37.956000+00:00,KXBTC15M-26MAY010530-30,no,yes,False,45.0,train,0.5186642048887835,0.4813357951112164,v28_live_surface,0.5186642048887835,0.4813357951112164,6.866420488878347,-1.5,,,,
KXBTC15M-26MAY010545-45|2026-05-01 09:30:00+00:00,2026-05-01 09:30:24.305000+00:00,KXBTC15M-26MAY010545-45,yes,no,False,31.0,train,0.4751544290938113,0.4751544290938113,v28_live_surface,0.4751544290938113,0.4751544290938113,16.51544290938113,-1.5,,,,
KXBTC15M-26MAY010600-00|2026-05-01 09:45:00+00:00,2026-05-01 09:45:25.609000+00:00,KXBTC15M-26MAY010600-00,yes,no,False,42.0,train,0.4797888748975318,0.4797888748975318,v28_live_surface,0.4797888748975318,0.4797888748975318,5.978887489753177,-1.5,,,,
KXBTC15M-26MAY010615-15|2026-05-01 10:00:00+00:00,2026-05-01 10:00:41.938000+00:00,KXBTC15M-26MAY010615-15,yes,no,False,42.0,train,0.5397771075081771,0.5397771075081771,v28_live_surface,0.5397771075081771,0.5397771075081771,11.977710750817707,-1.5,,,,
KXBTC15M-26MAY010630-30|2026-05-01 10:15:00+00:00,2026-05-01 10:15:43.524000+00:00,KXBTC15M-26MAY010630-30,no,yes,False,41.0,train,0.5169215135118663,0.4830784864881336,v28_live_surface,0.5169215135118663,0.4830784864881336,10.69215135118663,-1.5,,,,
KXBTC15M-26MAY010645-45|2026-05-01 10:30:00+00:00,2026-05-01 10:30:14.789000+00:00,KXBTC15M-26MAY010645-45,yes,no,False,44.0,train,0.4714199327620698,0.4714199327620698,v28_live_surface,0.4714199327620698,0.4714199327620698,3.141993276206975,-1.5,,,,
KXBTC15M-26MAY010700-00|2026-05-01 10:45:00+00:00,2026-05-01 10:45:31.231000+00:00,KXBTC15M-26MAY010700-00,no,yes,False,51.0,train,0.5501726136538518,0.4498273863461482,v28_live_surface,0.5501726136538518,0.4498273863461482,4.017261365385181,-1.5,,,,
KXBTC15M-26MAY010715-15|2026-05-01 11:00:00+00:00,2026-05-01 11:00:32.301000+00:00,KXBTC15M-26MAY010715-15,no,yes,False,37.0,train,0.4709818010632267,0.5290181989367733,v28_live_surface,0.4709818010632267,0.5290181989367733,10.098180106322665,-1.5,,,,
KXBTC15M-26MAY010730-30|2026-05-01 11:15:00+00:00,2026-05-01 11:15:18.591000+00:00,KXBTC15M-26MAY010730-30,yes,yes,True,49.0,train,0.5249271102318522,0.5249271102318522,v28_live_surface,0.5249271102318522,0.5249271102318522,3.4927110231852225,-1.5,,,,
KXBTC15M-26MAY010745-45|2026-05-01 11:30:00+00:00,2026-05-01 11:30:34.653000+00:00,KXBTC15M-26MAY010745-45,no,yes,False,32.0,train,0.4536743116285771,0.5463256883714229,v28_live_surface,0.4536743116285771,0.5463256883714229,13.367431162857706,-1.5,,,,
KXBTC15M-26MAY010800-00|2026-05-01 11:46:00+00:00,2026-05-01 11:46:06.047000+00:00,KXBTC15M-26MAY010800-00,yes,yes,True,43.0,train,0.4963873551790178,0.4963873551790178,v28_live_surface,0.4963873551790178,0.4963873551790178,6.638735517901779,-1.5,,,,
KXBTC15M-26MAY010815-15|2026-05-01 12:00:00+00:00,2026-05-01 12:00:22.324000+00:00,KXBTC15M-26MAY010815-15,no,yes,False,44.0,train,0.4872863467844516,0.5127136532155484,v28_live_surface,0.4872863467844516,0.5127136532155484,4.728634678445161,-1.5,,,,
KXBTC15M-26MAY010830-30|2026-05-01 12:15:00+00:00,2026-05-01 12:15:23.494000+00:00,KXBTC15M-26MAY010830-30,no,yes,False,55.0,train,0.6098889543426085,0.3901110456573915,v28_live_surface,0.6098889543426085,0.3901110456573915,5.988895434260847,-1.5,,,,
KXBTC15M-26MAY010845-45|2026-05-01 12:30:00+00:00,2026-05-01 12:30:39.755000+00:00,KXBTC15M-26MAY010845-45,no,yes,False,38.0,train,0.557683832658425,0.4423161673415749,v28_live_surface,0.557683832658425,0.4423161673415749,17.768383265842502,-1.5,,,,
KXBTC15M-26MAY010900-00|2026-05-01 12:45:00+00:00,2026-05-01 12:45:41.078000+00:00,KXBTC15M-26MAY010900-00,no,yes,False,53.0,train,0.5551476721315891,0.4448523278684108,v28_live_surface,0.5551476721315891,0.4448523278684108,2.514767213158912,-1.5,,,,
KXBTC15M-26MAY010915-15|2026-05-01 13:00:00+00:00,2026-05-01 13:00:27.289000+00:00,KXBTC15M-26MAY010915-15,no,yes,False,46.0,train,0.7417124671036188,0.2582875328963812,v28_live_surface,0.7417124671036188,0.2582875328963812,28.171246710361885,-1.5,,,,
KXBTC15M-26MAY010930-30|2026-05-01 13:15:00+00:00,2026-05-01 13:15:28.421000+00:00,KXBTC15M-26MAY010930-30,no,no,True,47.0,train,0.471527926541634,0.528472073458366,v28_live_surface,0.471527926541634,0.528472073458366,0.15279265416339882,-1.5,,,,
KXBTC15M-26MAY010945-45|2026-05-01 13:30:00+00:00,2026-05-01 13:30:29.790000+00:00,KXBTC15M-26MAY010945-45,yes,no,False,37.0,train,0.4379009424931481,0.4379009424931481,v28_live_surface,0.4379009424931481,0.4379009424931481,6.790094249314812,-1.5,,,,
KXBTC15M-26MAY011000-00|2026-05-01 13:45:00+00:00,2026-05-01 13:45:45.900000+00:00,KXBTC15M-26MAY011000-00,yes,yes,True,53.0,train,0.6735977937283867,0.6735977937283867,v28_live_surface,0.6735977937283867,0.6735977937283867,14.359779372838673,-1.5,,,,
KXBTC15M-26MAY011015-15|2026-05-01 14:00:00+00:00,2026-05-01 14:00:46.940000+00:00,KXBTC15M-26MAY011015-15,no,yes,False,45.0,train,0.4576139799514861,0.5423860200485139,v28_live_surface,0.4576139799514861,0.5423860200485139,0.761397995148613,-1.5,,,,
KXBTC15M-26MAY011030-30|2026-05-01 14:15:00+00:00,2026-05-01 14:15:33.074000+00:00,KXBTC15M-26MAY011030-30,no,no,True,60.0,train,0.72048861663982,0.27951138336018,v28_live_surface,0.72048861663982,0.27951138336018,12.048861663981995,-1.5,,,,
KXBTC15M-26MAY011045-45|2026-05-01 14:30:00+00:00,2026-05-01 14:30:19.223000+00:00,KXBTC15M-26MAY011045-45,yes,no,False,47.0,train,0.5281176401113675,0.5281176401113675,v28_live_surface,0.5281176401113675,0.5281176401113675,5.811764011136752,-1.5,,,,
KXBTC15M-26MAY011100-00|2026-05-01 14:45:00+00:00,2026-05-01 14:45:35.508000+00:00,KXBTC15M-26MAY011100-00,yes,yes,True,38.0,train,0.4700323737381017,0.4700323737381017,v28_live_surface,0.4700323737381017,0.4700323737381017,9.003237373810173,-1.5,,,,
KXBTC15M-26MAY011115-15|2026-05-01 15:00:00+00:00,2026-05-01 15:00:36.814000+00:00,KXBTC15M-26MAY011115-15,yes,yes,True,34.0,train,0.5417587338260917,0.5417587338260917,v28_live_surface,0.5417587338260917,0.5417587338260917,20.175873382609176,-1.5,,,,
KXBTC15M-26MAY011130-30|2026-05-01 15:15:00+00:00,2026-05-01 15:15:38.229000+00:00,KXBTC15M-26MAY011130-30,no,yes,False,41.0,train,0.4947335337154722,0.5052664662845278,v28_live_surface,0.4947335337154722,0.5052664662845278,8.47335337154722,-1.5,,,,
KXBTC15M-26MAY011145-45|2026-05-01 15:30:00+00:00,2026-05-01 15:30:24.354000+00:00,KXBTC15M-26MAY011145-45,no,yes,False,44.0,train,0.4761610504772945,0.5238389495227055,v28_live_surface,0.4761610504772945,0.5238389495227055,3.616105047729448,-1.5,,,,
KXBTC15M-26MAY011200-00|2026-05-01 15:45:00+00:00,2026-05-01 15:45:25.692000+00:00,KXBTC15M-26MAY011200-00,no,no,True,53.0,train,0.5254323849468326,0.4745676150531673,v28_live_surface,0.5254323849468326,0.4745676150531673,-0.45676150531673443,-1.5,,,,
KXBTC15M-26MAY011215-15|2026-05-01 16:00:00+00:00,2026-05-01 16:00:42.088000+00:00,KXBTC15M-26MAY011215-15,no,no,True,32.0,train,0.5446386228123543,0.4553613771876457,v28_live_surface,0.5446386228123543,0.4553613771876457,22.46386228123543,-1.5,,,,
KXBTC15M-26MAY011230-30|2026-05-01 16:15:00+00:00,2026-05-01 16:15:43.375000+00:00,KXBTC15M-26MAY011230-30,no,no,True,53.0,train,0.5376118577010018,0.4623881422989981,v28_live_surface,0.5376118577010018,0.4623881422989981,0.7611857701001838,-1.5,,,,
KXBTC15M-26MAY011245-45|2026-05-01 16:30:00+00:00,2026-05-01 16:30:44.551000+00:00,KXBTC15M-26MAY011245-45,yes,no,False,47.0,train,0.466388570660539,0.466388570660539,v28_live_surface,0.466388570660539,0.466388570660539,-0.3611429339460983,-1.5,,,,
KXBTC15M-26MAY011300-00|2026-05-01 16:45:00+00:00,2026-05-01 16:45:31.008000+00:00,KXBTC15M-26MAY011300-00,yes,no,False,40.0,train,0.5051703119421405,0.5051703119421405,v28_live_surface,0.5051703119421405,0.5051703119421405,10.517031194214049,-1.5,,,,
KXBTC15M-26MAY011315-15|2026-05-01 17:00:00+00:00,2026-05-01 17:00:32.370000+00:00,KXBTC15M-26MAY011315-15,no,yes,False,42.0,train,0.5525003377699356,0.4474996622300645,v28_live_surface,0.5525003377699356,0.4474996622300645,13.250033776993554,-1.5,,,,
KXBTC15M-26MAY011330-30|2026-05-01 17:15:00+00:00,2026-05-01 17:15:48.701000+00:00,KXBTC15M-26MAY011330-30,no,no,True,37.0,train,0.3906427330171467,0.6093572669828533,v28_live_surface,0.3906427330171467,0.6093572669828533,2.064273301714671,-1.5,,,,
KXBTC15M-26MAY011345-45|2026-05-01 17:30:00+00:00,2026-05-01 17:30:20.097000+00:00,KXBTC15M-26MAY011345-45,no,yes,False,38.0,train,0.3766390718735919,0.6233609281264081,v28_live_surface,0.3766390718735919,0.6233609281264081,-0.3360928126408069,-1.5,,,,
KXBTC15M-26MAY011400-00|2026-05-01 17:45:00+00:00,2026-05-01 17:45:21.375000+00:00,KXBTC15M-26MAY011400-00,yes,yes,True,44.0,train,0.4953152329875644,0.4953152329875644,v28_live_surface,0.4953152329875644,0.4953152329875644,5.53152329875644,-1.5,,,,
KXBTC15M-26MAY011415-15|2026-05-01 18:00:00+00:00,2026-05-01 18:00:22.742000+00:00,KXBTC15M-26MAY011415-15,no,no,True,45.0,train,0.5288236177464757,0.4711763822535243,v28_live_surface,0.5288236177464757,0.4711763822535243,7.8823617746475705,-1.5,,,,
KXBTC15M-26MAY011430-30|2026-05-01 18:15:00+00:00,2026-05-01 18:15:38.820000+00:00,KXBTC15M-26MAY011430-30,no,yes,False,37.0,train,0.5406982202512882,0.4593017797487117,v28_live_surface,0.5406982202512882,0.4593017797487117,17.069822025128822,-1.5,,,,
KXBTC15M-26MAY011445-45|2026-05-01 18:30:00+00:00,2026-05-01 18:30:39.889000+00:00,KXBTC15M-26MAY011445-45,yes,no,False,46.0,train,0.6060625773714378,0.6060625773714378,v28_live_surface,0.6060625773714378,0.6060625773714378,14.606257737143778,-1.5,,,,
KXBTC15M-26MAY011500-00|2026-05-01 18:45:00+00:00,2026-05-01 18:45:26.151000+00:00,KXBTC15M-26MAY011500-00,yes,no,False,47.0,train,0.5055604042157745,0.5055604042157745,v28_live_surface,0.5055604042157745,0.5055604042157745,3.5560404215774497,-1.5,,,,
KXBTC15M-26MAY011515-15|2026-05-01 19:00:00+00:00,2026-05-01 19:00:27.401000+00:00,KXBTC15M-26MAY011515-15,yes,yes,True,54.0,train,0.5431183702876753,0.5431183702876753,v28_live_surface,0.5431183702876753,0.5431183702876753,0.3118370287675276,-1.5,,,,
KXBTC15M-26MAY011530-30|2026-05-01 19:15:00+00:00,2026-05-01 19:15:43.726000+00:00,KXBTC15M-26MAY011530-30,yes,no,False,40.0,train,0.4842526242809773,0.4842526242809773,v28_live_surface,0.4842526242809773,0.4842526242809773,8.425262428097732,-1.5,,,,
KXBTC15M-26MAY011545-45|2026-05-01 19:30:00+00:00,2026-05-01 19:30:44.988000+00:00,KXBTC15M-26MAY011545-45,yes,no,False,48.0,train,0.4802899932511748,0.4802899932511748,v28_live_surface,0.4802899932511748,0.4802899932511748,0.02899932511747494,-1.5,,,,
KXBTC15M-26MAY011600-00|2026-05-01 19:45:00+00:00,2026-05-01 19:45:16.208000+00:00,KXBTC15M-26MAY011600-00,no,yes,False,39.0,train,0.4475795959717693,0.5524204040282307,v28_live_surface,0.4475795959717693,0.5524204040282307,5.757959597176928,-1.5,,,,
KXBTC15M-26MAY011615-15|2026-05-01 20:00:00+00:00,2026-05-01 20:00:32.836000+00:00,KXBTC15M-26MAY011615-15,no,no,True,57.0,train,0.6073100321941145,0.3926899678058855,v28_live_surface,0.6073100321941145,0.3926899678058855,3.7310032194114484,-1.5,,,,
KXBTC15M-26MAY011630-30|2026-05-01 20:15:00+00:00,2026-05-01 20:15:19.108000+00:00,KXBTC15M-26MAY011630-30,yes,no,False,49.0,train,0.5183889624835905,0.5183889624835905,v28_live_surface,0.5183889624835905,0.5183889624835905,2.838896248359049,-1.5,,,,
KXBTC15M-26MAY011645-45|2026-05-01 20:30:00+00:00,2026-05-01 20:30:20.353000+00:00,KXBTC15M-26MAY011645-45,no,no,True,50.0,train,0.5078295017955579,0.4921704982044421,v28_live_surface,0.5078295017955579,0.4921704982044421,0.7829501795557832,-1.5,,,,
KXBTC15M-26MAY011700-00|2026-05-01 20:45:00+00:00,2026-05-01 20:45:36.688000+00:00,KXBTC15M-26MAY011700-00,no,no,True,50.0,train,0.50136489130645,0.49863510869355,v28_live_surface,0.50136489130645,0.49863510869355,0.13648913064500334,-1.5,,,,
KXBTC15M-26MAY011715-15|2026-05-01 21:00:00+00:00,2026-05-01 21:00:37.980000+00:00,KXBTC15M-26MAY011715-15,yes,yes,True,51.0,train,0.517060393025856,0.517060393025856,v28_live_surface,0.517060393025856,0.517060393025856,0.7060393025856015,-1.5,,,,
KXBTC15M-26MAY011730-30|2026-05-01 21:15:00+00:00,2026-05-01 21:15:24.266000+00:00,KXBTC15M-26MAY011730-30,yes,yes,True,53.0,train,0.5444539551555394,0.5444539551555394,v28_live_surface,0.5444539551555394,0.5444539551555394,1.4453955155539404,-1.5,,,,
KXBTC15M-26MAY011745-45|2026-05-01 21:30:00+00:00,2026-05-01 21:30:25.593000+00:00,KXBTC15M-26MAY011745-45,no,yes,False,44.0,train,0.4846854362826911,0.5153145637173089,v28_live_surface,0.4846854362826911,0.5153145637173089,4.46854362826911,-1.5,,,,
KXBTC15M-26MAY011800-00|2026-05-01 21:45:00+00:00,2026-05-01 21:45:41.746000+00:00,KXBTC15M-26MAY011800-00,no,yes,False,35.0,train,0.4528268018683775,0.5471731981316225,v28_live_surface,0.4528268018683775,0.5471731981316225,10.282680186837752,-1.5,,,,
KXBTC15M-26MAY011815-15|2026-05-01 22:00:00+00:00,2026-05-01 22:00:42.839000+00:00,KXBTC15M-26MAY011815-15,no,yes,False,39.0,train,0.4789738366059118,0.5210261633940881,v28_live_surface,0.4789738366059118,0.5210261633940881,8.897383660591181,-1.5,,,,
KXBTC15M-26MAY011830-30|2026-05-01 22:15:00+00:00,2026-05-01 22:15:29.092000+00:00,KXBTC15M-26MAY011830-30,no,yes,False,55.0,train,0.5616700117796971,0.4383299882203029,v28_live_surface,0.5616700117796971,0.4383299882203029,1.1670011779697091,-1.5,,,,
KXBTC15M-26MAY011845-45|2026-05-01 22:30:00+00:00,2026-05-01 22:30:30.403000+00:00,KXBTC15M-26MAY011845-45,yes,no,False,48.0,train,0.5184771677125731,0.5184771677125731,v28_live_surface,0.5184771677125731,0.5184771677125731,3.8477167712573106,-1.5,,,,
KXBTC15M-26MAY011900-00|2026-05-01 22:45:00+00:00,2026-05-01 22:45:31.535000+00:00,KXBTC15M-26MAY011900-00,yes,no,False,53.0,train,0.5822638245123554,0.5822638245123554,v28_live_surface,0.5822638245123554,0.5822638245123554,5.226382451235537,-1.5,,,,
KXBTC15M-26MAY011915-15|2026-05-01 23:00:00+00:00,2026-05-01 23:00:47.841000+00:00,KXBTC15M-26MAY011915-15,yes,no,False,44.0,train,0.5207773509991399,0.5207773509991399,v28_live_surface,0.5207773509991399,0.5207773509991399,8.077735099913994,-1.5,,,,
KXBTC15M-26MAY011930-30|2026-05-01 23:15:00+00:00,2026-05-01 23:15:34.098000+00:00,KXBTC15M-26MAY011930-30,yes,no,False,41.0,train,0.4337584214529765,0.4337584214529765,v28_live_surface,0.4337584214529765,0.4337584214529765,2.3758421452976464,-1.5,,,,
KXBTC15M-26MAY011945-45|2026-05-01 23:30:00+00:00,2026-05-01 23:30:20.436000+00:00,KXBTC15M-26MAY011945-45,no,yes,False,51.0,train,0.5252183549742979,0.4747816450257021,v28_live_surface,0.5252183549742979,0.4747816450257021,1.521835497429791,-1.5,,,,
KXBTC15M-26MAY012000-00|2026-05-01 23:45:00+00:00,2026-05-01 23:45:24.835000+00:00,KXBTC15M-26MAY012000-00,no,yes,False,51.0,train,0.5883656946739584,0.4116343053260416,v28_live_surface,0.5883656946739584,0.4116343053260416,7.83656946739584,-1.5,,,,
KXBTC15M-26MAY012015-15|2026-05-02 00:00:00+00:00,2026-05-02 00:00:26.273000+00:00,KXBTC15M-26MAY012015-15,no,no,True,42.0,train,0.4539381272394435,0.5460618727605565,v28_live_surface,0.4539381272394435,0.5460618727605565,3.3938127239443503,-1.5,,,,
KXBTC15M-26MAY012030-30|2026-05-02 00:15:00+00:00,2026-05-02 00:15:42.506000+00:00,KXBTC15M-26MAY012030-30,no,yes,False,49.0,train,0.506711016951383,0.493288983048617,v28_live_surface,0.506711016951383,0.493288983048617,1.6711016951382973,-1.5,,,,
KXBTC15M-26MAY012045-45|2026-05-02 00:30:00+00:00,2026-05-02 00:30:44.031000+00:00,KXBTC15M-26MAY012045-45,no,yes,False,48.0,train,0.5191256237756259,0.4808743762243742,v28_live_surface,0.5191256237756259,0.4808743762243742,3.912562377562587,-1.5,,,,
KXBTC15M-26MAY012100-00|2026-05-02 00:45:00+00:00,2026-05-02 00:45:30.373000+00:00,KXBTC15M-26MAY012100-00,no,yes,False,37.0,train,0.4863137075052181,0.5136862924947819,v28_live_surface,0.4863137075052181,0.5136862924947819,11.63137075052181,-1.5,,,,
KXBTC15M-26MAY012115-15|2026-05-02 01:00:00+00:00,2026-05-02 01:00:31.670000+00:00,KXBTC15M-26MAY012115-15,yes,yes,True,49.0,train,0.6019614703179788,0.6019614703179788,v28_live_surface,0.6019614703179788,0.6019614703179788,11.196147031797878,-1.5,,,,
KXBTC15M-26MAY012130-30|2026-05-02 01:15:00+00:00,2026-05-02 01:15:47.987000+00:00,KXBTC15M-26MAY012130-30,yes,no,False,48.0,train,0.575227863094112,0.575227863094112,v28_live_surface,0.575227863094112,0.575227863094112,9.522786309411202,-1.5,,,,
KXBTC15M-26MAY012145-45|2026-05-02 01:30:00+00:00,2026-05-02 01:30:49.411000+00:00,KXBTC15M-26MAY012145-45,no,no,True,38.0,train,0.5050515869099854,0.4949484130900145,v28_live_surface,0.5050515869099854,0.4949484130900145,12.505158690998542,-1.5,,,,
KXBTC15M-26MAY012200-00|2026-05-02 01:45:00+00:00,2026-05-02 01:45:20.758000+00:00,KXBTC15M-26MAY012200-00,yes,no,False,56.0,train,0.6542010776381793,0.6542010776381793,v28_live_surface,0.6542010776381793,0.6542010776381793,9.420107763817924,-1.5,,,,
KXBTC15M-26MAY012215-15|2026-05-02 02:00:00+00:00,2026-05-02 02:00:22.208000+00:00,KXBTC15M-26MAY012215-15,yes,no,False,63.0,train,0.6411861891186533,0.6411861891186533,v28_live_surface,0.6411861891186533,0.6411861891186533,1.118618911865326,-1.5,,,,
KXBTC15M-26MAY012230-30|2026-05-02 02:15:00+00:00,2026-05-02 02:15:23.653000+00:00,KXBTC15M-26MAY012230-30,no,no,True,53.0,train,0.5908820751345374,0.4091179248654626,v28_live_surface,0.5908820751345374,0.4091179248654626,6.088207513453739,-1.5,,,,
KXBTC15M-26MAY012245-45|2026-05-02 02:30:00+00:00,2026-05-02 02:30:39.887000+00:00,KXBTC15M-26MAY012245-45,no,yes,False,50.0,train,0.5015663815091089,0.4984336184908911,v28_live_surface,0.5015663815091089,0.4984336184908911,0.15663815091089361,-1.5,,,,
KXBTC15M-26MAY012300-00|2026-05-02 02:45:00+00:00,2026-05-02 02:45:41.307000+00:00,KXBTC15M-26MAY012300-00,no,no,True,48.0,train,0.5916806032352533,0.4083193967647467,v28_live_surface,0.5916806032352533,0.4083193967647467,11.168060323525332,-1.5,,,,
KXBTC15M-26MAY012315-15|2026-05-02 03:00:00+00:00,2026-05-02 03:00:27.439000+00:00,KXBTC15M-26MAY012315-15,yes,no,False,48.0,train,0.4787988425195658,0.4787988425195658,v28_live_surface,0.4787988425195658,0.4787988425195658,-0.12011574804342473,-1.5,,,,
KXBTC15M-26MAY012330-30|2026-05-02 03:15:00+00:00,2026-05-02 03:15:28.991000+00:00,KXBTC15M-26MAY012330-30,no,yes,False,51.0,train,0.5315933119733552,0.4684066880266447,v28_live_surface,0.5315933119733552,0.4684066880266447,2.1593311973355256,-1.5,,,,
KXBTC15M-26MAY012345-45|2026-05-02 03:30:00+00:00,2026-05-02 03:30:45.481000+00:00,KXBTC15M-26MAY012345-45,yes,yes,True,39.0,train,0.4592179859175153,0.4592179859175153,v28_live_surface,0.4592179859175153,0.4592179859175153,6.921798591751525,-1.5,,,,
KXBTC15M-26MAY020000-00|2026-05-02 03:45:00+00:00,2026-05-02 03:45:46.642000+00:00,KXBTC15M-26MAY020000-00,yes,yes,True,40.0,train,0.4988581979480191,0.4988581979480191,v28_live_surface,0.4988581979480191,0.4988581979480191,9.885819794801911,-1.5,,,,
KXBTC15M-26MAY020015-15|2026-05-02 04:00:00+00:00,2026-05-02 04:00:18.206000+00:00,KXBTC15M-26MAY020015-15,no,no,True,57.0,train,0.6397289165117057,0.3602710834882942,v28_live_surface,0.6397289165117057,0.3602710834882942,6.9728916511705705,-1.5,,,,
KXBTC15M-26MAY020030-30|2026-05-02 04:15:00+00:00,2026-05-02 04:15:19.677000+00:00,KXBTC15M-26MAY020030-30,yes,no,False,44.0,train,0.5642740419214898,0.5642740419214898,v28_live_surface,0.5642740419214898,0.5642740419214898,12.427404192148977,-1.5,,,,
KXBTC15M-26MAY020045-45|2026-05-02 04:30:00+00:00,2026-05-02 04:30:21.015000+00:00,KXBTC15M-26MAY020045-45,yes,no,False,49.0,train,0.5233132052863878,0.5233132052863878,v28_live_surface,0.5233132052863878,0.5233132052863878,3.331320528638784,-1.5,,,,
KXBTC15M-26MAY020100-00|2026-05-02 04:45:00+00:00,2026-05-02 04:45:37.310000+00:00,KXBTC15M-26MAY020100-00,no,no,True,43.0,train,0.4645068415095095,0.5354931584904905,v28_live_surface,0.4645068415095095,0.5354931584904905,3.4506841509509485,-1.5,,,,
KXBTC15M-26MAY020115-15|2026-05-02 05:00:00+00:00,2026-05-02 05:00:38.598000+00:00,KXBTC15M-26MAY020115-15,yes,no,False,47.0,train,0.5360273891130548,0.5360273891130548,v28_live_surface,0.5360273891130548,0.5360273891130548,6.6027389113054795,-1.5,,,,
KXBTC15M-26MAY020130-30|2026-05-02 05:15:00+00:00,2026-05-02 05:15:25.137000+00:00,KXBTC15M-26MAY020130-30,no,no,True,43.0,train,0.4433626486989879,0.5566373513010121,v28_live_surface,0.4433626486989879,0.5566373513010121,1.3362648698987911,-1.5,,,,
KXBTC15M-26MAY020145-45|2026-05-02 05:30:00+00:00,2026-05-02 05:30:26.605000+00:00,KXBTC15M-26MAY020145-45,yes,yes,True,59.0,train,0.5873462965347761,0.5873462965347761,v28_live_surface,0.5873462965347761,0.5873462965347761,-0.26537034652238845,-1.5,,,,
