dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; abs_book_rv15_gap<=0.3,2,319,305,232,73,0.760655737704918,0.9561128526645768,0.7097165796336651,67.0,69.44590163934426,73.0,2,0,713.751,580.0,21181.0,21761.0,2019.0,1439.0,0.09532127850431991,0.06612747575938606,4.718032786885246,4.5109717868338555,0.7134754098360656,0.0471803278688524,191,183,142,41,0.7759562841530054,0.9581151832460733,0.7102284290930444,67.0,69.48633879781421,73.0,0,0,715.78,345.0,12716.0,13061.0,1484.0,1139.0,0.11670336583831394,0.087206186356328,6.224043715846994,5.963350785340314,0.7137158469945354,0.06224043715847005,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,68.0,69.65079365079364,73.5,0,0,698.49,120.0,4388.0,4508.0,312.0,192.0,0.07110300820419325,0.04259094942324756,3.0476190476190474,3.0,0.7155555555555556,0.030476190476190435,64,59,43,16,0.7288135593220338,0.921875,0.6040223703245484,68.0,69.10169491525424,71.5,2,0,718.343,115.0,4077.0,4192.0,223.0,108.0,0.05469708118714741,0.025763358778625955,1.8305084745762712,1.6875,0.7105084745762711,0.018305084745762756,True,True,True,-2.682294027349073
current,score_m60_edge_m5__touch_loss_rv_15m_le_0p9__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9; rv_sigma_t_15m<=100,2,319,274,212,62,0.7737226277372263,0.8589341692789969,0.7205930393193929,68.0,71.07299270072993,75.0,1,0,653.8209999999999,502.0,19474.0,19976.0,1726.0,1224.0,0.08863099517305124,0.06127352823388066,4.467153284671533,3.8369905956112853,0.7290510948905109,0.044671532846715434,191,169,127,42,0.7514792899408284,0.8848167539267016,0.6812216823510587,67.0,70.66863905325444,75.0,0,0,705.454,311.0,11943.0,12254.0,757.0,446.0,0.063384409277401,0.03639627876611719,2.63905325443787,2.3350785340314135,0.7250887573964496,0.02639053254437873,64,62,48,14,0.7741935483870968,0.96875,0.6559437908464204,68.0,70.19354838709677,73.75,0,0,654.6095,117.0,4352.0,4469.0,448.0,331.0,0.10294117647058823,0.07406578652942493,5.338709677419355,5.171875,0.7208064516129032,0.05338709677419351,64,43,37,6,0.8604651162790697,0.671875,0.7273641203261715,71.0,73.93023255813954,84.0,1,0,528.593,74.0,3179.0,3253.0,521.0,447.0,0.16388801509908776,0.1374116200430372,10.395348837209303,6.984375,0.7565116279069768,0.10395348837209295,False,True,True,-2.5154368155823335
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; adverse_move_15m<=50,2,319,300,230,70,0.7666666666666667,0.9404388714733543,0.7156186535786361,68.0,70.02333333333333,73.0,4,0,709.625,567.0,21007.0,21574.0,1993.0,1426.0,0.09487313752558671,0.06609808102345416,4.753333333333333,4.470219435736677,0.7191333333333334,0.047533333333333316,191,182,143,39,0.7857142857142857,0.9528795811518325,0.7205197974362418,67.0,70.02197802197803,73.0,1,0,710.9735000000001,341.0,12744.0,13085.0,1556.0,1215.0,0.12209667294413057,0.09285441345051586,6.675824175824176,6.361256544502618,0.718956043956044,0.06675824175824174,64,62,46,16,0.7419354838709677,0.96875,0.6211887265285198,68.0,69.5,72.75,0,0,682.019,119.0,4309.0,4428.0,291.0,172.0,0.0675330703179392,0.03884372177055104,2.774193548387097,2.6875,0.7141935483870968,0.02774193548387094,64,56,41,15,0.7321428571428571,0.875,0.6040544407084485,69.0,70.60714285714286,73.0,3,0,696.3285000000001,107.0,3954.0,4061.0,146.0,39.0,0.03692463328275165,0.009603545924649102,0.6964285714285714,0.609375,0.7251785714285715,0.006964285714285645,True,True,True,-2.5298234194965836
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; abs_book_rv15_gap<=0.3,2,319,305,232,73,0.760655737704918,0.9561128526645768,0.7097165796336651,67.0,69.44590163934426,73.0,2,0,713.751,580.0,21181.0,21761.0,2019.0,1439.0,0.09532127850431991,0.06612747575938606,4.718032786885246,4.5109717868338555,0.7134754098360656,0.0471803278688524,191,183,142,41,0.7759562841530054,0.9581151832460733,0.7102284290930444,67.0,69.48633879781421,73.0,0,0,715.78,345.0,12716.0,13061.0,1484.0,1139.0,0.11670336583831394,0.087206186356328,6.224043715846994,5.963350785340314,0.7137158469945354,0.06224043715847005,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,68.0,69.65079365079364,73.5,0,0,698.49,120.0,4388.0,4508.0,312.0,192.0,0.07110300820419325,0.04259094942324756,3.0476190476190474,3.0,0.7155555555555556,0.030476190476190435,64,59,43,16,0.7288135593220338,0.921875,0.6040223703245484,68.0,69.10169491525424,71.5,2,0,718.343,115.0,4077.0,4192.0,223.0,108.0,0.05469708118714741,0.025763358778625955,1.8305084745762712,1.6875,0.7105084745762711,0.018305084745762756,True,True,True,-2.682294027349073
current,score_m60_edge_m5__margin_per_rv_sigma_15m_ge_0p1__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_per_rv_sigma_15m>=0.1; rv_sigma_t_15m<=100,2,319,274,212,62,0.7737226277372263,0.8589341692789969,0.7205930393193929,68.0,71.07299270072993,75.0,1,0,653.8209999999999,502.0,19474.0,19976.0,1726.0,1224.0,0.08863099517305124,0.06127352823388066,4.467153284671533,3.8369905956112853,0.7290510948905109,0.044671532846715434,191,169,127,42,0.7514792899408284,0.8848167539267016,0.6812216823510587,67.0,70.66863905325444,75.0,0,0,705.454,311.0,11943.0,12254.0,757.0,446.0,0.063384409277401,0.03639627876611719,2.63905325443787,2.3350785340314135,0.7250887573964496,0.02639053254437873,64,62,48,14,0.7741935483870968,0.96875,0.6559437908464204,68.0,70.19354838709677,73.75,0,0,654.6095,117.0,4352.0,4469.0,448.0,331.0,0.10294117647058823,0.07406578652942493,5.338709677419355,5.171875,0.7208064516129032,0.05338709677419351,64,43,37,6,0.8604651162790697,0.671875,0.7273641203261715,71.0,73.93023255813954,84.0,1,0,528.593,74.0,3179.0,3253.0,521.0,447.0,0.16388801509908776,0.1374116200430372,10.395348837209303,6.984375,0.7565116279069768,0.10395348837209295,False,True,True,-2.5154368155823335
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; adverse_move_15m<=50,2,319,300,230,70,0.7666666666666667,0.9404388714733543,0.7156186535786361,68.0,70.02333333333333,73.0,4,0,709.625,567.0,21007.0,21574.0,1993.0,1426.0,0.09487313752558671,0.06609808102345416,4.753333333333333,4.470219435736677,0.7191333333333334,0.047533333333333316,191,182,143,39,0.7857142857142857,0.9528795811518325,0.7205197974362418,67.0,70.02197802197803,73.0,1,0,710.9735000000001,341.0,12744.0,13085.0,1556.0,1215.0,0.12209667294413057,0.09285441345051586,6.675824175824176,6.361256544502618,0.718956043956044,0.06675824175824174,64,62,46,16,0.7419354838709677,0.96875,0.6211887265285198,68.0,69.5,72.75,0,0,682.019,119.0,4309.0,4428.0,291.0,172.0,0.0675330703179392,0.03884372177055104,2.774193548387097,2.6875,0.7141935483870968,0.02774193548387094,64,56,41,15,0.7321428571428571,0.875,0.6040544407084485,69.0,70.60714285714286,73.0,3,0,696.3285000000001,107.0,3954.0,4061.0,146.0,39.0,0.03692463328275165,0.009603545924649102,0.6964285714285714,0.609375,0.7251785714285715,0.006964285714285645,True,True,True,-2.5298234194965836
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; abs_book_rv15_gap<=0.3,2,319,305,232,73,0.760655737704918,0.9561128526645768,0.7097165796336651,67.0,69.44590163934426,73.0,2,0,713.751,580.0,21181.0,21761.0,2019.0,1439.0,0.09532127850431991,0.06612747575938606,4.718032786885246,4.5109717868338555,0.7134754098360656,0.0471803278688524,191,183,142,41,0.7759562841530054,0.9581151832460733,0.7102284290930444,67.0,69.48633879781421,73.0,0,0,715.78,345.0,12716.0,13061.0,1484.0,1139.0,0.11670336583831394,0.087206186356328,6.224043715846994,5.963350785340314,0.7137158469945354,0.06224043715847005,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,68.0,69.65079365079364,73.5,0,0,698.49,120.0,4388.0,4508.0,312.0,192.0,0.07110300820419325,0.04259094942324756,3.0476190476190474,3.0,0.7155555555555556,0.030476190476190435,64,59,43,16,0.7288135593220338,0.921875,0.6040223703245484,68.0,69.10169491525424,71.5,2,0,718.343,115.0,4077.0,4192.0,223.0,108.0,0.05469708118714741,0.025763358778625955,1.8305084745762712,1.6875,0.7105084745762711,0.018305084745762756,True,True,True,-2.682294027349073
current,score_m60_edge_m5__brownian_p_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; brownian_p_rv_15m>=0.55; rv_sigma_t_15m<=100,2,319,274,212,62,0.7737226277372263,0.8589341692789969,0.7205930393193929,68.0,71.07299270072993,75.0,1,0,653.8209999999999,502.0,19474.0,19976.0,1726.0,1224.0,0.08863099517305124,0.06127352823388066,4.467153284671533,3.8369905956112853,0.7290510948905109,0.044671532846715434,191,169,127,42,0.7514792899408284,0.8848167539267016,0.6812216823510587,67.0,70.66863905325444,75.0,0,0,705.454,311.0,11943.0,12254.0,757.0,446.0,0.063384409277401,0.03639627876611719,2.63905325443787,2.3350785340314135,0.7250887573964496,0.02639053254437873,64,62,48,14,0.7741935483870968,0.96875,0.6559437908464204,68.0,70.19354838709677,73.75,0,0,654.6095,117.0,4352.0,4469.0,448.0,331.0,0.10294117647058823,0.07406578652942493,5.338709677419355,5.171875,0.7208064516129032,0.05338709677419351,64,43,37,6,0.8604651162790697,0.671875,0.7273641203261715,71.0,73.93023255813954,84.0,1,0,528.593,74.0,3179.0,3253.0,521.0,447.0,0.16388801509908776,0.1374116200430372,10.395348837209303,6.984375,0.7565116279069768,0.10395348837209295,False,True,True,-2.5154368155823335
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; adverse_move_15m<=50,2,319,300,231,69,0.77,0.9404388714733543,0.7191446136117754,68.0,70.31,74.0,5,0,706.7085,565.0,21093.0,21658.0,2007.0,1442.0,0.09515004977954772,0.06658047834518423,4.806666666666667,4.52037617554859,0.7219333333333333,0.0480666666666667,191,182,144,38,0.7912087912087912,0.9528795811518325,0.7264443831699365,68.0,70.31318681318682,74.0,1,0,707.454,340.0,12797.0,13137.0,1603.0,1263.0,0.12526373368758303,0.09614067138616122,6.93956043956044,6.612565445026178,0.7218131868131867,0.06939560439560444,64,62,46,16,0.7419354838709677,0.96875,0.6211887265285198,68.0,70.03225806451613,73.75,1,0,662.1625,118.0,4342.0,4460.0,258.0,140.0,0.05941962229387379,0.03139013452914798,2.2580645161290325,2.1875,0.7193548387096774,0.022580645161290325,64,56,41,15,0.7321428571428571,0.875,0.6040544407084485,69.0,70.60714285714286,73.0,3,0,696.3285000000001,107.0,3954.0,4061.0,146.0,39.0,0.03692463328275165,0.009603545924649102,0.6964285714285714,0.609375,0.7251785714285715,0.006964285714285645,True,True,True,-2.5
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; abs_book_rv15_gap<=0.3,2,319,305,232,73,0.760655737704918,0.9561128526645768,0.7097165796336651,67.0,69.74098360655738,73.0,3,0,710.591,578.0,21271.0,21849.0,1929.0,1351.0,0.09068685064171877,0.06183349352373106,4.4295081967213115,4.235109717868339,0.7163606557377049,0.0442950819672131,191,183,143,40,0.7814207650273224,0.9581151832460733,0.7160934024741231,67.0,69.75409836065573,73.0,0,0,711.389,344.0,12765.0,13109.0,1535.0,1191.0,0.12025068546807677,0.09085361202227478,6.508196721311475,6.2356020942408374,0.7163387978142075,0.06508196721311488,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,68.0,70.36507936507937,74.5,1,0,665.548,119.0,4433.0,4552.0,267.0,148.0,0.06023009248815701,0.03251318101933216,2.3492063492063493,2.3125,0.7225396825396827,0.023492063492063342,64,59,42,17,0.711864406779661,0.921875,0.5861915342706009,68.0,69.03389830508475,71.5,2,0,718.343,115.0,4073.0,4188.0,127.0,12.0,0.031180947704394796,0.0028653295128939827,0.2033898305084746,0.1875,0.7098305084745762,0.0020338983050848247,True,True,True,-2.61509816068439
current,score_m60_edge_m5__drift_p_5m_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; rv_sigma_t_15m<=100,2,319,274,213,61,0.7773722627737226,0.8589341692789969,0.7244708793554613,68.0,71.41605839416059,76.0,2,0,650.7135000000001,500.0,19568.0,20068.0,1732.0,1232.0,0.08851185609157809,0.06139126968307754,4.4963503649635035,3.8620689655172415,0.7324087591240876,0.04496350364963497,191,169,129,40,0.7633136094674556,0.8848167539267016,0.6938248371909085,68.0,71.0,75.0,0,0,668.024,310.0,11999.0,12309.0,901.0,591.0,0.07508959079923327,0.04801364854984158,3.497041420118343,3.094240837696335,0.7283431952662722,0.03497041420118341,64,62,48,14,0.7741935483870968,0.96875,0.6559437908464204,69.0,70.91935483870968,74.75,1,0,653.4839999999999,116.0,4397.0,4513.0,403.0,287.0,0.09165340004548556,0.06359406159982274,4.629032258064516,4.484375,0.7279032258064516,0.04629032258064514,64,43,36,7,0.8372093023255814,0.671875,0.7002759410625283,70.0,73.76744186046511,84.0,1,0,528.593,74.0,3172.0,3246.0,428.0,354.0,0.13493064312736444,0.10905730129390019,8.232558139534884,5.53125,0.7548837209302326,0.08232558139534885,False,True,True,-2.5
current,score_m60,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120,0,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__touch_loss_rv_15m_le_0p95,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.95,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__touch_loss_rv_15m_le_0p9,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.9,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__touch_loss_rv_15m_le_0p85,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.85,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
current,score_m60__touch_loss_rv_15m_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; touch_loss_rv_15m<=0.8,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-4.0910745249197475
