chooser,gate_family,gate,pass_80_retention,target_pass,min_test_accuracy,min_test_retention,all_rows,all_wins,all_losses,all_base_rows,all_accuracy,all_retention,train_rows,train_wins,train_losses,train_base_rows,train_accuracy,train_retention,validation_rows,validation_wins,validation_losses,validation_base_rows,validation_accuracy,validation_retention,holdout_rows,holdout_wins,holdout_losses,holdout_base_rows,holdout_accuracy,holdout_retention
drift_p_15m_rv_15m,book_p_side,book_p_side>=0.6,False,False,0.8839427662957074,0.7146171693735499,3027,2611,416,4310,0.8625702015196565,0.7023201856148492,1782,1506,276,2586,0.8451178451178452,0.6890951276102089,616,549,67,862,0.8912337662337663,0.7146171693735499,629,556,73,862,0.8839427662957074,0.7296983758700696
score_mean_book_rv15_drift5,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8838709677419355,0.7134570765661253,3002,2590,412,4310,0.8627581612258495,0.6965197215777262,1767,1491,276,2586,0.8438030560271647,0.6832946635730859,620,548,72,862,0.8838709677419355,0.7192575406032483,615,551,64,862,0.8959349593495934,0.7134570765661253
score_min_book_rv15_drift5,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8836833602584814,0.7122969837587007,2999,2588,411,4310,0.8629543181060353,0.6958236658932715,1766,1490,276,2586,0.8437146092865232,0.682907965970611,619,547,72,862,0.8836833602584814,0.7180974477958236,614,551,63,862,0.8973941368078175,0.7122969837587007
drift_p_15m_rv_15m,physics_pair,score_regime_blend>=0.58 and score_min_book_rv15>=0.55,False,False,0.8830963665086888,0.7262180974477959,3096,2664,432,4310,0.8604651162790697,0.7183294663573085,1837,1546,291,2586,0.8415895481763745,0.7103634957463264,626,559,67,862,0.8929712460063898,0.7262180974477959,633,559,74,862,0.8830963665086888,0.734338747099768
score_regime_blend,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3106,2663,443,4310,0.8573728267868641,0.7206496519721578,1830,1534,296,2586,0.8382513661202186,0.7076566125290024,644,571,73,862,0.8866459627329193,0.7470997679814385,632,558,74,862,0.8829113924050633,0.7331786542923434
score_mean_book_rv30,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3108,2664,444,4310,0.8571428571428571,0.7211136890951276,1830,1534,296,2586,0.8382513661202186,0.7076566125290024,646,572,74,862,0.8854489164086687,0.7494199535962877,632,558,74,862,0.8829113924050633,0.7331786542923434
score_mean_book_rv15,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3110,2664,446,4310,0.8565916398713826,0.7215777262180975,1832,1534,298,2586,0.8373362445414847,0.708430007733952,646,572,74,862,0.8854489164086687,0.7494199535962877,632,558,74,862,0.8829113924050633,0.7331786542923434
score_min_book_rv15,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3110,2664,446,4310,0.8565916398713826,0.7215777262180975,1832,1534,298,2586,0.8373362445414847,0.708430007733952,646,572,74,862,0.8854489164086687,0.7494199535962877,632,558,74,862,0.8829113924050633,0.7331786542923434
brownian_p_rv_15m,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3112,2665,447,4310,0.8563624678663239,0.7220417633410673,1834,1535,299,2586,0.8369683751363141,0.7092034029389018,646,572,74,862,0.8854489164086687,0.7494199535962877,632,558,74,862,0.8829113924050633,0.7331786542923434
brownian_p_rv_30m,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3112,2665,447,4310,0.8563624678663239,0.7220417633410673,1834,1535,299,2586,0.8369683751363141,0.7092034029389018,646,572,74,862,0.8854489164086687,0.7494199535962877,632,558,74,862,0.8829113924050633,0.7331786542923434
brownian_p_rv_60m,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=0.25,False,False,0.8829113924050633,0.7331786542923434,3112,2665,447,4310,0.8563624678663239,0.7220417633410673,1834,1535,299,2586,0.8369683751363141,0.7092034029389018,646,572,74,862,0.8854489164086687,0.7494199535962877,632,558,74,862,0.8829113924050633,0.7331786542923434
book_p_side,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.882636655948553,0.7180974477958236,3007,2595,412,4310,0.862986365147988,0.6976798143851508,1766,1492,274,2586,0.8448471121177803,0.682907965970611,622,549,73,862,0.882636655948553,0.7215777262180975,619,554,65,862,0.8949919224555735,0.7180974477958236
score_regime_blend,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.882636655948553,0.7192575406032483,3014,2596,418,4310,0.8613138686131386,0.6993039443155452,1772,1493,279,2586,0.84255079006772,0.6852281515854601,622,549,73,862,0.882636655948553,0.7215777262180975,620,554,66,862,0.8935483870967742,0.7192575406032483
drift_p_5m_rv_15m,book_p_side,book_p_side>=0.6,False,False,0.8815165876777251,0.734338747099768,3083,2648,435,4310,0.8589036652611093,0.7153132250580047,1803,1515,288,2586,0.8402662229617305,0.697215777262181,633,558,75,862,0.8815165876777251,0.734338747099768,647,575,72,862,0.8887171561051005,0.7505800464037123
score_mean_book_rv15,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8814102564102564,0.7192575406032483,3021,2599,422,4310,0.8603111552466071,0.7009280742459397,1777,1495,282,2586,0.8413055711873945,0.6871616395978345,624,550,74,862,0.8814102564102564,0.7238979118329466,620,554,66,862,0.8935483870967742,0.7192575406032483
score_mean_book_rv30,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8814102564102564,0.7192575406032483,3021,2599,422,4310,0.8603111552466071,0.7009280742459397,1777,1495,282,2586,0.8413055711873945,0.6871616395978345,624,550,74,862,0.8814102564102564,0.7238979118329466,620,554,66,862,0.8935483870967742,0.7192575406032483
score_min_book_rv15,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8814102564102564,0.7192575406032483,3021,2599,422,4310,0.8603111552466071,0.7009280742459397,1777,1495,282,2586,0.8413055711873945,0.6871616395978345,624,550,74,862,0.8814102564102564,0.7238979118329466,620,554,66,862,0.8935483870967742,0.7192575406032483
brownian_p_rv_15m,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8814102564102564,0.7192575406032483,3023,2600,423,4310,0.8600727753886868,0.7013921113689096,1779,1496,283,2586,0.8409218662169758,0.6879350348027842,624,550,74,862,0.8814102564102564,0.7238979118329466,620,554,66,862,0.8935483870967742,0.7192575406032483
brownian_p_rv_30m,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8814102564102564,0.7192575406032483,3023,2600,423,4310,0.8600727753886868,0.7013921113689096,1779,1496,283,2586,0.8409218662169758,0.6879350348027842,624,550,74,862,0.8814102564102564,0.7238979118329466,620,554,66,862,0.8935483870967742,0.7192575406032483
brownian_p_rv_60m,brownian_p_rv_30m,brownian_p_rv_30m>=0.6,False,False,0.8814102564102564,0.7192575406032483,3023,2600,423,4310,0.8600727753886868,0.7013921113689096,1779,1496,283,2586,0.8409218662169758,0.6879350348027842,624,550,74,862,0.8814102564102564,0.7238979118329466,620,554,66,862,0.8935483870967742,0.7192575406032483
brownian_p_rv_15m,drift_p_5m_rv_15m,drift_p_5m_rv_15m>=0.85,False,False,0.8811700182815356,0.6345707656612529,2645,2270,375,4310,0.8582230623818525,0.6136890951276102,1534,1288,246,2586,0.8396349413298566,0.5931941221964424,547,482,65,862,0.8811700182815356,0.6345707656612529,564,500,64,862,0.8865248226950354,0.654292343387471
brownian_p_rv_30m,drift_p_5m_rv_15m,drift_p_5m_rv_15m>=0.85,False,False,0.8811700182815356,0.6345707656612529,2645,2270,375,4310,0.8582230623818525,0.6136890951276102,1534,1288,246,2586,0.8396349413298566,0.5931941221964424,547,482,65,862,0.8811700182815356,0.6345707656612529,564,500,64,862,0.8865248226950354,0.654292343387471
brownian_p_rv_60m,drift_p_5m_rv_15m,drift_p_5m_rv_15m>=0.85,False,False,0.8811700182815356,0.6345707656612529,2645,2270,375,4310,0.8582230623818525,0.6136890951276102,1534,1288,246,2586,0.8396349413298566,0.5931941221964424,547,482,65,862,0.8811700182815356,0.6345707656612529,564,500,64,862,0.8865248226950354,0.654292343387471
drift_p_15m_rv_15m,brownian_p_rv_15m,brownian_p_rv_15m>=0.58,False,False,0.8807631160572337,0.7296983758700696,3107,2661,446,4310,0.8564531702607017,0.7208816705336427,1845,1541,304,2586,0.835230352303523,0.7134570765661253,633,566,67,862,0.8941548183254344,0.734338747099768,629,554,75,862,0.8807631160572337,0.7296983758700696
drift_p_15m_rv_15m,score_min_book_rv15_drift5,score_min_book_rv15_drift5>=0.55,False,False,0.8804523424878837,0.703016241299304,2998,2586,412,4310,0.8625750500333556,0.6955916473317866,1773,1501,272,2586,0.8465877044557247,0.685614849187935,606,540,66,862,0.8910891089108911,0.703016241299304,619,545,74,862,0.8804523424878837,0.7180974477958236
drift_p_5m_rv_15m,physics_pair,score_min_book_rv15>=0.55 and adverse_move_15m<=50,False,False,0.8793650793650793,0.7088167053364269,3060,2617,443,4310,0.8552287581699346,0.7099767981438515,1819,1524,295,2586,0.8378229796591534,0.7034029389017789,630,554,76,862,0.8793650793650793,0.7308584686774942,611,539,72,862,0.8821603927986906,0.7088167053364269
drift_p_15m_rv_15m,brownian_p_rv_30m,brownian_p_rv_30m>=0.58,False,False,0.8784,0.7180974477958236,3059,2621,438,4310,0.8568159529257927,0.7097447795823666,1815,1520,295,2586,0.837465564738292,0.7018561484918794,619,552,67,862,0.8917609046849758,0.7180974477958236,625,549,76,862,0.8784,0.7250580046403712
book_p_side,score_regime_blend,score_regime_blend>=0.62,False,False,0.8781954887218045,0.771461716937355,3253,2772,481,4310,0.8521364893944051,0.7547563805104408,1919,1600,319,2586,0.8337675872850443,0.7420726991492653,665,584,81,862,0.8781954887218045,0.771461716937355,669,588,81,862,0.8789237668161435,0.7761020881670534
drift_p_5m_rv_15m,brownian_p_rv_15m,brownian_p_rv_15m>=0.58,False,False,0.8780864197530864,0.7436194895591647,3158,2696,462,4310,0.8537048765041165,0.7327146171693736,1869,1560,309,2586,0.8346709470304976,0.722737819025522,641,567,74,862,0.8845553822152886,0.7436194895591647,648,569,79,862,0.8780864197530864,0.7517401392111369
brownian_p_rv_15m,score_regime_blend,score_regime_blend>=0.62,False,False,0.8780120481927711,0.7703016241299304,3243,2764,479,4310,0.8522972556275054,0.7524361948955917,1913,1596,317,2586,0.8342916884474647,0.7397525135344161,664,583,81,862,0.8780120481927711,0.7703016241299304,666,585,81,862,0.8783783783783784,0.7726218097447796
brownian_p_rv_30m,score_regime_blend,score_regime_blend>=0.62,False,False,0.8780120481927711,0.7703016241299304,3243,2764,479,4310,0.8522972556275054,0.7524361948955917,1913,1596,317,2586,0.8342916884474647,0.7397525135344161,664,583,81,862,0.8780120481927711,0.7703016241299304,666,585,81,862,0.8783783783783784,0.7726218097447796
brownian_p_rv_60m,score_regime_blend,score_regime_blend>=0.62,False,False,0.8780120481927711,0.7703016241299304,3243,2764,479,4310,0.8522972556275054,0.7524361948955917,1913,1596,317,2586,0.8342916884474647,0.7397525135344161,664,583,81,862,0.8780120481927711,0.7703016241299304,666,585,81,862,0.8783783783783784,0.7726218097447796
drift_p_5m_rv_15m,score_mean_book_rv15,score_mean_book_rv15>=0.58,False,False,0.8776758409785933,0.7587006960556845,3191,2723,468,4310,0.853337511751802,0.7403712296983759,1878,1569,309,2586,0.8354632587859425,0.7262180974477959,654,574,80,862,0.8776758409785933,0.7587006960556845,659,580,79,862,0.8801213960546282,0.7645011600928074
drift_p_5m_rv_15m,score_regime_blend,score_regime_blend>=0.62,False,False,0.8773006134969326,0.7563805104408353,3193,2724,469,4310,0.8531161916692765,0.7408352668213457,1881,1571,310,2586,0.8351940457203615,0.7273781902552204,652,572,80,862,0.8773006134969326,0.7563805104408353,660,581,79,862,0.8803030303030303,0.765661252900232
score_mean_book_rv15,score_regime_blend,score_regime_blend>=0.62,False,False,0.8768768768768769,0.7726218097447796,3255,2772,483,4310,0.8516129032258064,0.7552204176334106,1920,1600,320,2586,0.8333333333333334,0.7424593967517401,666,584,82,862,0.8768768768768769,0.7726218097447796,669,588,81,862,0.8789237668161435,0.7761020881670534
score_mean_book_rv30,score_regime_blend,score_regime_blend>=0.62,False,False,0.8768768768768769,0.7726218097447796,3255,2772,483,4310,0.8516129032258064,0.7552204176334106,1920,1600,320,2586,0.8333333333333334,0.7424593967517401,666,584,82,862,0.8768768768768769,0.7726218097447796,669,588,81,862,0.8789237668161435,0.7761020881670534
score_mean_book_rv15_drift5,score_regime_blend,score_regime_blend>=0.62,False,False,0.8768768768768769,0.7726218097447796,3255,2772,483,4310,0.8516129032258064,0.7552204176334106,1920,1600,320,2586,0.8333333333333334,0.7424593967517401,666,584,82,862,0.8768768768768769,0.7726218097447796,669,588,81,862,0.8789237668161435,0.7761020881670534
score_min_book_rv15,score_regime_blend,score_regime_blend>=0.62,False,False,0.8768768768768769,0.7726218097447796,3255,2772,483,4310,0.8516129032258064,0.7552204176334106,1920,1600,320,2586,0.8333333333333334,0.7424593967517401,666,584,82,862,0.8768768768768769,0.7726218097447796,669,588,81,862,0.8789237668161435,0.7761020881670534
score_min_book_rv15_drift5,score_regime_blend,score_regime_blend>=0.62,False,False,0.8768768768768769,0.7726218097447796,3255,2772,483,4310,0.8516129032258064,0.7552204176334106,1920,1600,320,2586,0.8333333333333334,0.7424593967517401,666,584,82,862,0.8768768768768769,0.7726218097447796,669,588,81,862,0.8789237668161435,0.7761020881670534
score_regime_blend,score_regime_blend,score_regime_blend>=0.62,False,False,0.8768768768768769,0.7726218097447796,3255,2772,483,4310,0.8516129032258064,0.7552204176334106,1920,1600,320,2586,0.8333333333333334,0.7424593967517401,666,584,82,862,0.8768768768768769,0.7726218097447796,669,588,81,862,0.8789237668161435,0.7761020881670534
drift_p_15m_rv_15m,score_mean_book_rv15,score_mean_book_rv15>=0.58,False,False,0.8765625,0.740139211136891,3132,2681,451,4310,0.8560025542784163,0.7266821345707657,1854,1555,299,2586,0.8387270765911543,0.7169373549883991,638,565,73,862,0.8855799373040752,0.740139211136891,640,561,79,862,0.8765625,0.7424593967517401
drift_p_5m_rv_15m,brownian_p_rv_30m,brownian_p_rv_30m>=0.58,False,False,0.8765625,0.7378190255220418,3110,2657,453,4310,0.8543408360128617,0.7215777262180975,1834,1536,298,2586,0.8375136314067612,0.7092034029389018,636,560,76,862,0.8805031446540881,0.7378190255220418,640,561,79,862,0.8765625,0.7424593967517401
score_min_book_rv15_drift5,book_p_side,book_p_side>=0.6,False,False,0.8765243902439024,0.7610208816705336,3199,2731,468,4310,0.8537042825883089,0.7422273781902552,1869,1562,307,2586,0.835741037988229,0.722737819025522,656,575,81,862,0.8765243902439024,0.7610208816705336,674,594,80,862,0.8813056379821959,0.7819025522041764
drift_p_5m_rv_15m,physics_pair,score_min_book_rv15>=0.55 and rv_sigma_t_15m<=200,False,False,0.8760064412238325,0.7204176334106729,3144,2671,473,4310,0.8495547073791349,0.7294663573085847,1868,1552,316,2586,0.8308351177730193,0.7223511214230471,655,575,80,862,0.8778625954198473,0.759860788863109,621,544,77,862,0.8760064412238325,0.7204176334106729
drift_p_15m_rv_15m,physics_pair,brownian_p_rv_30m>=0.55 and score_regime_blend>=0.58,False,False,0.8759811616954474,0.7366589327146171,3144,2685,459,4310,0.8540076335877863,0.7294663573085847,1872,1561,311,2586,0.8338675213675214,0.7238979118329466,635,566,69,862,0.8913385826771654,0.7366589327146171,637,558,79,862,0.8759811616954474,0.7389791183294664
drift_p_15m_rv_15m,book_p_side,book_p_side>=0.58,False,False,0.8759571209800919,0.7378190255220418,3141,2684,457,4310,0.8545049347341611,0.7287703016241299,1852,1551,301,2586,0.8374730021598272,0.7161639597834494,636,561,75,862,0.8820754716981132,0.7378190255220418,653,572,81,862,0.8759571209800919,0.7575406032482599
drift_p_15m_rv_15m,physics_pair,score_min_book_rv15>=0.55 and adverse_move_15m<=50,False,False,0.8755980861244019,0.7273781902552204,3102,2647,455,4310,0.8533204384268214,0.7197215777262181,1844,1542,302,2586,0.8362255965292842,0.7130703789636504,631,556,75,862,0.8811410459587956,0.7320185614849188,627,549,78,862,0.8755980861244019,0.7273781902552204
score_min_book_rv15_drift5,physics_pair,score_min_book_rv15>=0.55 and adverse_move_15m<=50,False,False,0.8753943217665615,0.7354988399071926,3153,2685,468,4310,0.851569933396765,0.731554524361949,1872,1561,311,2586,0.8338675213675214,0.7238979118329466,647,569,78,862,0.8794435857805255,0.7505800464037123,634,555,79,862,0.8753943217665615,0.7354988399071926
score_mean_book_rv15_drift5,book_p_side,book_p_side>=0.6,False,False,0.8753799392097265,0.7633410672853829,3208,2735,473,4310,0.8525561097256857,0.7443155452436195,1874,1564,310,2586,0.8345784418356457,0.7246713070378964,658,576,82,862,0.8753799392097265,0.7633410672853829,676,595,81,862,0.8801775147928994,0.7842227378190255
score_regime_blend,drift_p_5m_rv_15m,drift_p_5m_rv_15m>=0.9,False,False,0.8752436647173489,0.5939675174013921,2397,2072,325,4310,0.8644138506466417,0.5561484918793503,1372,1167,205,2586,0.8505830903790087,0.5305491105955144,513,449,64,862,0.8752436647173489,0.5951276102088167,512,456,56,862,0.890625,0.5939675174013921
drift_p_15m_rv_15m,physics_pair,book_p_side>=0.55 and score_regime_blend>=0.58,False,False,0.8751926040061633,0.7308584686774942,3164,2701,463,4310,0.8536662452591656,0.7341067285382831,1885,1573,312,2586,0.8344827586206897,0.7289249806651199,630,560,70,862,0.8888888888888888,0.7308584686774942,649,568,81,862,0.8751926040061633,0.7529002320185615
drift_p_5m_rv_15m,physics_pair,score_regime_blend>=0.58 and score_min_book_rv15>=0.55,False,False,0.8751879699248121,0.7540603248259861,3215,2738,477,4310,0.8516329704510109,0.7459396751740139,1900,1583,317,2586,0.8331578947368421,0.7347254447022429,650,573,77,862,0.8815384615384615,0.7540603248259861,665,582,83,862,0.8751879699248121,0.771461716937355
book_p_side,physics_pair,score_regime_blend>=0.58 and score_min_book_rv15>=0.55,False,False,0.8751835535976505,0.7726218097447796,3300,2803,497,4310,0.8493939393939394,0.765661252900232,1953,1620,333,2586,0.8294930875576036,0.7552204176334106,666,587,79,862,0.8813813813813813,0.7726218097447796,681,596,85,862,0.8751835535976505,0.7900232018561485
brownian_p_rv_15m,physics_pair,score_regime_blend>=0.58 and score_min_book_rv15>=0.55,False,False,0.8751835535976505,0.7726218097447796,3300,2803,497,4310,0.8493939393939394,0.765661252900232,1953,1620,333,2586,0.8294930875576036,0.7552204176334106,666,587,79,862,0.8813813813813813,0.7726218097447796,681,596,85,862,0.8751835535976505,0.7900232018561485
