abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,depth_friction_prob,edge_cents,eff_edge_prob,eligible_depth,expensive_low_edge_friction_prob,feature_count,fee_friction_prob,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,raw_edge_prob,raw_p_eff,reason,recross_hazard_score,repeated_side_friction_prob,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.091964,True,46.0,0.46,156.0,0.0,0.0,3.077802,0.050777999999999934,60.64,0.0,11,0.02,raw_fee_friction,-92,True,-92,True,True,2.1865937744230046,KXBTC15M-26MAY070730-30,0,0,-96.0,3,0.8376984889370112,0.510778,0.530778,raw_fee_friction_p50_edge0,5.077802,0.07077799999999995,0.530778,p_below_floor,0.9361206885177036,0.0,no,819.643,yes,False,107.542515,rejected_actionable,spectral_dominant_factor,finalized,6.836992056120312,3.1267774271078075,2026-05-07T11:16:20.358076+00:00,0.07077799999999995,48
1.081343,True,68.0,0.68,609.0,16.0,0.0,18.380737,0.21380699999999997,1155.7,0.0,11,0.01,raw_fee_friction,34,False,64,False,False,2.1865937744230046,KXBTC15M-26MAY070745-45,5,2,32.0,3,0.8495183578329153,0.893807,0.903807,raw_fee_friction_p50_edge0,20.380737,0.22380699999999998,0.903807,approved_entry,0.1975936328082862,0.012,yes,474.481,yes,True,80.242802,approved_entry,spectral_dominant_factor,finalized,7.6081922929759,3.4794722192893555,2026-05-07T11:37:05.530271+00:00,0.22380699999999998,48
0.080069,True,45.0,0.45,422.0,0.0,0.0,4.638461,0.06638499999999997,193.11,0.0,11,0.02,raw_fee_friction,-90,True,-90,True,True,2.1865937744230046,KXBTC15M-26MAY070800-00,0,0,-94.0,3,0.862663981736011,0.516385,0.536385,raw_fee_friction_p50_edge0,6.638461,0.08638499999999999,0.536385,p_below_floor,0.8654745987079465,0.0,no,771.226,yes,False,101.288065,rejected_actionable,spectral_dominant_factor,finalized,12.14174925561794,5.552814335082377,2026-05-07T11:47:08.774218+00:00,0.08638499999999999,48
1.397312,True,90.0,0.9,390.0,62.0,0.0,2.079863,0.04579899999999992,665.0,0.02,11,0.005,raw_fee_friction,2,False,20,False,False,2.1865937744230046,KXBTC15M-26MAY070815-15,7,3,1.0,4,0.9492324315954994,0.945799,0.950799,raw_fee_friction_p50_edge0,4.079863,0.05079899999999993,0.950799,approved_entry,0.1855824939071499,0.018000000000000002,yes,600.244,yes,True,91.905021,approved_entry,spectral_dominant_factor,finalized,16.381912690795915,7.491978108791035,2026-05-07T12:04:59.759684+00:00,0.05079899999999993,48
0.951073,True,82.0,0.82,282.0,16.0,0.0,2.09255,0.04592600000000002,1230.2,0.02,11,0.01,raw_fee_friction,18,True,36,False,False,2.1865937744230046,KXBTC15M-26MAY070830-30,7,3,16.0,4,0.9223795778267913,0.865926,0.875926,raw_fee_friction_p50_edge0,4.09255,0.05592600000000003,0.875926,approved_entry,0.2815228625858157,0.018000000000000002,no,569.448,no,True,91.61227,approved_entry,spectral_dominant_factor,finalized,8.88789806563549,4.064723027019875,2026-05-07T12:20:30.562448+00:00,0.05592600000000003,48
0.236616,True,45.0,0.45,656.0,47.0,0.0,10.608794,0.12608799999999992,690.0,0.0,11,0.02,raw_fee_friction,110,True,110,False,False,2.1865937744230046,KXBTC15M-26MAY070845-45,4,2,106.0,4,0.8880834125088125,0.5760879999999999,0.596088,raw_fee_friction_p50_edge0,12.608794,0.14608799999999994,0.596088,p_below_floor,0.5965758829179154,0.012,yes,593.135,yes,True,93.104612,rejected_actionable,spectral_dominant_factor,finalized,5.832299466577311,2.667299035970378,2026-05-07T12:35:06.865667+00:00,0.14608799999999994,48
0.238237,True,55.0,0.55,203.0,0.0,0.0,0.760377,0.027603999999999962,590.35,0.0,11,0.02,raw_fee_friction,90,True,90,True,True,2.1865937744230046,KXBTC15M-26MAY070900-00,0,0,86.0,3,0.7644003157234142,0.577604,0.597604,raw_fee_friction_p50_edge0,2.760377,0.04760399999999998,0.597604,p_below_floor,0.7716889518549893,0.0,yes,773.23,yes,True,105.651144,rejected_actionable,spectral_dominant_factor,finalized,5.297775475962458,2.4228439401646185,2026-05-07T12:47:06.779003+00:00,0.04760399999999998,48
0.676857,True,75.0,0.75,0.0,328.0,0.012,0.300056,0.023000999999999938,2740.59,0.03,11,0.015,raw_fee_friction,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070915-15,1,0,47.0,2,0.6091503769227395,0.7730009999999999,0.788001,raw_fee_friction_p50_edge0,2.300056,0.03800099999999995,0.788001,p_below_floor,0.5197512124916837,0.0,no,819.337,no,True,107.186661,rejected_actionable,spectral_dominant_factor,finalized,4.001005646879757,1.8297891879508057,2026-05-07T13:01:20.666238+00:00,0.03800099999999995,48
0.388238,True,62.0,0.62,625.0,812.0,0.012,-0.766805,0.01233200000000001,1836.15,0.0,11,0.02,raw_fee_friction,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY070930-30,5,2,-128.0,3,0.9554815481973776,0.632332,0.652332,raw_fee_friction_p50_edge0,1.233195,0.03233200000000003,0.652332,p_below_floor,0.7409389591216494,0.012,yes,836.596,no,False,113.306654,rejected_actionable,spectral_dominant_factor,finalized,44.83436451917213,20.50420386429709,2026-05-07T13:16:03.408331+00:00,0.03233200000000003,48
0.067417,True,48.0,0.48,0.0,16.0,0.02,1.208522,0.03208500000000003,10.0,0.0,11,0.02,raw_fee_friction,104,True,104,False,True,2.1865937744230046,KXBTC15M-26MAY070945-45,1,0,100.0,4,0.9805023450112832,0.512085,0.532085,raw_fee_friction_p50_edge0,3.208522,0.05208500000000005,0.532085,p_below_floor,1.0888633329884525,0.0,no,860.716,no,True,119.10871,rejected_actionable,spectral_dominant_factor,finalized,64.82621299459741,29.647122274325355,2026-05-07T13:30:39.290511+00:00,0.05208500000000005,48
0.560582,True,66.0,0.66,16.0,0.0,0.0,2.098125,0.040980999999999934,100.0,0.0,11,0.02,raw_fee_friction,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY071000-00,3,1,64.0,3,0.9321662242630728,0.700981,0.720981,raw_fee_friction_p50_edge0,4.098125,0.06098099999999995,0.720981,p_below_floor,0.7052528853810713,0.006,no,848.956,no,True,127.19827,rejected_actionable,spectral_dominant_factor,finalized,37.925195869897124,17.34441774851608,2026-05-07T13:45:51.046663+00:00,0.06098099999999995,48
0.1263,True,52.0,0.52,78.0,46.0,0.0,-1.647889,0.0035209999999999964,258.53,0.0,11,0.02,raw_fee_friction,-104,True,-104,False,False,2.1865937744230046,KXBTC15M-26MAY071015-15,5,2,-108.0,4,0.9278406691761067,0.523521,0.543521,raw_fee_friction_p50_edge0,0.352111,0.023521000000000014,0.543521,p_below_floor,1.2651438891747735,0.012,yes,824.219,no,False,158.393288,rejected_actionable,spectral_dominant_factor,finalized,29.213724038201356,13.360380140069791,2026-05-07T14:01:15.780968+00:00,0.023521000000000014,48
0.326478,True,62.0,0.62,0.0,0.0,0.02,-1.361992,0.006379999999999941,14.15,0.0,11,0.02,raw_fee_friction,76,True,76,False,True,2.1865937744230046,KXBTC15M-26MAY071030-30,1,0,72.0,3,0.9079746932881569,0.6263799999999999,0.64638,raw_fee_friction_p50_edge0,0.638008,0.02637999999999996,0.64638,p_below_floor,1.0532695722262537,0.0,no,852.539,no,True,160.163965,rejected_actionable,spectral_dominant_factor,finalized,38.61467135261552,17.659737169426958,2026-05-07T14:15:47.461208+00:00,0.02637999999999996,48
0.817739,True,73.0,0.73,31.0,16.0,0.0,6.15074,0.081507,200.99,0.0,11,0.015,raw_fee_friction,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY071045-45,7,3,51.0,3,0.8928421569872581,0.811507,0.826507,raw_fee_friction_p50_edge0,8.15074,0.09650700000000001,0.826507,p_below_floor,0.5931179124200848,0.018000000000000002,no,822.844,no,True,140.521597,rejected_actionable,spectral_dominant_factor,finalized,23.706578732838466,10.841784610446961,2026-05-07T14:31:17.155911+00:00,0.09650700000000001,48
0.258905,True,59.0,0.59,78.0,922.0,0.0,-0.321977,0.016780000000000017,172.0,0.0,11,0.02,raw_fee_friction,-118,True,-118,False,False,2.1865937744230046,KXBTC15M-26MAY071100-00,2,1,-122.0,4,0.9935597890639893,0.60678,0.62678,raw_fee_friction_p50_edge0,1.678023,0.036780000000000035,0.62678,p_below_floor,1.0258364795076553,0.006,no,797.82,yes,False,141.152296,rejected_actionable,spectral_dominant_factor,finalized,344.7337164068963,157.65786971467261,2026-05-07T14:46:42.179926+00:00,0.036780000000000035,48
0.190831,True,56.0,0.56,937.0,437.0,0.0,-0.948818,0.010511999999999966,1190.42,0.0,11,0.02,raw_fee_friction,88,True,88,False,False,2.1865937744230046,KXBTC15M-26MAY071115-15,12,6,84.0,4,0.9790747670686697,0.570512,0.590512,raw_fee_friction_p50_edge0,1.051182,0.030511999999999984,0.590512,p_below_floor,1.0353652265592181,0.03,yes,763.317,yes,True,136.06274,rejected_actionable,spectral_dominant_factor,finalized,75.76678203965369,34.65059807903593,2026-05-07T15:02:16.683947+00:00,0.030511999999999984,48
0.936351,True,83.0,0.83,359.0,0.0,0.0,0.034992,0.02034999999999998,88.0,0.03,11,0.01,raw_fee_friction,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY071130-30,20,10,32.0,3,0.9578892704179266,0.8503499999999999,0.86035,raw_fee_friction_p50_edge0,2.034992,0.030349999999999988,0.86035,edge_below_floor,0.425157949375378,0.03,no,681.194,no,True,124.648835,rejected_actionable,spectral_dominant_factor,finalized,57.01082055017716,26.07289072942737,2026-05-07T15:18:38.807312+00:00,0.030349999999999988,48
0.285653,True,61.0,0.61,0.0,531.0,0.0,-0.436329,0.015637000000000012,101.0,0.0,11,0.02,raw_fee_friction,78,True,78,True,True,2.1865937744230046,KXBTC15M-26MAY071145-45,0,0,74.0,4,0.9006728572288907,0.625637,0.645637,raw_fee_friction_p50_edge0,1.563671,0.03563700000000003,0.645637,p_below_floor,1.1012548374893791,0.0,yes,858.916,yes,True,160.071575,rejected_actionable,spectral_dominant_factor,finalized,16.31885427637097,7.463139457934827,2026-05-07T15:30:41.084707+00:00,0.03563700000000003,48
0.170999,True,52.0,0.52,500.0,46.0,0.0,0.041905,0.020418999999999965,148.04,0.0,11,0.02,raw_fee_friction,96,True,96,False,False,2.1865937744230046,KXBTC15M-26MAY071200-00,39,19,92.0,2,0.8703014408712236,0.540419,0.560419,raw_fee_friction_p50_edge0,2.041905,0.04041899999999998,0.560419,p_below_floor,0.6977734787213701,0.03,no,469.783,no,True,114.591126,rejected_actionable,spectral_dominant_factor,finalized,27.408621165571866,12.534848258590882,2026-05-07T15:52:10.218775+00:00,0.04041899999999998,48
0.050982,True,51.0,0.51,454.0,422.0,0.0,-0.949614,0.010503999999999958,123.99,0.0,11,0.02,raw_fee_friction,-102,True,-102,False,False,2.1865937744230046,KXBTC15M-26MAY071215-15,6,3,-106.0,5,0.9595270323465446,0.520504,0.540504,raw_fee_friction_p50_edge0,1.050386,0.030503999999999976,0.540504,p_below_floor,1.2492439222149534,0.018000000000000002,no,804.182,yes,False,139.069703,rejected_actionable,spectral_dominant_factor,finalized,34.46289382223071,15.760995126460896,2026-05-07T16:01:35.818715+00:00,0.030503999999999976,48
0.573733,True,70.0,0.7,578.0,234.0,0.02,-0.511765,0.014882000000000062,2.0,0.0,11,0.015,raw_fee_friction,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY071230-30,3,1,-143.0,2,0.5717661201830712,0.714882,0.729882,raw_fee_friction_p50_edge0,1.488235,0.029882000000000075,0.729882,p_below_floor,0.8150157354486834,0.006,yes,863.492,no,False,147.681864,rejected_actionable,spectral_dominant_factor,finalized,4.34127294794866,1.9854044215845392,2026-05-07T16:15:36.510038+00:00,0.029882000000000075,48
0.321099,True,56.0,0.56,640.0,0.0,0.02,2.479997,0.04479999999999995,11.1,0.0,11,0.02,raw_fee_friction,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY071245-45,16,8,-116.0,4,0.9499060658083894,0.6048,0.6248,raw_fee_friction_p50_edge0,4.479997,0.06479999999999997,0.6248,p_below_floor,0.8824764177724596,0.03,no,718.733,yes,False,136.14199,rejected_actionable,spectral_dominant_factor,finalized,26.797636451499535,12.255425202868722,2026-05-07T16:33:01.267175+00:00,0.06479999999999997,48
0.289227,True,59.0,0.59,0.0,532.0,0.0,0.604038,0.026040000000000063,209.95,0.0,11,0.02,raw_fee_friction,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY071300-00,0,0,-122.0,5,0.983768019193697,0.61604,0.63604,raw_fee_friction_p50_edge0,2.604038,0.04604000000000008,0.63604,p_below_floor,1.0115447512048406,0.0,no,842.515,yes,False,139.613439,rejected_actionable,spectral_dominant_factor,finalized,53.50083095705758,24.467659051656867,2026-05-07T16:45:57.486009+00:00,0.04604000000000008,48
0.04271,True,51.0,0.51,0.0,485.0,0.0,-1.655794,0.003441999999999945,170.0,0.0,11,0.02,raw_fee_friction,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY071315-15,0,0,94.0,3,0.8215262799739576,0.513442,0.533442,raw_fee_friction_p50_edge0,0.344206,0.023441999999999963,0.533442,p_below_floor,1.2152323464731665,0.0,yes,858.849,yes,True,129.828753,rejected_actionable,spectral_dominant_factor,finalized,8.073924291424644,3.692466513838484,2026-05-07T17:00:41.152188+00:00,0.023441999999999963,48
0.117101,True,52.0,0.52,31.0,1016.0,0.0,-1.579397,0.004205999999999932,1073.0,0.0,11,0.02,raw_fee_friction,-104,True,-104,False,False,2.1865937744230046,KXBTC15M-26MAY071330-30,2,1,-108.0,4,0.9406952772986663,0.524206,0.544206,raw_fee_friction_p50_edge0,0.420603,0.02420599999999995,0.544206,p_below_floor,1.086678742980054,0.006,no,849.512,yes,False,125.745944,rejected_actionable,spectral_dominant_factor,finalized,25.96155752056662,11.873059287117616,2026-05-07T17:15:50.488414+00:00,0.02420599999999995,48
0.93606,True,81.0,0.81,578.0,31.0,0.0,2.23752,0.04237499999999994,65.0,0.02,11,0.015,raw_fee_friction,36,True,38,True,True,,KXBTC15M-26MAY051300-00,0,0,33.0,,,0.852375,0.867375,raw_fee_friction_p50_edge1,4.23752,0.057374999999999954,0.867375,approved_entry,0.36657919808610573,0.0,yes,594.247,yes,True,115.035336,approved_entry,insufficient_history,finalized,,,2026-05-05T16:50:05.755107+00:00,0.057374999999999954,0
0.992205,True,82.0,0.82,469.0,0.0,0.02,2.439055,0.049391000000000074,7.02,0.02,11,0.01,raw_fee_friction,0,True,36,True,True,,KXBTC15M-26MAY051330-30,0,0,-2.0,,,0.869391,0.879391,raw_fee_friction_p50_edge1,4.439055,0.05939100000000008,0.879391,approved_entry,0.30242891547156237,0.0,yes,529.068,yes,True,106.389306,approved_entry,insufficient_history,finalized,,,2026-05-05T17:21:10.942716+00:00,0.05939100000000008,0
0.85127,True,82.0,0.82,969.0,0.0,0.012,-0.496087,0.015039000000000025,1689.56,0.03,11,0.015,raw_fee_friction,36,True,36,False,False,2.5163539399558577,KXBTC15M-26MAY051430-30,28,14,33.0,4,0.9616748015550269,0.835039,0.850039,raw_fee_friction_p50_edge1,1.503913,0.030039000000000038,0.850039,edge_below_floor,0.41287069208660115,0.03,no,619.367,no,True,116.590494,rejected_actionable,spectral_dominant_factor,finalized,41.70932699078244,16.57530219755736,2026-05-05T18:19:40.632845+00:00,0.030039000000000038,32
0.758404,True,77.0,0.77,1000.0,328.0,0.0,0.85995,0.02859899999999993,72.36,0.03,11,0.015,raw_fee_friction,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY051530-30,10,5,43.0,3,0.8889854319219339,0.798599,0.813599,raw_fee_friction_p50_edge1,2.85995,0.04359899999999994,0.813599,p_below_floor,0.5097005262572569,0.03,yes,769.483,yes,True,117.68131,rejected_actionable,spectral_dominant_factor,finalized,21.086970424941775,9.643753070003218,2026-05-05T19:17:10.516924+00:00,0.04359899999999994,48
0.951913,True,84.0,0.84,359.0,31.0,0.012,0.265936,0.022658999999999985,4735.0,0.03,11,0.01,raw_fee_friction,32,True,32,False,False,2.1865937744230046,KXBTC15M-26MAY051545-45,24,12,30.0,2,0.68723167982016,0.862659,0.872659,raw_fee_friction_p50_edge1,2.265936,0.032658999999999994,0.872659,edge_below_floor,0.3551487064873567,0.03,yes,661.221,yes,True,107.341766,rejected_actionable,spectral_dominant_factor,finalized,7.609516537913831,3.480077839296794,2026-05-05T19:33:58.779492+00:00,0.032658999999999994,48
0.077742,True,46.0,0.46,812.0,16.0,0.0,4.795259,0.06795299999999999,737.99,0.0,11,0.02,raw_fee_friction,108,True,108,False,True,2.1865937744230046,KXBTC15M-26MAY051600-00,1,0,104.0,3,0.7691082778746435,0.527953,0.547953,raw_fee_friction_p50_edge1,6.795259,0.087953,0.547953,p_below_floor,1.1138511194482563,0.0,no,856.344,no,True,123.420469,rejected_actionable,spectral_dominant_factor,finalized,4.839242308087483,2.2131419034907185,2026-05-05T19:45:43.657471+00:00,0.087953,48
0.870095,True,83.0,0.83,969.0,985.0,0.0,-0.782148,0.012179000000000051,1147.21,0.03,11,0.01,raw_fee_friction,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY051615-15,22,12,32.0,4,0.964618645352644,0.842179,0.852179,raw_fee_friction_p50_edge1,1.217852,0.02217900000000006,0.852179,edge_below_floor,0.3890707598566101,0.03,yes,661.575,yes,True,108.327261,rejected_actionable,spectral_dominant_factor,finalized,21.471211424475623,9.819478897099401,2026-05-05T20:03:58.425282+00:00,0.02217900000000006,48
0.529128,True,71.0,0.71,265.0,156.0,0.0,-0.760965,0.012390000000000012,50.0,0.0,11,0.015,raw_fee_friction,58,True,58,False,False,2.1865937744230046,KXBTC15M-26MAY051630-30,13,6,55.0,2,0.6073893581455494,0.72239,0.73739,raw_fee_friction_p50_edge1,1.239035,0.027390000000000025,0.73739,p_below_floor,0.6554258945543747,0.03,no,746.109,no,True,122.191524,rejected_actionable,spectral_dominant_factor,finalized,6.0347731139769625,2.7598967785268713,2026-05-05T20:17:33.893251+00:00,0.027390000000000025,48
0.862403,True,83.0,0.83,344.0,0.0,0.0,-0.966635,0.010334000000000065,1185.93,0.03,11,0.01,raw_fee_friction,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY051645-45,16,8,32.0,3,0.8683232386937175,0.840334,0.850334,raw_fee_friction_p50_edge1,1.033365,0.020334000000000074,0.850334,edge_below_floor,0.4521498675675955,0.03,yes,711.261,yes,True,120.483071,rejected_actionable,spectral_dominant_factor,finalized,8.74387836570466,3.99885816377209,2026-05-05T20:33:08.738981+00:00,0.020334000000000074,48
0.665775,True,76.0,0.76,781.0,31.0,0.0,-0.504846,0.014951999999999965,580.58,0.03,11,0.015,raw_fee_friction,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY051700-00,17,8,45.0,4,0.9805313015736028,0.774952,0.789952,raw_fee_friction_p50_edge1,1.495154,0.02995199999999998,0.789952,p_below_floor,0.5063950331103038,0.03,no,714.484,no,True,110.600438,rejected_actionable,spectral_dominant_factor,finalized,57.82719535587998,26.446245311907255,2026-05-05T20:48:05.520115+00:00,0.02995199999999998,48
0.960247,True,82.0,0.82,906.0,15.0,0.0,2.255072,0.04755100000000001,27.0,0.02,11,0.01,raw_fee_friction,-28,True,-164,False,False,2.1865937744230046,KXBTC15M-26MAY051715-15,19,10,-30.0,2,0.8377841922396373,0.867551,0.877551,raw_fee_friction_p50_edge1,4.255072,0.05755100000000002,0.877551,approved_entry,0.3259898292285944,0.03,no,682.131,yes,False,97.818587,approved_entry,spectral_dominant_factor,finalized,20.75627407034904,9.492514939509594,2026-05-05T21:03:37.881802+00:00,0.05755100000000002,48
0.559285,True,70.0,0.7,63.0,188.0,0.0,0.917658,0.02917700000000001,58.46,0.0,11,0.015,raw_fee_friction,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY051730-30,19,9,57.0,2,0.9284984297143165,0.729177,0.744177,raw_fee_friction_p50_edge1,2.917658,0.04417700000000002,0.744177,p_below_floor,0.47643385019918455,0.03,no,683.019,no,True,95.675747,rejected_actionable,spectral_dominant_factor,finalized,80.33446906952693,36.73954897759895,2026-05-05T21:18:36.981301+00:00,0.04417700000000002,48
0.665923,True,71.0,0.71,0.0,594.0,0.0,3.52204,0.05522000000000005,40.0,0.0,11,0.015,raw_fee_friction,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY051745-45,1,0,55.0,3,0.9328521008480247,0.76522,0.78022,raw_fee_friction_p50_edge1,5.52204,0.07022000000000006,0.78022,p_below_floor,0.5423839624480261,0.0,no,868.757,no,True,107.444854,rejected_actionable,spectral_dominant_factor,finalized,46.978842071940534,21.484942755010472,2026-05-05T21:30:31.244987+00:00,0.07022000000000006,48
0.794753,True,79.0,0.79,31.0,859.0,0.0,0.524076,0.025240999999999958,129.65,0.03,11,0.015,raw_fee_friction,42,True,42,False,False,2.1865937744230046,KXBTC15M-26MAY051800-00,12,6,39.0,4,0.987759778043817,0.815241,0.830241,raw_fee_friction_p50_edge1,2.524076,0.04024099999999997,0.830241,p_below_floor,0.39632765739265674,0.03,yes,744.912,yes,True,96.445061,rejected_actionable,spectral_dominant_factor,finalized,87.7084230670097,40.111896454179785,2026-05-05T21:47:35.087787+00:00,0.04024099999999997,48
0.669176,True,74.0,0.74,0.0,344.0,0.012,0.41302,0.024129999999999985,1504.55,0.0,11,0.015,raw_fee_friction,-148,True,-148,True,True,2.1865937744230046,KXBTC15M-26MAY051815-15,0,0,-151.0,4,0.987082955820957,0.76413,0.77913,raw_fee_friction_p50_edge1,2.41302,0.03913,0.77913,p_below_floor,0.5227973434259201,0.0,no,883.663,yes,False,103.02218,rejected_actionable,spectral_dominant_factor,finalized,88.73356255888835,40.58072587456408,2026-05-05T22:00:16.340721+00:00,0.03913,48
0.180915,True,31.0,0.31,922.0,0.0,0.0,23.623991,0.25623999999999997,186.2,0.0,11,0.015,raw_fee_friction,138,True,138,True,True,2.1865937744230046,KXBTC15M-26MAY051830-30,0,0,135.0,2,0.9803646730159429,0.56624,0.58124,raw_fee_friction_p50_edge1,25.623991,0.27124,0.58124,p_below_floor,0.777444424872164,0.0,yes,779.531,yes,True,100.102356,rejected_actionable,spectral_dominant_factor,finalized,192.92467348449782,88.23068817865199,2026-05-05T22:17:00.468759+00:00,0.27124,48
