pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
16,65,85,0,-0.48,-6.64,6.16,-0.005647,0.725794,-0.00778,38,47,0.4471,34,51,0.4,303.99
16,72,85,0,-0.49,-6.64,6.15,-0.005765,0.726222,-0.007938,38,47,0.4471,32,53,0.3765,306.36
30,13,85,0,-0.5,-6.64,6.14,-0.005882,0.535073,-0.010993,26,59,0.3059,31,54,0.3647,280.58
31,13,85,0,-0.5,-6.64,6.14,-0.005882,0.535073,-0.010993,26,59,0.3059,31,54,0.3647,280.58
32,13,85,0,-0.5,-6.64,6.14,-0.005882,0.535073,-0.010993,26,59,0.3059,31,54,0.3647,280.58
33,13,85,0,-0.5,-6.64,6.14,-0.005882,0.535073,-0.010993,26,59,0.3059,31,54,0.3647,280.58
34,13,85,0,-0.5,-6.64,6.14,-0.005882,0.535073,-0.010993,26,59,0.3059,31,54,0.3647,280.58
18,51,85,0,-0.52,-6.64,6.12,-0.006118,0.693712,-0.008819,36,49,0.4235,34,51,0.4,304.15
21,62,85,0,-0.53,-6.64,6.11,-0.006235,0.759672,-0.008208,36,49,0.4235,28,57,0.3294,325.11
23,12,85,0,-0.53,-6.64,6.11,-0.006235,0.525416,-0.011867,26,59,0.3059,39,46,0.4588,260.53
29,13,85,0,-0.54,-6.64,6.1,-0.006353,0.534337,-0.011889,26,59,0.3059,32,53,0.3765,278.29
22,11,85,0,-0.54,-6.64,6.1,-0.006353,0.517114,-0.012285,26,59,0.3059,42,43,0.4941,230.31
16,73,85,0,-0.55,-6.64,6.09,-0.006471,0.728436,-0.008883,38,47,0.4471,32,53,0.3765,306.6
18,52,85,0,-0.55,-6.64,6.09,-0.006471,0.69455,-0.009316,36,49,0.4235,34,51,0.4,304.15
16,74,85,0,-0.57,-6.64,6.07,-0.006706,0.728927,-0.0092,38,47,0.4471,32,53,0.3765,306.83
27,13,85,0,-0.57,-6.64,6.07,-0.006706,0.533808,-0.012562,26,59,0.3059,32,53,0.3765,277.58
28,13,85,0,-0.57,-6.64,6.07,-0.006706,0.533808,-0.012562,26,59,0.3059,32,53,0.3765,277.58
18,12,85,0,-0.57,-6.64,6.07,-0.006706,0.511346,-0.013114,28,57,0.3294,42,43,0.4941,236.02
16,75,85,0,-0.58,-6.64,6.06,-0.006823,0.729052,-0.009359,38,47,0.4471,31,54,0.3647,307.03
21,13,85,0,-0.58,-6.64,6.06,-0.006823,0.526892,-0.01295,27,58,0.3176,39,46,0.4588,247.46
16,77,85,0,-0.59,-6.64,6.05,-0.006941,0.729303,-0.009517,38,47,0.4471,30,55,0.3529,309.13
16,78,85,0,-0.59,-6.64,6.05,-0.006941,0.729303,-0.009517,38,47,0.4471,30,55,0.3529,309.13
16,79,85,0,-0.59,-6.64,6.05,-0.006941,0.729303,-0.009517,38,47,0.4471,30,55,0.3529,309.13
16,80,85,0,-0.59,-6.64,6.05,-0.006941,0.729303,-0.009517,38,47,0.4471,30,55,0.3529,309.13
12,55,85,0,-0.59,-6.64,6.05,-0.006941,0.629509,-0.011026,39,46,0.4588,38,47,0.4471,275.2
16,76,85,0,-0.6,-6.64,6.04,-0.007059,0.729556,-0.009675,38,47,0.4471,31,54,0.3647,308.47
19,30,85,0,-0.6,-6.64,6.04,-0.007059,0.617734,-0.011427,33,52,0.3882,36,49,0.4235,284.37
21,28,85,0,-0.6,-6.64,6.04,-0.007059,0.604473,-0.011678,31,54,0.3647,35,50,0.4118,289.02
12,56,85,0,-0.61,-6.64,6.03,-0.007176,0.630171,-0.011388,39,46,0.4588,38,47,0.4471,275.2
15,43,85,0,-0.63,-6.64,6.01,-0.007412,0.644613,-0.011498,36,49,0.4235,39,46,0.4588,285.4
26,13,85,0,-0.63,-6.64,6.01,-0.007412,0.532807,-0.013911,26,59,0.3059,32,53,0.3765,277.35
30,11,85,0,-0.63,-6.64,6.01,-0.007412,0.5233,-0.014163,25,60,0.2941,35,50,0.4118,255.4
31,11,85,0,-0.63,-6.64,6.01,-0.007412,0.5233,-0.014163,25,60,0.2941,35,50,0.4118,255.4
32,11,85,0,-0.63,-6.64,6.01,-0.007412,0.5233,-0.014163,25,60,0.2941,35,50,0.4118,255.4
33,11,85,0,-0.63,-6.64,6.01,-0.007412,0.5233,-0.014163,25,60,0.2941,35,50,0.4118,255.4
34,11,85,0,-0.63,-6.64,6.01,-0.007412,0.5233,-0.014163,25,60,0.2941,35,50,0.4118,255.4
15,64,85,0,-0.64,-6.64,6.0,-0.007529,0.722497,-0.010421,38,47,0.4471,36,49,0.4235,298.04
10,58,85,0,-0.64,-6.64,6.0,-0.007529,0.640667,-0.011752,40,45,0.4706,37,48,0.4353,267.48
22,14,85,0,-0.64,-6.64,6.0,-0.007529,0.530283,-0.014199,27,58,0.3176,38,47,0.4471,259.6
21,11,85,0,-0.64,-6.64,6.0,-0.007529,0.51592,-0.014594,26,59,0.3059,42,43,0.4941,229.0
14,58,85,0,-0.65,-6.64,5.99,-0.007647,0.698087,-0.010954,38,47,0.4471,36,49,0.4235,288.48
17,29,85,0,-0.65,-6.64,5.99,-0.007647,0.597542,-0.012797,33,52,0.3882,37,48,0.4353,279.39
12,57,85,0,-0.66,-6.64,5.98,-0.007765,0.63185,-0.012289,39,46,0.4588,38,47,0.4471,275.22
25,13,85,0,-0.66,-6.64,5.98,-0.007765,0.532484,-0.014582,26,59,0.3059,33,52,0.3882,276.69
15,28,85,0,-0.67,-6.64,5.97,-0.007882,0.575581,-0.013695,33,52,0.3882,39,46,0.4588,271.08
29,11,85,0,-0.67,-6.64,5.97,-0.007882,0.522547,-0.015084,25,60,0.2941,36,49,0.4235,253.11
15,66,85,0,-0.68,-6.64,5.96,-0.008,0.723809,-0.011053,38,47,0.4471,34,51,0.4,301.59
15,67,85,0,-0.68,-6.64,5.96,-0.008,0.723809,-0.011053,38,47,0.4471,34,51,0.4,301.59
15,68,85,0,-0.68,-6.64,5.96,-0.008,0.723809,-0.011053,38,47,0.4471,34,51,0.4,301.59
15,69,85,0,-0.68,-6.64,5.96,-0.008,0.723809,-0.011053,38,47,0.4471,34,51,0.4,301.59
15,70,85,0,-0.68,-6.64,5.96,-0.008,0.723809,-0.011053,38,47,0.4471,34,51,0.4,301.59
15,71,85,0,-0.68,-6.64,5.96,-0.008,0.723809,-0.011053,38,47,0.4471,34,51,0.4,301.59
